gene_id,t0015,t0030,t0045,t0060,t0090,t0120,t0180,t0240,t0360,t0480
GWK60_E03839,0,0,0,0,0,0,0,0,0,-1.121791560698938
GWK60_E03861,-1.36058416735059,0,-1.263180298069858,-2.196618779229954,-1.490021482097494,-1.1879595835718255,0,-1.130177616917203,-1.2859163133685196,-1.1502870743257712
GWK60_E03905,0,0,0,0,-1.521974934769163,0,0,0,0,0
GWK60_E03971,0,0,0,0,0,0,0,0,1.0357989264997194,1.1022457663337435
GWK60_E03993,0,0,0,0,1.2148202901880032,1.4484619214485674,1.180363976006304,1.4730752986865685,1.592094772276495,1.6943030258310736
GWK60_E04015,-2.3589504254878544,-2.3767881408687375,-3.142154197640881,-4.639623300053992,-4.573196311766018,-3.8261420632733447,-2.368300178088995,-1.4198365846393677,0,0
GWK60_E04037,0,0,1.3276828202866828,2.9662634563037917,3.6688961239247697,3.7774182719936977,3.20875922783165,2.7518004954377195,2.5894253759364236,2.4868946944249894
GWK60_E04059,0,0,1.1599188553842346,1.4533000270681238,1.2301616361197656,0,0,0,0,0
GWK60_E04081,0,0,1.0842698921488227,1.1706335299981796,0,0,0,0,0,0
GWK60_E04125,0,0,0,0,-1.397283351026462,-1.3722692861881474,-1.1155344655816544,-1.105391750705205,-1.2329747035788334,-1.255104842437084
GWK60_E04147,0,0,1.9339269184001897,2.229325846250475,0,0,2.579806009867191,2.7315719813740387,2.826632366519598,2.7134766279094955
GWK60_E04191,0,0,0,1.044639783765618,1.5521555282635675,1.911462092956956,2.0043313450503244,2.0076427317665537,1.9438851829901425,2.108597803588081
GWK60_E04235,0,0,1.7100421603297773,2.868011179823274,3.611966822813718,4.22468905526021,4.172809316604975,4.080626263284771,4.183084370575158,4.340638620588288
GWK60_E04257,1.284904202550286,0,0,1.580528274136177,0,0,0,0,0,0
GWK60_E04279,0,0,0,0,-1.080216359253637,-1.0330280827126732,0,0,0,-1.028606402411801
GWK60_E04323,0,0,0,0,0,0,-1.0753188043057418,0,-1.020776211728016,-1.3265092598097563
GWK60_E04411,0,0,1.0934208769224636,1.989506837425583,2.628807456049312,2.8483396610757072,2.9727906602681258,2.9433544758922205,2.895445223347475,3.173678858323985
GWK60_E04455,0,0,0,0,-1.4794386837498466,-1.6191132841684264,-2.1618351183343405,-2.0810367555232068,-2.129169141086298,-2.1385877350239473
GWK60_E04477,0,0,0,0,0,0,0,0,1.0012690996310143,0
GWK60_E04499,0,0,0,0,0,0,0,0,0,-1.115948059385684
GWK60_E04543,0,0,0,0,0,1.4265843512002538,2.062405970219985,2.327493787391725,2.2560974835465593,2.5590196472705795
GWK60_E04587,0,0,2.434645497333404,2.5397181667433917,2.141857733129665,1.8314059955328543,1.551963934969992,1.9444538710632144,2.1572740605721137,2.36162446480637
GWK60_E04631,0,0,0,1.1622698422098925,0,0,0,0,0,0
GWK60_E04697,0,0,0,-3.434419866584433,-6.958192603411697,-6.831348367891238,-5.609303308675206,-4.318337868901192,-3.798733201135733,-3.685656995795647
GWK60_E04719,0,0,0,-1.264872579307163,-2.23643667433598,-1.8138587384224096,-1.0479954817553536,0,0,-1.1095934048650022
GWK60_E04785,0,0,0,0,0,1.0839587719148274,0,0,0,0
GWK60_E04851,1.0469511648102388,-2.367537181549429,0,2.15022146819877,2.722159856322242,2.7892542891616148,2.5409489892576467,2.071753035111713,1.968768310673948,2.1729587219617015
GWK60_E04873,0,-1.6200254736988182,0,1.4004255272077355,1.4698526016031188,1.3849032326924255,0,0,0,0
GWK60_E04895,0,-1.4944017626141584,0,0,0,0,0,0,0,0
GWK60_E04917,0,0,0,-1.3201777609345875,-1.890023330629172,-1.3275745152854286,0,0,0,0
GWK60_E04939,0,-1.3736391655855482,-1.437463072846073,0,0,-1.0281674147672626,-1.1960344396712794,-1.3886633540729068,-1.532304402495897,-1.4285832080391692
GWK60_E04983,0,0,0,0,0,0,1.1903246356195032,1.1270043252683335,1.0200992738868888,0
GWK60_E05049,0,0,0,-1.916175004417745,-3.919221950807258,-2.6778451159016856,0,0,0,0
GWK60_E05093,0,0,0,-1.4802505819974974,-1.498183234253435,-1.0192688541233714,0,0,0,0
GWK60_E05115,0,1.2148423614764212,-1.9045617276978244,-4.37409641103787,-3.017517161148356,0,2.7412993859488473,3.891916327548522,4.498175090136713,4.459369675007898
GWK60_E05137,0,1.122408941223433,-1.5347484987344897,-6.29150806625219,-5.634294598120863,-4.405967100547069,-2.0539918677337443,0,0,0
GWK60_E05159,0,0,0,-5.191493228551661,-4.577361480386161,-3.3789401479234176,-1.567808469245299,0,0,0
GWK60_E05181,0,0,0,0,-1.0654186931186345,-1.1079017994131517,-1.2080305279871362,-1.0431818437925608,0,0
GWK60_E05225,0,0,0,1.6324195542823716,1.931186269874319,1.829089241290844,1.662707991455193,1.5573756686243785,1.8145157543403048,2.408813025776457
GWK60_E05247,0,0,0,0,1.104225565830126,1.283245912969516,1.2647080721081445,1.1373418377706177,1.317172357219875,1.577438892044778
GWK60_E05269,0,0,1.4004620728955888,2.838574201747572,3.1382020457377036,2.9493903168302653,2.4600654677695397,2.2009098027613376,2.028474457880152,2.112234587590265
GWK60_E05291,0,0,1.1388246018825747,1.666434092717885,1.884337651742427,1.972129887035326,1.676824377386712,1.563170787329177,1.445635208692904,1.552394515327706
GWK60_E05313,0,0,1.9882281618967217,2.1812528967332248,2.61532521662424,3.0937174841694537,3.3988724562840957,3.545949796681299,3.815726446823054,4.166192962262614
GWK60_E05335,0,1.1595539855661825,0,0,0,0,0,0,0,0
GWK60_E05357,0,0,0,-1.2550758632995496,-1.1803478805019498,0,0,0,0,0
GWK60_E05379,0,0,0,0,-1.2501163015857903,0,0,0,0,0
GWK60_E05401,0,0,0,0,0,0,-1.1654507304230468,-1.1132777544773316,-1.196732442129804,-1.1590084667375615
GWK60_E05423,0,0,0,-2.115130989774135,-1.742666999445756,-1.1537664070598364,0,0,0,0
GWK60_E05445,0,1.0431237249768075,0,0,0,0,0,1.1578184646204055,1.3017214843749048,1.435963182068818
GWK60_E05489,0,0,1.134213835920828,1.6438640976594174,1.1146178082292169,0,0,0,0,0
GWK60_E05511,0,1.158451977722601,0,-2.9351423868165827,-2.0414124499029622,-1.2938696810135586,0,0,0,0
GWK60_E05555,1.0878045070055626,0,1.288310118959847,2.1953485563754325,2.639289057231297,2.737240661537871,2.495548073405122,2.499497974032894,2.4396432740581897,2.371698551879117
GWK60_E05599,1.9013993157580031,0,1.2910001416694137,2.441829740647262,2.460551585224676,1.9159576687711568,1.3545024158498171,1.4445421953595574,1.6485116692195705,1.842944400012421
GWK60_E05621,6.8321933440052645,5.544044654687927,5.7523494666095205,9.104834219503903,11.179875539041738,11.931629641444609,12.11899033559101,12.15659502954239,12.406273503198074,12.800331439463209
GWK60_E05643,0,0,0,1.304289825064076,1.1283994270646025,1.0257919552585937,0,0,0,0
GWK60_E05665,0,0,0,-1.1974345036777838,-1.681747455297901,-1.5959609447513652,-1.369543919565941,-1.3941098552956266,-1.7174944929044322,-1.9532686796577168
GWK60_E05709,0,-1.936847035688731,0,0,0,0,0,0,0,0
GWK60_E05753,0,0,0,1.1304749142863444,1.4292013142442248,1.5359484568110229,0,1.2735372151786155,1.5253749537100894,1.6252808458142036
GWK60_E05775,0,0,0,0,-1.1764409421141264,-2.074733907488602,-2.199471414760757,-2.19586342356943,-2.189711901930703,-2.258304247174141
GWK60_E05841,0,0,0,0,0,0,0,0,0,1.036454080859545
GWK60_E05863,0,0,0,1.1422541928232055,1.30694579805281,1.2463985605408234,0,0,0,0
GWK60_E05885,0,0,0,1.2465619714253042,1.059928795275861,1.2765784179567703,0,0,0,0
GWK60_E05929,5.182396530764233,5.801064099097243,3.9227265718856015,0,0,0,0,3.093618615100902,2.748952193338251,3.0346969357696816
GWK60_E06017,0,-1.381916645067213,1.6075478803731056,3.011380035478176,3.284890059261004,3.330312443140812,2.9713633293282973,2.783806049668683,2.6833796548381104,2.7689118979099536
GWK60_E06061,1.1119036825452675,0,0,2.2302084351948595,2.7692370922703566,2.8704957543243417,2.119879967417697,1.8527597358666863,1.5788467542901967,1.4781819575508164
GWK60_E06105,0,0,1.256241353769797,1.4023888616069455,0,0,0,0,0,0
GWK60_E06149,0,0,0,1.1436744223476474,1.2297526754974486,1.3910778457110415,1.292732335867509,1.1121561884705973,1.0062039009863144,1.1615453181661437
GWK60_E06171,0,0,0,-2.145378486636946,-1.929819846771644,-1.5366922444208748,0,0,0,0
GWK60_E06193,0,0,0,0,-1.066565559839695,-1.092272770350725,0,0,0,0
GWK60_E06215,0,0,0,0,0,-1.1017234015343411,-1.0637875733870694,-1.0988501774031592,0,0
GWK60_E06237,3.7496723285363625,2.7888627368894787,1.46967497444911,0,-1.40911141377713,0,0,0,0,0
GWK60_E06281,0,0,0,0,6.976861043368771,0,5.805977575932197,0,0,5.211528484995901
GWK60_F00055,-2.925695729150138,-3.8397300287667178,-3.636075654338502,-3.45456359212288,-2.9569354381331783,-2.605148916394293,-2.6397782378222736,-2.6749585326555514,-2.3250939880598938,-2.012999475791219
GWK60_F00077,0,0,0,0,0,0,0,0,0,1.2669708368542905
GWK60_F00099,1.111207177166035,1.3935833003928448,2.2931150839833987,2.90700799235088,3.0075819073264167,2.7800084567629377,2.328751195255443,2.149364736485497,2.022881872010582,1.9640793872296431
GWK60_F00121,-1.0579164760713011,0,-1.0003660107160948,-3.1014123438234105,-3.4327259256088793,-2.730095341819044,-2.0044830241031732,-1.5943049611934157,-1.471736053513348,-1.5898658631066953
GWK60_F00143,0,0,0,0,-1.2239781655744917,-1.2250730428022607,0,0,0,0
GWK60_F00165,0,0,0,0,-1.2710875542311102,-1.093425497675702,0,0,0,0
GWK60_F00187,0,0,0,0,-1.0014262514506658,0,0,0,0,0
GWK60_F00209,0,0,0,0,0,0,1.774716657985946,1.9998228187696967,2.139143370778349,2.036528396213381
GWK60_F00231,0,0,2.177340885826971,2.4241209643137203,1.1313728197616328,0,0,0,0,0
GWK60_F00275,0,1.5026561362129245,0,-2.8393003888851776,-2.94879602048789,-1.9972421424467903,0,0,0,0
GWK60_F00297,0,0,0,-1.2742890188968383,-1.8049543671029604,-1.829351770454153,-1.5380576091755904,-1.359200777872869,-1.275757215931852,-1.4112605543377437
GWK60_F00319,0,0,0,-1.3373707177402234,-1.7880919258895016,-1.357386580178872,0,0,-1.056434700682711,-1.3466984923908023
GWK60_F00341,0,0,0,-1.4382210027238642,-1.3159022737460064,0,0,0,0,0
GWK60_F00407,0,0,0,0,-1.1050951675584697,-1.069958822304937,-1.0996237393464554,-1.2887646457946116,-1.4871650980912037,-1.590887138368037
GWK60_F00429,0,1.2686955446552797,-1.0622276411389815,-4.384283736446627,-3.399623494920332,-2.6315782460515713,-1.3346214254407402,-1.069345908910759,0,0
GWK60_F00473,1.1722783510728223,-1.4331895734000126,0,2.5340349123583095,2.8059410670485376,2.4300563378176694,1.7540477038461155,1.2788862029994728,1.1205324543449384,1.3672031554643889
GWK60_F00495,0,0,0,-1.0429637875029043,-1.5549088761714924,-1.7262726745533776,-1.801423742912105,-1.5279697307303923,-1.3459668387534889,-1.2836607392285917
GWK60_F00539,0,0,0,0,-1.03467722680543,0,0,0,0,-1.1079758288997683
GWK60_F00561,1.1175881016569316,0,0,0,0,0,0,0,0,0
GWK60_F00583,0,0,-2.1280984478078957,-3.719864551604711,-3.2839198126352667,-2.879547647796461,-2.1534221902474746,-1.6860795956896482,-1.679535492054992,-1.70030730808585
GWK60_F00627,0,0,0,0,0,0,0,0,-1.1200086970797305,-1.1693609821177853
GWK60_F00649,0,0,0,0,0,0,0,0,0,1.0822988979677026
GWK60_F00693,0,0,2.0036222054182034,4.1254725298665935,5.231647609680083,5.453508241417195,5.032881608144921,4.935225983716936,4.930028965742864,5.112372554539702
GWK60_F00737,0,0,0,-1.0555263743948784,0,0,0,0,0,0
GWK60_F00759,0,0,0,0,1.262971667548335,1.2675981303375128,1.26370202067683,1.273738070053356,1.2292261672924605,1.3190719726061615
GWK60_F00803,0,0,0,0,0,1.4356329958882137,1.5466819515633017,1.6072263596071006,1.6153148838752256,1.7350978427299355
GWK60_F00847,0,1.279383918304589,-1.3349653120506435,-5.48367916450245,-5.552934283318276,-4.6361304086181745,-2.101538036141828,-1.112598314223424,0,0
GWK60_F00869,0,0,0,-3.1517124326317054,-6.823316663142705,-6.809187447093485,-5.598772958136337,-4.5158073925439295,-3.7904140723467914,-3.6280097297303313
GWK60_F00891,0,0,0,0,-1.172522521006918,-1.0338112561295805,0,-1.1299165522965409,-1.2162205423889338,-1.2745635589620148
GWK60_F00913,0,-1.0720200679488483,0,0,1.0730669688126748,1.2477015299193237,1.0402911411589482,1.007819861941357,0,0
GWK60_F00979,0,0,-1.2641003437476273,-3.619625176136629,-2.589279401724729,-1.5112197305987405,0,0,0,0
GWK60_F01067,0,0,0,0,0,0,0,0,1.071939583679419,1.1596362225971972
GWK60_F01199,-1.612207808030192,-1.9962241588439773,-1.686667344778901,-1.8072819269194655,-1.9408201304839652,-1.722839892349389,-1.55356866146409,-1.5665679332898077,-1.1543189545898416,0
GWK60_F01221,0,-1.6114646093683018,-2.9267354128521803,-2.692457801026402,-2.9825998569482333,-3.9453620999816703,-5.271430108340225,-5.246956249828023,-5.0877932697881345,-5.2813542995259315
GWK60_F01243,-1.6694349379368238,-2.5111229488640863,-3.2046811663744927,-2.7431546134031435,-2.842387476155349,-2.6868746179304885,-2.5214694285345716,-4.280360838623954,-4.179974004802227,-4.124201622508348
GWK60_F01287,0,0,0,1.6193669324939268,1.0314321354720333,0,0,0,0,-1.093285193786832
GWK60_F01309,0,1.0995105352809618,0,-1.5199276383700413,-1.463304190815761,-1.0125653417300453,0,0,0,0
GWK60_F01331,0,0,0,0,0,0,-1.0702852604394726,-1.112401350563719,-1.2177503172909885,-1.3698211499452762
GWK60_F01353,0,0,0,0,-1.026107609246167,-1.0420197571279874,0,0,-1.0686703698705178,-1.2213606670208326
GWK60_F01419,0,0,-1.0478329794474917,-2.4046088454910937,-3.0289350438043545,-2.9080282763392757,-1.781402542113785,-1.3083578185288554,-1.0181624516802563,-1.1219856239493848
GWK60_F01441,0,0,0,-4.220607852231772,-6.685797058604654,-6.822984369211547,-6.196792379348116,-5.596586081351253,-4.775179402981857,-4.5561306623049225
GWK60_F01463,0,0,0,-3.157983695850386,-4.14410316480561,-3.8414913652145577,-2.9507689672362116,-2.437464419456933,-2.275528823970228,-2.351343039517255
GWK60_F01485,0,0,0,-2.254398243456413,-2.636753824200485,-1.884626004394864,0,0,0,0
GWK60_F01551,-3.885310199847439,-3.3780479865441446,-4.007932699040378,-4.926016650182354,-4.434023764105305,-3.998196338777863,-3.0160293926419435,-2.2614887612716537,-1.5831203597398693,-1.2436702466527267
GWK60_F01573,1.2944506046527773,0,0,1.0012311714269275,1.224827163380854,1.403104260932083,1.3773382259126272,1.2258681751834146,1.468302910354251,1.4121315972478428
GWK60_F01617,-1.4178602513483571,0,-1.0820730268926877,0,0,0,0,0,0,0
GWK60_F01661,0,0,0,-1.284846676577946,-1.436239446255754,-1.2408723436352411,-1.084174052534416,-1.0335875330729134,-1.0709309167056165,-1.293024084860567
GWK60_F01683,0,1.043455688288658,-1.2936130303377191,-3.2199253066443387,-2.7972557654763777,-2.2305646791806906,-1.2745166164990036,0,0,0
GWK60_F01705,0,0,0,1.5529611970033177,1.8109140442378997,1.7707951288391088,1.314957790323241,0,0,0
GWK60_F01727,0,0,0,0,0,0,0,0,0,-1.5483438084760577
GWK60_F01749,0,0,0,0,0,0,-1.295425366686464,-1.5415873046342956,-2.1002733204043227,-2.204430679273224
GWK60_F01771,0,0,0,0,0,0,-1.4624433541457376,-2.0630804408809773,-2.0601972780043902,-2.1359386724036695
GWK60_F01793,0,0,0,-1.3534928396808683,-1.5175759672717708,-1.1042298184518675,0,0,0,0
GWK60_F01837,0,0,0,-1.0669476562064657,-1.7969597420677554,0,0,0,0,0
GWK60_F01859,0,-1.6271254833668207,0,0,1.1730168370308225,1.2300153059300067,0,0,0,0
GWK60_F01903,1.3400482472091806,1.0994031234479411,1.91771183027487,2.20479839271767,2.4841219634156304,2.5629969378696176,2.414678570475157,2.2753519229357857,2.287294648314015,2.4325008650935556
GWK60_F01925,0,1.7090019236610308,0,0,0,0,0,2.2392226796103314,2.168856307102039,2.3539043475424775
GWK60_F01969,0,0,1.13028058969032,1.0481915359737384,1.0408616632671643,0,0,0,0,0
GWK60_F01991,0,0,1.377246304561397,1.6753139119758456,1.8624863519423436,1.9994731348917532,1.843311913556552,2.07632436870906,2.1983628334008984,2.3609779337026473
GWK60_F02035,0,0,0,-2.0126715089738108,-1.85334605022059,-1.3940739748235822,0,0,0,0
GWK60_F02057,0,0,0,0,0,0,1.0774634862148804,1.0041410010287937,0,0
GWK60_F02101,1.0212878362850488,0,0,0,0,1.0165298843622734,0,1.011513018257659,1.0636038172186737,1.124544854773985
GWK60_F02145,0,0,0,-1.188211353611305,0,0,0,0,0,0
GWK60_F02233,0,0,0,1.5781586091929836,0,0,0,0,0,0
GWK60_F02277,0,0,-1.3389450192141343,-3.449612794676581,-2.5657943052829344,-1.802520759453028,0,0,0,0
GWK60_F02299,0,0,0,-3.2253381478834213,-2.965951422488408,-2.203620097081689,0,0,0,0
GWK60_F02365,0,0,0,0,0,1.0556293367792915,0,0,0,0
GWK60_F02387,0,0,0,0,0,-1.0733800000673246,-1.2144586152270906,0,0,0
GWK60_F02409,0,0,1.0802427382421111,1.2877189660334265,0,0,0,0,0,0
GWK60_F02431,0,-1.208429443212803,0,1.922772501621807,2.3919741379224773,2.183578434125834,1.7767545988358195,1.3174699256615234,1.2595435567119846,1.3122238725975857
GWK60_F02475,0,0,0,0,0,0,0,1.0832810520051457,1.3996533097026669,1.512832940812221
GWK60_F02563,0,0,-1.0103896135299422,-2.5436588002103924,-2.1047612337461565,-1.3966207209295576,0,0,0,0
GWK60_F02607,0,0,0,0,0,1.0800539350743077,0,0,0,0
GWK60_F02651,0,0,0,-3.2854298055877433,-6.9086846312282475,-6.869266663738696,-6.139377950346217,-5.273210134237707,-4.378793494359584,-4.079845627633513
GWK60_F02717,0,0,0,0,0,0,0,1.0386575310776232,1.1392433655939926,1.4902676789442646
GWK60_F02827,0,0,0,1.4540137799322146,2.0491352727538503,2.13692454510508,1.7895088012933933,1.5647544412318366,1.501141733146383,1.506318646510468
GWK60_F03003,1.1210008101487583,0,1.575762758856206,2.4636338717849298,3.0636633840542142,3.12160839021397,2.7969993767008297,2.640002497314865,2.4895498532576266,2.513270645457629
GWK60_F03025,0,0,0,0,0,0,0,0,1.221710971108307,1.241469119242858
GWK60_F03069,0,0,0,-1.7056934551166858,-1.8155428673838032,-1.452599431051262,-1.11152081480856,-1.047374274678091,-1.087925439882114,-1.1175860987908817
GWK60_F03223,0,0,0,0,0,0,-1.0019326684850325,0,0,0
GWK60_F03245,0,0,-1.4815533825109684,-1.4406543853645786,-1.4626406252912931,-1.3107030962528887,0,0,0,0
GWK60_F03311,-1.1316353348530197,-2.099677052247881,-2.208465853644285,-1.854942497954452,-1.5660764633198088,-1.105937733120998,0,0,0,0
GWK60_F03333,-1.4293635640922326,-2.0848423455943035,-2.545871648525704,-2.294578553665386,-2.2712700043145735,-2.0369250682157896,-2.2741928055184566,-2.5738251820029547,-2.4062745986038085,-2.395991022436796
GWK60_F03355,0,0,0,1.2427858630831072,0,0,0,0,0,0
GWK60_F03377,0,0,0,1.1590428409154734,0,0,0,0,0,0
GWK60_F03399,0,0,0,1.525866996639507,2.1972244446643368,2.2986795973951595,2.017709831916041,1.8914664762939648,1.8075547690674612,1.7829004986797572
GWK60_F03465,0,0,0,0,-1.353853308284071,-1.4332387202718635,-1.3691680565618118,-1.4669525454182004,-1.744217889026336,-1.9558595783271628
GWK60_F03509,0,0,1.52739819937363,1.5611907632025883,1.2453309930677987,0,1.072159819742991,1.2157081409983015,1.1987037256286162,1.1099321039164156
GWK60_F03531,0,0,1.4293228965324756,1.361303584288425,0,0,0,0,0,0
GWK60_F03575,0,0,0,0,1.0310400307848746,1.143041628388899,0,0,0,0
GWK60_F03619,0,1.22807626686841,0,-4.7689477764612755,-5.0177278015306905,-3.698133955726455,-1.7907888971755672,0,0,0
GWK60_F03685,0,0,0,0,0,0,0,0,0,-1.0448022838564237
GWK60_F03729,0,0,0,0,0,0,1.095388342990392,1.1028162355840252,1.1508545958607612,1.4174356581847165
GWK60_F03751,0,0,0,0,1.4166796096304703,1.5319607740660106,1.7448548852730716,1.6268969280221333,1.8741390128695092,1.8489841233525568
GWK60_F03773,0,0,0,-1.6052431745621996,-1.4645509660166625,-1.102623342728338,0,0,0,0
GWK60_F03795,-1.00422342301891,-1.264967257510142,0,0,0,0,0,0,0,0
GWK60_F03817,0,0,0,1.4117152310182974,1.809131863832004,2.126665186006701,2.2605618458716705,1.6376682459267295,1.418324155629055,1.6170683526516203
GWK60_F03839,0,0,1.8974160369151525,2.2326430648924496,2.0041508234731675,1.613339022993671,1.2369770173785135,0,0,0
GWK60_F03861,0,0,0,-1.0975447409665882,-1.0888625891970651,-1.0451654473815604,0,0,0,0
GWK60_F03883,0,0,0,0,-1.2440250663418255,-1.2688599265866674,-1.3607817855091435,-1.4051311565272402,-1.404263742403722,-1.6359270863842177
GWK60_F03905,0,0,1.2254010058378328,1.3520463041554478,1.367319677016684,1.3581834512301036,1.2925932429735705,0,0,0
GWK60_F03927,0,0,0,0,-1.1020882615112035,0,0,0,0,0
GWK60_F03949,0,0,0,0,-1.3710699527189476,0,0,0,0,0
GWK60_F04037,0,0,0,1.331504538949906,0,0,0,0,0,0
GWK60_F04059,0,0,0,-3.0045135505071303,-3.3540540582102563,-2.22418630717528,0,0,0,0
GWK60_F04081,0,0,0,0,0,0,0,0,0,-1.033820764890233
GWK60_F04125,1.379725313360926,1.7435084918289003,0,-1.129410678118964,0,0,0,0,0,0
GWK60_F04147,0,0,1.4095744559811278,1.9515606424286576,1.692960776302555,1.4568957660755335,1.0885016598298232,0,0,0
GWK60_F04169,1.019706303801172,0,1.8318554109842755,2.327161773185619,2.5386433106563593,2.4430679995253715,2.0442383460722744,1.905996227057582,1.7626308302217817,1.579502237202028
GWK60_F04213,0,0,0,0,1.1026920555108688,0,0,0,0,0
GWK60_F04235,0,0,0,3.6540467515453336,7.396268169440537,8.302978095138158,8.532688049060134,8.684624993003935,8.873697366425334,9.288913556519928
GWK60_F04301,0,-1.0703662423364246,0,1.4213513249384269,1.769257594221067,1.912007640422732,1.8131629430169036,1.5692149148471464,1.6336286200999814,1.7185261985405662
GWK60_F04323,1.9180164535481976,-1.0360922240335866,1.641871962819064,3.842428940435124,3.806858051941433,3.623930873475872,2.760761827467179,1.842793604048309,1.1516181914520138,0
GWK60_F04367,0,0,0,0,-1.5860493660678463,0,0,0,0,0
GWK60_F04389,0,-1.1402683500586963,0,0,0,0,0,0,0,1.16659899044365
GWK60_F04411,1.1099714592892826,0,1.309215375837128,3.046713047412557,3.794146471018509,4.227918619617928,4.157785155432547,3.786203938331798,3.62910113997763,3.566602343569819
GWK60_F04433,0,0,0,0,0,0,0,0,0,1.229417570881128
GWK60_F04455,1.0846683235112566,1.8569051131287753,3.1618085724298783,3.5140290764088578,3.51834302664789,3.433668000640782,3.357859795004014,3.3983411603646183,3.455367525649461,3.6011637386836
GWK60_F04477,0,0,0,0,-1.5212605458570618,0,0,0,0,0
GWK60_F04499,1.8522025167340168,-1.1994304455372975,0,3.303591729110371,3.912259644129308,3.930005230527062,3.4941421333870424,2.748764685937904,2.426410236771779,2.5499033706258656
GWK60_F04521,-1.0019011571012166,0,0,0,0,0,0,0,1.178589206459733,1.2543987212310184
GWK60_F04565,0,0,0,0,0,0,0,1.0863920449621467,1.173174471482176,1.4787394187396887
GWK60_F04587,0,1.0351919344403868,-1.0977918771401771,-3.955230934567774,-3.301437377719759,-2.43894612185279,-1.1646465702049134,0,0,0
GWK60_F04631,0,1.0960358590971502,1.898890606700414,2.371101386666769,1.809214512244668,1.8733696150247572,2.1281669605072953,2.4475728900983595,2.5586735135855077,2.418588927631982
GWK60_F04653,0,1.037334652038272,1.5180152451757054,1.1253975558727545,0,0,0,1.2659195342294125,1.2899496923283438,1.5247543767945562
GWK60_F04675,0,0,0,2.083047389850152,2.728550688769179,3.2128166780654284,3.166041429622127,3.0196682582603573,2.9761580660485567,2.917557037915537
GWK60_F04719,-1.5504931885526896,-2.320785725013066,-3.1327480511071477,-3.6515373382878487,-4.358866381689181,-4.572368109027124,-4.818048828139414,-4.814531769811329,-4.7750475019625584,-4.722618989239122
GWK60_F04741,1.691393194946788,2.6775401930698295,2.7698968875405083,3.9656780387289983,3.917105365913318,2.950902131526576,3.381001848473031,2.736266455034973,4.244760065093707,3.702927549936815
GWK60_F04829,0,0,0,0,0,0,0,1.0736752829051175,1.1408799023228702,1.3660112149498376
GWK60_F04851,0,0,0,0,0,1.1410620101427102,1.3839921965115551,1.4842063219368886,1.445555398371364,1.4733023146193949
GWK60_F04917,0,0,0,-1.5315959308981135,-2.366262825607247,-2.8040568434973765,-2.831145560277343,-2.284254893391476,-2.140712458873087,-2.084877352557762
GWK60_F05071,0,0,0,0,-1.014573959022374,0,0,0,0,0
GWK60_F05093,0,0,0,0,1.1476902301368417,1.1659436226352409,1.022833544388066,1.1213125817273344,0,1.0426573946472215
GWK60_F05159,0,0,0,0,0,0,0,1.0755973026879595,1.120641525004615,1.1409650092657473
GWK60_F05181,0,0,0,0,0,0,-1.218310528590474,-1.2166458245356797,-1.1915381496457913,-1.2102109348540473
GWK60_F05269,0,0,0,0,0,0,0,0,-1.1085735301990325,-1.1067527969346915
GWK60_F05291,-2.4237490601080816,-2.371426249468723,-2.618739070615827,-2.2349712977620726,-1.5833221310320769,-1.3407920988483912,-1.2272125406437655,0,0,0
GWK60_F05313,0,1.6426879980783624,-2.217175309343461,-3.740319929993971,-2.7896354111325055,-2.1122380675313974,0,0,0,0
GWK60_F05335,0,0,0,-1.0312084103972945,-1.5991706726042758,-1.1971456066551374,0,0,0,0
GWK60_F05401,0,0,0,0,0,0,0,1.0811526009142844,1.2716478873786663,1.3077599157519002
GWK60_F05445,0,-1.4558766546256043,0,0,0,0,0,0,0,1.2380467945146476
GWK60_F05467,0,0,0,1.0280077750334284,1.1159517545216584,1.1962727850354309,0,1.0363564677934356,1.033606741903594,1.080961006698827
GWK60_F05489,0,0,0,0,0,0,0,0,0,-1.2384997739455217
GWK60_F05511,0,0,0,0,-1.18951052071821,-1.3241170109162064,-1.1936007173741363,-1.1697111644501137,-1.311074567645048,-1.5079773232233038
GWK60_F05577,0,0,0,1.0229943995670858,1.1554941031153263,1.1273827742355595,0,0,0,0
GWK60_F05599,-1.072596739478103,-1.5565316234234483,0,0,0,0,-1.0201253582456498,0,0,0
GWK60_F05621,0,-1.1703882176266718,0,0,0,0,0,0,0,0
GWK60_F05665,0,0,1.1185479824833615,1.9852220037963275,2.289811825364963,2.5474938440938724,2.429003278978453,2.161004054805149,1.8461391461727867,1.7581109596080142
GWK60_F05709,0,0,0,0,0,0,0,-1.1563820016009625,-1.4911460820746572,-1.333888453262654
GWK60_F05731,0,0,0,-1.0888152775385789,-1.4767277436035062,0,0,0,0,0
GWK60_F05819,0,0,0,-1.083351297012699,-1.483656730540111,-1.1207813318645508,-1.0483054632181048,0,0,0
GWK60_F05885,0,0,1.707496075806773,2.489726886026485,3.01652478840575,3.007324541459307,2.644101345058748,2.4192506914813223,2.352600646697716,2.4036832063817752
GWK60_F05973,-1.8433592049666911,-2.8987141432545607,-2.1117682952410313,-1.6828120844574308,-1.767441284481867,-2.51965949607478,-2.7603326919850164,-2.3758424871552815,-1.9102449586899508,-1.432510594106556
GWK60_F05995,0,0,0,-1.582612628929616,-1.529220942413987,0,0,0,0,1.1412086472275336
