gene_id,t0015,t0030,t0045,t0060,t0090,t0120,t0150,t0180,t0210,t0240,t0360,t0480
orf19.4570,0,0,0,0,0,0,0,0,0,0,1.3966473131873256,1.4507055539247962
orf19.4573,0,0,0,0,0,0,0,0,0,0,0,1.1137526088697711
orf19.4577.3,0,1.1824669708222266,1.1587100153384606,1.2482949998042567,0,0,0,0,0,0,0,0
orf19.4578,0,1.0523539357098426,1.3575473633427015,1.1540900715083438,0,0,0,1.0327565141473056,1.154108293667088,1.2437140586177609,1.5163544429963465,1.440522989424022
orf19.458.1,0,0,0,0,0,0,0,0,1.0674983308209929,1.0462405084851087,0,0
orf19.4581,-1.5117079034413112,0,0,0,0,-1.0375510047179255,-1.051151857830455,-1.1096669904216685,-1.1085654262580191,-1.1360675118257113,-1.354847836491285,-1.176992445303352
orf19.4582,1.5750078311688795,1.8748507397693464,1.8504883525649252,1.3402341727062348,0,0,0,1.2608919063159725,1.424160657518681,1.446058620829992,1.721215769484013,1.6265149046640512
orf19.4583,3.4675723150253583,2.63257257513659,0,1.8361908698060905,0,0,0,0,0,0,0,0
orf19.4584,0,0,0,2.3109394770659724,3.2643770257437037,3.447176448425505,3.2190289615459022,3.28221696812475,3.235607604619432,3.2398752217984317,3.4412618412146556,3.2938209438063586
orf19.4587,1.932648534251194,2.4961358426961,2.6513439158581416,1.8080670205753464,0,0,0,0,0,0,0,0
orf19.4591,0,0,0,0,0,0,0,0,0,0,1.1371579421210856,1.0936345813141053
orf19.4593.1,0,0,1.5556200293021691,1.6664266871514328,1.3708483170808932,0,0,0,0,0,0,0
orf19.4595,0,0,-1.005794803779037,-1.271694909820737,-1.0082503348068692,0,-1.082245649940755,-1.0995688781153754,-1.118644887462918,-1.053968970242389,0,-1.112033572892414
orf19.4599,0,0,0,1.5163303937267565,0,0,0,0,0,0,1.3351631010715357,1.6409027277420214
orf19.4600,1.4545956490323826,1.3703353885570335,1.84496573823175,1.398807396779049,0,1.0495429760668833,1.1288368896225416,1.556827454864868,1.6943363330366386,1.8544504853394808,2.2308394412112276,2.074996520681985
orf19.4600.1,0,0,0,0,1.1771306923900344,1.3791522033165928,0,0,1.1026526516915056,0,1.0383428127945866,0
orf19.4606,0,0,0,0,0,0,0,0,0,0,-1.1607976368905002,-1.073709437354945
orf19.4607,0,0,0,0,0,-1.9646991919418448,0,-3.3874253746027403,-4.029877001419104,-4.74561703955719,-3.1375215838027217,-5.39238584831571
orf19.4611,1.0506037495082454,1.3012201646115154,1.45370224041436,1.2665989141141274,1.478515995304198,1.7309896873741066,1.694703466284625,1.9243152424934031,1.9961362035823464,2.0233605949806517,2.077995897985603,1.9927037805370027
orf19.4612,0,0,-1.1366156261680418,-1.2973762030571394,1.2284327450990178,2.4603278720315,2.192211634374126,1.7852898635830314,1.4901959063177743,0,0,0
orf19.4616,-2.3136659033648788,0,0,0,0,0,0,0,0,0,0,0
orf19.4617,-1.1352804237395897,-1.5468228969657871,-1.3756841205479569,-1.1837418315471535,0,0,0,0,0,0,0,0
orf19.4618,0,-1.7593029046272552,-2.694103220248945,-2.046309438808859,0,0,0,0,0,0,0,0
orf19.4620,0,0,1.0446294967513037,0,0,0,0,0,0,0,0,0
orf19.4622,0,1.140397065172509,1.0892978414771386,0,0,0,0,0,-1.2868169150089648,-1.4197011481313546,-1.866207940205987,-1.6228520730982614
orf19.4623,0,1.0783578956495945,0,0,0,0,0,0,0,0,-1.3976369774971618,-1.194025884550419
orf19.4624,0,-1.6393011700407725,-1.2712730116481767,0,0,0,0,0,0,0,0,0
orf19.4625,0,0,0,0,0,0,-1.0901644496166891,0,0,0,0,0
orf19.4627,0,0,0,0,0,0,0,0,0,0,0,-1.0068270697475126
orf19.4630,-1.4132127261700842,-2.076069993349664,-4.211608306481525,-5.1527594489962505,-5.120669986332493,-2.9499123352002656,-2.3610991389702667,-2.2471799663133187,-2.1221577671237157,-1.9681205339244272,-1.3631103931763564,-1.85828575823892
orf19.4631,-2.1519073823364963,-4.615356880826379,-5.123811607188203,-4.530033859702555,-4.318868240979608,-3.286109155067813,-2.795026624949992,-3.063234007977494,-3.13674244444672,-3.5098374586665524,-4.6676289135400095,-4.987785031462115
orf19.4632,0,1.3166206766636075,1.6401875815297655,1.4683606624353298,0,-1.7811593506468906,-3.5699910574222065,-3.111726455621312,-3.089881085310754,-3.1048371634412053,-2.9082405199817387,-2.7568999638927965
orf19.4633,0,-1.0513219448054043,-1.3379701394820258,0,0,0,0,0,0,0,0,0
orf19.4634,2.599904803615754,3.0496807481126766,2.9604676734505375,1.6758151397263443,0,0,1.0186270204603112,1.5611045568084845,2.0141088767633852,2.115561147874195,2.326643337644211,2.358619602991105
orf19.4635,1.1119125627490467,1.7928218712194746,1.7308072954629143,1.2763834833319567,0,-1.065294053118658,-1.1924336219899792,-1.1097759082193173,-1.2457765631905786,-1.29244472496899,-1.504296696829307,-1.3207719764552053
orf19.4640,3.0591514396054067,3.848087509042187,3.7210764912243417,2.568898953779014,0,0,1.4030800348377908,2.337979699706845,2.5271572525323434,2.6173435406588155,2.6171663349366656,2.61170667903125
orf19.4647,-1.433870898015909,-1.214623762676017,-1.2000484697828946,-1.6092071177397709,-2.316694014367634,-1.538053837655761,-1.4855855700315843,-1.7947356616488848,-1.7808314001591443,-1.697674967471428,-2.528530341463125,-2.1543107198242533
orf19.4650,0,0,-1.163502508003204,0,-1.0587479344898807,-1.411997552984253,-1.7895364247478576,-1.7729160655642853,-1.8331790120404112,-1.7298776914975222,-1.6316833893803648,-1.83045260456922
orf19.4651,0,1.1476198035243412,1.20467798723589,1.226243145798091,1.4717353443372243,2.0077049327888083,1.8512882823918648,2.125085852829736,2.2399896739110816,2.216234580721123,2.4314919882932595,2.4643153513134584
orf19.4653,-5.453777428622917,-6.579408337875963,-5.958966614560022,-5.748446976777334,-5.635173088173597,-4.284186952771277,-4.795001292207418,-4.919483941149229,-4.09366280847661,-4.3766504017412835,-4.255922086297428,-5.18281843390128
orf19.4654,-1.9560093477266751,-7.2234189584654285,-4.8594189166203945,-4.626722220189584,-2.731882450286443,-1.876454077941056,-2.448396603089146,-2.9316698840798683,-2.624440832546112,-2.555522615150633,-2.867019314581048,-3.3363767294271724
orf19.4655,-1.117875828540573,0,0,0,0,0,0,0,0,0,0,0
orf19.4657,0,0,0,0,0,0,0,0,0,1.0878177832716749,1.0182027302471732,0
orf19.4658,0,0,0,0,0,0,0,0,1.2219229120076365,1.3809385778592826,1.3954797007943895,1.452158908897729
orf19.4660,0,1.1335930811612709,1.4648316317791965,1.2822745259053274,0,-1.485600869453389,-3.3408233906964147,-3.0390314652433803,-2.9383105685348947,-2.9537312293304043,-3.125756971671271,-2.9298385347076232
orf19.4662,0,1.261612336600573,1.0902141629868234,0,0,0,0,0,0,0,0,0
orf19.4664,0,1.1357321818337027,0,0,0,1.850728595405018,1.8375871500705565,2.1049243733460523,2.186260076628394,2.091816383550362,1.8068464213062856,1.7534563431983292
orf19.4665,0,0,0,0,1.0908653249256512,2.084660307595259,1.9983538303906476,2.253277114114059,2.2444884841883836,2.265308239723897,2.418378496379028,2.5508071942262363
orf19.4666,2.078266819569091,1.9051297932273268,1.2285387838420536,1.217326176977352,1.2418280171605152,1.296554145147576,0,1.357550734690724,1.5345577056372597,1.3926035750017929,1.6387934034059124,1.6194625144546844
orf19.4668,0,1.007368097189845,0,0,0,0,0,0,0,0,0,0
orf19.4669,0,0,0,0,-1.2515133929142823,-2.7927149180155495,-3.082329152184446,-2.843841269970479,-2.7457154337175065,-2.887716047968839,-2.555939049207663,-2.284018072937222
orf19.4673,0,0,0,0,0,0,1.9630127762462313,0,0,0,0,2.3722181053898264
orf19.4674.1,4.3312844603825456,4.2299752669141935,4.061173967359111,3.517783977033043,2.593851293619891,2.7010918946619284,2.405031789133756,2.7010536042711153,2.970588715147328,2.7806036778076524,3.558310726138803,3.6253993781661182
orf19.4675,-1.1537582092719527,0,0,0,0,0,0,0,0,0,0,0
orf19.4679,3.540045661854052,0,0,0,-1.995838903813376,-3.3935960559033185,-3.055981041113342,-2.996952046889956,-2.8676426160889443,-3.1422225391243854,-2.802744384494269,-2.0693629374164746
orf19.4681,2.1526093389301533,1.9653594490197912,1.950052580308543,1.0492030865456037,0,0,0,0,0,0,0,0
orf19.4683,0,0,0,0,0,0,0,0,-1.0430396647446007,-1.0152574947236055,-1.493306848477974,-1.3825026798117928
orf19.4684.2,0,1.0212462078447788,1.1890697775691823,1.0288776212096002,0,-2.5197308840901345,-4.324962391825975,-4.6456176027488985,-4.285766325049599,-4.9253788731451165,-5.382515958873082,-4.258177090223873
orf19.4686,0,0,0,0,0,0,0,-1.1823489959169888,-1.645105568739487,-1.5258932795828213,-1.7137457392038151,-1.610308260206098
orf19.4688,0,0,0,-1.214913750740113,0,0,0,0,0,0,0,1.5755019911994608
orf19.4689,0,1.0661487112965675,1.062074178059235,0,0,0,0,0,0,0,0,0
orf19.4690,0,-2.524272903107358,-2.42310074992578,-2.116668585317207,-2.4054765271319547,-2.1070243214911657,0,-2.6961913634885217,-2.668880864309555,-2.941685786435883,-2.935883882760144,-2.8731777255015967
orf19.4691,0,0,0,0,0,0,0,0,0,0,0,2.246640605118736
orf19.4697,1.97756510028876,3.686572776626868,3.807501597707359,3.119265469083766,1.0081687805632893,1.2889214888228546,2.426600429351313,3.4480596915098354,3.944824494263989,4.137877836350444,3.973498147729274,3.915302336696762
orf19.4698,0,1.740878353028095,2.1280542350979412,1.674195999637108,0,0,0,1.2110579009090034,1.6132955614132702,1.633881532194532,1.6362369809301467,1.7518544974816628
orf19.4699,0,0,0,0,1.0799567804729922,1.218455772937043,1.0640387454881222,0,0,0,1.004628196929521,0
orf19.4701,1.4956785366253154,1.5414830500479737,1.6031021722549563,0,0,0,0,0,1.235717648229425,1.0722495472942954,1.1915738075022646,1.172602559893116
orf19.4702,-1.780352662195358,0,0,0,0,-1.002170591899912,0,-1.4169184511672854,-1.3716186329222122,-1.5946008965812963,-1.6743480491936915,-1.7430195161465911
orf19.4703,-1.8392464380087632,0,0,0,0,0,0,0,0,0,0,0
orf19.4704,0,-2.0071958849400744,-1.7534829718529363,-1.8275418747211671,-2.0621610933527306,-2.304663533580661,-2.67154479859562,-2.7394730581131164,-2.87523031181731,-2.849194065666996,-3.1471018439219143,-3.3069733349460573
orf19.4706,0,0,0,0,0,0,0,0,0,0,1.1055505309813598,1.3080341408889613
orf19.4707,0,0,0,0,1.3849015618862317,2.071494238240205,2.284070876345002,1.5434649383479575,1.1669171204159854,0,0,0
orf19.4712,-3.02493491693757,0,0,-1.3848769386092428,0,0,0,0,-1.1589445086299035,-1.1946050815749611,-1.6734732789289832,-1.5660384835731669
orf19.4715,0,0,0,0,0,0,0,0,0,0,-1.3466136557464523,-1.216548262983168
orf19.4716,0,0,0,0,-1.2118627832428863,-1.591719381422603,-1.4623072457863402,-1.5657400023106296,-1.6529786569274878,-1.5501243881949196,-1.0614907014109738,-1.349309897469619
orf19.4718,-1.496863757721758,-1.9662923645008532,-2.0942145679673345,-1.943350424911248,-2.268825580577323,-2.605827746074221,-2.883963809010719,-2.9342876463732925,-2.828459745471767,-2.7623372176019543,-3.0375366639257035,-3.440411363917214
orf19.4721,1.0394001280317826,1.3676084296425697,1.4503694322447156,0,0,0,0,0,0,0,0,0
orf19.4725,0,0,0,0,0,0,0,0,0,-1.0133539999812204,-1.0683227843540268,0
orf19.473,-2.645303474829576,-1.7693308204283096,-1.6432784093506994,-2.0922212094102695,-2.678193028486023,-2.5540869908679635,-1.8928265019859656,-1.491381741021818,-1.257241642149898,-1.1683338787862685,0,0
orf19.4730,1.0780134850292034,1.122345944004803,1.3078257634052337,0,0,0,0,1.4219668933420366,1.652222944503903,1.6999977842991667,1.8250824565726953,1.6277896630637567
orf19.4731,0,0,0,0,0,0,0,0,0,0,0,-1.0281306603634668
orf19.4733,-1.1554809978300662,-1.7049682215731257,-1.4935253119016152,-1.3977100885600002,-1.0542870855840982,0,0,0,0,0,0,0
orf19.4735,0,1.290238147077512,0,0,0,0,0,0,0,0,0,0
orf19.4736,0,-1.7150923928150643,-1.9313607340049896,-1.25032045527678,0,0,0,0,0,0,0,0
orf19.4737,0,-5.777744413068956,-5.68478693647383,-4.744739046929432,-3.641740091045207,-1.282501692190534,0,0,0,-1.1149228052621003,-1.867471628626976,-1.639101670320284
orf19.4738,0,-1.0414737106451135,-1.0472944909722963,-1.0570591551907764,0,0,0,0,0,0,0,0
orf19.4739,2.807675867821014,2.978389012461787,3.0095858324612093,2.1566133552568223,0,0,1.109710142351266,1.5111104127168835,1.5320171670210267,1.504457280421631,1.3132974959076529,1.364624840231195
orf19.4740,0,1.106326983072143,0,0,0,0,0,0,0,1.057250396038006,1.2563129759488536,1.359881714572862
orf19.4742,0,0,-1.201900787364586,-1.7545851241570347,-2.33007634809309,-1.93354858576034,-1.293231291073507,-1.2771331641779493,-1.2230340764856789,0,0,0
orf19.4746,3.3141152521210264,3.3991769903349476,3.2695492918574685,2.087425507488887,0,0,1.4379294548012085,2.322915606065284,2.5066575440304053,2.5333580204350974,2.4294617946433332,2.445408903077388
orf19.4747,0,-1.0458813882339613,0,0,0,0,0,0,0,0,0,0
orf19.4749,0,0,0,0,0,0,0,1.0894606575738262,1.1112500877460758,1.193954177799489,1.2728688248922972,1.4121798618811372
orf19.475,2.081711971237453,2.3403509908035716,2.2989975132442892,1.3001361242422314,0,0,1.0013563548420823,1.7984860022508686,2.0243509971017586,2.1721477548205668,2.147650999508416,2.2771057476154613
orf19.4751,1.197459199234592,1.466238513974312,1.716408318852957,1.5517081033697735,0,0,0,0,0,0,0,0
orf19.4751.1,0,0,0,1.1057400621178743,0,0,0,1.0991891325525922,1.4780881611569,1.37444560326104,1.5688552916845513,1.5135665207542082
orf19.4752,-2.6379677583081103,-3.236532645969773,-2.5074792241173216,-1.6780938466394288,0,0,0,0,0,0,0,0
orf19.4754,0,0,-1.0229627833224308,0,0,0,0,0,0,0,0,0
orf19.4756,0,-1.7145264625928816,-1.8688753456157068,-1.8627389116428352,-1.1169542127129557,0,0,0,0,0,0,0
orf19.4758,0,0,0,0,0,0,0,0,1.0863210937504375,0,1.204556014190565,1.1065346881376512
orf19.4759,0,0,0,1.0175504314098756,1.043272661053679,1.3046450024976537,0,1.145511219663821,1.2915307270038543,1.3136169072685813,1.3447107393652953,1.3113130172854626
orf19.4760,3.885546009700773,4.144643842795889,4.006474114641576,2.705721357357398,0,0,1.2806211722982346,2.203099663794047,2.2899683261284083,2.431211746996288,2.547968806509283,2.605896359057665
orf19.4763,0,-1.5397273955152202,-1.5609540927518062,-1.19115655088676,0,0,0,0,0,0,0,0
orf19.4764,0,-1.0125640943353522,0,0,0,0,0,0,0,0,0,-1.0388131675157122
orf19.4765,-1.6608526866748878,0,0,0,0,0,-1.001625734515204,0,-1.1614641239327588,-1.5331537021399,-2.7096801568638367,-2.3760921573668536
orf19.4767,0,0,0,0,0,-1.300558896779226,0,-1.3027812721474432,0,-1.1615772348626574,-1.6107278290441769,-1.2334662887351129
orf19.4769,0,0,1.0539623304626122,0,-1.6374657439035407,-2.6094784637421986,-2.0811387380192197,-2.677292740958166,-3.001267772199944,-3.196684005186678,-3.9003788895461047,-3.3563265180773527
orf19.477,0,1.143106975543812,1.061916897369591,0,0,0,0,0,0,0,0,0
orf19.4771,0,0,0,0,-1.318782121995003,-1.91163008568397,-1.918582928597112,-2.22826083366952,-2.1918200619807275,-2.1158962816143236,-2.2124398590372247,-2.0844895502074197
orf19.4772,0,0,0,0,1.0014388650738502,1.2858421816891068,0,1.298479660349687,1.4344724917411646,1.4017563584250194,1.3371325148046984,1.3725169577117835
orf19.4773,0,-4.125305924908254,-3.960303285819702,-3.127986564423343,-3.222724569483778,-2.199313575685683,0,-1.7637887841342703,0,0,0,0
orf19.4774,1.0395844493689443,0,0,0,0,0,0,1.271220025970806,1.5499565025048456,1.7706927888135435,2.430968141516445,2.8974595384041426
orf19.4775,1.5856888386985777,0,0,0,0,0,0,0,0,0,0,1.1100214550285823
orf19.4776,1.5224091666999071,0,0,0,0,0,0,0,0,0,0,0
orf19.4777,0,-2.1563857190214666,-2.676355551720823,-2.3442138828323915,-1.581292499385908,-1.0243229012579007,0,0,-1.0036265334546044,-1.058474222947164,0,-1.060697855950556
orf19.4778,-1.0549018372801422,-1.5417701277768106,-1.21857463171148,0,0,0,0,0,0,0,-1.016495363270623,0
orf19.4780,0,0,0,0,0,0,0,0,0,1.0179384856729374,1.3724648607927412,1.5458429538355196
orf19.4783,1.1932157127347216,-2.3529561363798894,-1.582421712834414,-1.5095048689987318,-2.3073233552987547,-2.8222277964805293,0,-3.711119905929412,-4.271808597199812,-3.5911105118051547,-4.779157842167293,-4.017589207362098
orf19.4784,-1.2157588692131112,-3.806309707401873,-3.815122085590192,-4.275300482698432,-4.842852409606587,-4.719658542950263,-4.231546026265526,-4.350555181173505,-4.369163462047744,-4.181833205407262,-3.938234321560674,-3.8223729455969937
orf19.4788,-1.2713477286243042,0,-2.251605766281157,-3.696051491053871,-4.330293605091975,-2.755286493776788,-2.196469773528164,-2.0992270768752515,-2.3438016027967614,-2.0702541885303893,-2.0585070254190434,-2.455166540106884
orf19.4789,-3.677321370216395,-3.786496589979822,-4.48609702523098,-4.188769696279388,-4.7227207155416355,-3.1865135942718164,-2.3181122905184273,-2.6885670090286293,-2.698066471528137,-2.127223053504446,-2.3622045945130092,-2.984302268509031
orf19.4791,0,-1.3371971328141976,-1.5361613908056049,-2.071247071918768,-1.1241036240542286,0,0,0,0,0,1.0549286548660637,0
orf19.4792,3.0872475344262806,2.185736020179452,1.8181822887310497,1.2550453594912725,0,0,0,0,0,0,0,0
orf19.4793,4.002498491947873,4.530285483110603,4.562291273610274,3.2704502784663254,0,1.1187476125264624,2.3497784521274676,3.4732914994148363,3.845093232270536,3.853370191884672,4.028054563279904,3.965152328917982
orf19.4795,-1.5747984022760566,-1.4521100547541672,-1.6116998637410145,-1.865042325027746,-1.3706295656062413,0,0,0,0,0,1.0946823171785034,1.2276434115214057
orf19.4796,0,1.2719584843393497,1.327077679828848,1.173179701271843,0,0,0,0,0,0,0,0
orf19.4799,0,1.0044187330225665,0,0,0,0,0,1.2040092432838774,1.343513046393801,1.3993993615065732,1.3743776097931666,1.444035735137034
orf19.480,1.0019485863103617,1.0969360913286426,1.101570116040249,0,0,0,0,0,0,0,0,1.0477259543557995
orf19.4800,0,-1.6211302414199336,-1.4592310953206324,0,0,0,0,0,0,0,0,0
orf19.4801,1.3808233232768798,1.6056709039574872,1.7519264577232267,0,0,0,0,1.1370917618588563,1.186898278487997,1.3189401594231345,1.4173585369042403,1.4294457265573894
orf19.4802,-1.270371501314676,-2.7193823513202813,-3.1013044726130694,-3.096555526492061,-2.3615721742145452,-1.3767927646256666,0,-1.519881726853208,-1.3816861407550045,-1.4562479310676892,-1.418440567752406,-1.55850547054845
orf19.4805,1.8178677450522192,1.8338099914590411,1.802697337996976,1.3898836502953278,0,0,0,0,0,0,0,0
orf19.4809,0,1.3547908698215148,1.4268821403431635,1.0379714165792129,0,0,0,0,0,0,0,0
orf19.4811,0,-1.5162089035134527,-1.4283989896654614,-1.490762100882841,-1.3343396414859978,-1.3562374707588698,-1.5398346234166882,-1.4115753022362227,-1.3539012596622433,-1.3177393451721198,-1.2363675847535884,-1.4678824819917544
orf19.4812,-1.1706348304845278,-2.7120748825878764,-3.127426928343516,-2.7813683171400534,-2.4322043837800145,-2.330341847947704,-2.158285518620201,-2.1092957090211604,-2.103011738078785,-1.861058111585836,-1.808497933791067,-1.3913176904293434
orf19.4813,1.892961459166107,3.0975007962935095,3.302932083457333,2.7031256875827774,0,0,0,1.8054471090313209,1.901565728319136,1.933907427163083,1.8534841781448552,1.736779548449011
orf19.4815,4.234517611336681,4.737257736135948,4.672698362134484,3.3742334930942515,1.0019405320040613,1.1678475288199175,2.3836924729749303,3.354546154511167,3.6010525355277245,3.619933529898443,3.4089117508960927,3.3438206452292505
orf19.4816,0,0,0,0,0,0,0,0,0,0,1.5365719036677812,1.7193599476137622
orf19.4817,0,0,0,0,0,-1.1059708930673904,-1.3129427936941327,-1.295362353133427,-1.019649012000052,0,0,0
orf19.4818,1.051576015072951,0,0,0,0,0,0,0,0,1.0882174023117304,1.1741210065990342,1.6980965028363877
orf19.4819,0,0,0,0,0,0,0,0,0,0,0,2.260509079130809
orf19.482,0,0,0,0,0,0,0,0,0,0,-1.2145014285801816,-1.263333913045212
orf19.4822,-4.471316912516805,-7.077555938697096,-6.861146506635931,-7.013759724995627,-5.09089982635681,-3.754934442560153,0,-5.184434569179672,-3.4107786309794386,-6.796303161826152,-2.764907312251634,-2.7985606517557073
orf19.4823,0,0,-1.092376736819294,0,0,0,0,0,0,0,0,0
orf19.4824,0,0,-1.3306162943333024,-1.3832071430056048,0,0,0,0,0,0,0,0
orf19.4825,0,0,0,1.0536211289561714,1.0187627659481795,1.1678465847697668,0,0,1.111402407096774,1.064362249228043,1.0673075846898523,1.092094249777486
orf19.4826,0,1.472635024373819,1.866611241958692,1.7754875043866647,1.3863351111949516,1.4571363522733167,1.3054560553944858,1.535606049394522,1.5560305119697733,1.6031972425112857,1.8231109332427196,1.80307001417582
orf19.4827,0,-1.5287843335341664,-1.2807889483574737,-1.3634630520839313,-1.3502654244101309,-1.3967903596635842,-1.6736688306689131,-1.6336859358886149,-1.6942538158085887,-1.6897129802857649,-1.5369916416611626,-1.684614724092355
orf19.4828,0,-1.3626819468506013,0,0,0,0,0,0,0,0,0,0
orf19.4829,0,0,0,0,0,0,0,0,0,0,-1.008177379383337,-1.2402410548195966
orf19.4830,-1.3753550806479395,0,0,0,1.2393768773109242,1.5915956417616426,0,0,1.210482546970142,1.124260031844872,1.519327798550857,1.5365041397714447
orf19.4833,-1.4945159753550634,-4.567857904287549,-5.397285260290031,-4.594082862925238,-2.663193327649471,-2.1578312399195503,-2.121898449534938,-1.846680884624098,-1.8382945773505237,-1.663564882516149,-1.4182920812244402,-1.5820302709382232
orf19.4835,2.568927376992596,2.663832149377336,2.5669896559735874,1.488793557605372,0,0,1.2618207222721267,2.0142627211822193,2.250139989802579,2.309917636291829,2.4200228599481717,2.2762038317904874
orf19.4836,0,-1.6270074181131786,-1.8141036157847572,-1.5638456672683598,-1.0228023827456243,0,0,0,0,0,0,0
orf19.484,0,1.1832042645364675,1.2569330403489842,1.1307857257838985,0,0,0,0,0,0,0,0
orf19.4842,0,0,0,0,0,0,0,0,0,0,1.2668396712699277,1.6720054601993926
orf19.4844,0,1.099062789781179,0,0,0,0,0,0,0,0,0,0
orf19.4846,1.0136188107377575,0,0,0,0,0,0,0,0,0,0,0
orf19.4853,-1.6719234639536915,0,0,0,0,0,0,0,0,0,-1.0876870585278804,0
orf19.4855,0,1.0894787368202532,1.182324537212532,0,0,0,0,0,0,0,0,0
orf19.486,-1.3106859892439382,0,0,0,0,0,0,-1.0073089085274245,-1.7108821259353362,-1.84197949910839,-2.0171191802062656,-1.9610830196149451
orf19.4861.1,0,0,0,0,0,0,0,0,0,0,1.0364757849991122,0
orf19.4863,0,0,0,0,0,-1.0450709758583978,0,0,0,0,0,0
orf19.4864,0,0,0,0,0,0,0,0,0,0,1.0825501057079288,1.19147127293559
orf19.4867,-1.4620836180497498,0,0,-1.0509872681650383,0,0,0,-1.1032380280764689,-1.2784558161144424,-1.4219299004945811,-2.287345830152661,-2.2068087510223355
orf19.4869,2.2571139337305195,2.213745556550644,1.8031497401105552,1.421332634213867,0,0,0,0,0,0,0,0
orf19.4870,4.16780692510737,5.030278626974501,4.916935322311266,3.5336481721836477,0,0,1.8050541887751608,3.087363330612388,3.4900699275339284,3.5525191586589204,3.578971114346238,3.466107337641631
orf19.4871,0,1.0331293676837128,1.0460787318079647,1.2086150322533096,1.117416844659799,0,0,0,0,0,0,0
orf19.4873,-1.9889942708810608,-5.994685122467848,-5.215474918032989,-4.05618912588696,0,1.1108149595094234,1.0713861344026077,1.271074447337338,1.2459649726609645,1.388203950179323,1.5355249600797238,1.5557510791871312
orf19.4878,0,-1.0382009777654524,0,0,0,0,0,0,0,0,0,0
orf19.4879.2,0,0,0,0,0,1.1216118454968762,0,0,1.003718620640125,0,1.07060686984023,1.0086787324105946
orf19.4883,-1.6074154767992317,-1.3996074691372893,-1.4002151578202873,-1.2819623196836936,0,0,0,0,0,0,0,0
orf19.4884,0,1.5408271577898067,0,0,0,0,0,0,0,0,0,0
orf19.4885,0,1.7911149025301998,2.261382040337233,2.283644537864584,1.8129060209394163,1.575884753538232,1.1715571423870008,1.1708370408580382,0,0,0,0
orf19.4886,0,0,0,0,0,0,0,2.971057260707255,3.991096510440205,3.624406928229042,4.6013884358023915,5.507303397717112
orf19.4887,-1.922589094079542,-2.0463996032070475,-1.6928919402061102,-1.345984008558119,0,0,0,0,-1.0551589942863726,0,0,0
orf19.4889,1.2771968965322804,1.4894367309217669,1.390885126196315,0,0,-1.0429969720042451,-1.2912104037158751,-1.4200790973441408,-1.558381466449564,-1.497545836094924,-1.7441716731161403,-1.8745869331960043
orf19.489,-1.4568721174561117,-3.784532604596884,-2.669989489275822,-2.00389406642439,-1.1479830448737658,0,0,0,0,0,0,0
orf19.4892,1.356927378634851,0,0,0,0,0,0,0,0,0,0,0
orf19.4894,0,-2.3239614099224437,-2.0483480073249094,-1.0470076577249028,0,1.1451491306464927,0,1.2204209673856865,1.305186626948691,1.2638582110014651,1.7507099708376563,1.7240954315620427
orf19.4895,1.958566454698054,2.4577961681062757,2.6178719376039004,1.7886561890941357,1.1360266859684125,1.2219724682773516,1.5519039871013174,1.9402427246302003,2.3062500043457344,2.407616533478848,2.528924512354266,2.60486022466648
orf19.4896,2.651967391676322,3.318970242946711,3.2533584294766045,2.392515983811612,0,1.1078068922047242,1.5389549020846436,2.3352447174751108,2.712249236746868,2.780245801654486,2.7620992194398912,2.53802636686821
orf19.4898,0,0,-1.2612551065871729,0,0,0,0,0,0,0,0,0
orf19.4899,0,-1.6739163559075114,-1.805515280510818,0,0,0,0,0,0,0,1.1827502844028768,1.2720497729743534
orf19.4906,1.105078165299865,0,0,0,0,0,1.0896188231381922,1.3389866948145812,1.449737542230795,1.5374881226494463,1.5259795246515822,1.7190864685632572
orf19.4907,-2.99424953011894,-3.0500456636912308,-3.0682828355017526,-2.747892610284969,-2.251268713802769,-1.5931658928397356,0,0,0,0,0,0
orf19.4909,0,0,0,0,0,0,0,-1.2371150380319975,-1.5302970208069004,-1.6353406146582716,-1.7244303457128316,-1.7025789843936914
orf19.4909.1,0,1.0822565313556538,1.3485208877567652,1.2959831499515932,0,-1.246673834918372,-3.173039550622675,-2.990069340029914,-2.964932956799579,-3.098624134716366,-3.102493721335391,-2.9403042025931603
orf19.4910,0,0,0,-1.152871982070213,0,0,0,0,0,0,-1.0499483898936892,-1.7720693401156875
orf19.4911,0,-2.0308410379763204,-1.9787243247356805,-1.8826688089736756,-1.599389996156311,-1.4532329011805245,-1.0108492362745602,-1.0389684211411612,0,-1.013832196604718,-1.0327133551362018,-1.0925981758431282
orf19.4914,-1.74591753469015,0,0,0,0,0,0,0,0,0,0,0
orf19.4914.1,-2.9196712381652605,-6.544894477514144,-7.381581681914715,-5.811359833353241,-4.340188052511481,-2.8995526058734757,-2.090866072246632,-3.6694587157393896,-3.901501648786394,-2.806474774114203,-3.0010150126049475,-2.214806007531327
orf19.4916,0,0,0,0,0,0,0,0,0,0,1.0234011667090075,0
orf19.4918,-1.930696634478826,-1.610327809890681,-1.6593533835625964,-1.4591779923184884,0,0,0,0,0,0,0,0
orf19.4921,0,0,0,0,1.2720740656664915,1.2218360587853334,1.1227483771559372,1.2449314420729305,1.2936909577451976,1.3204957342249937,1.38991680148352,1.2759849303059982
