"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-KLLA0_B10890g",534.347935886014,-2.69687255126896,0.154942453401757,6.99865571377771e-69,1.33181826138481e-67
"gene-KLLA0_B10934g",477.26068218708,-2.68284535927421,0.162372816895455,2.49607640182932e-62,4.36219066414934e-61
"gene-KLLA0_B11077g",762.024504329297,-3.24911373171972,0.141837343946092,3.5334130250769e-117,1.16376128992597e-115
"gene-KLLA0_B13563g",716.850117447595,-3.90101001036268,0.158522039019225,1.08244961785742e-134,4.63468844712619e-133
"gene-KLLA0_B13860g",284.027365308904,-2.2066967973335,0.203272203265237,2.05578337830439e-28,2.04305899375782e-27
"gene-KLLA0_B13926g",111.110156555522,-2.46426857351141,0.306466434481727,9.16672188416381e-17,6.04603556365002e-16
"gene-KLLA0_B14080g",2182.38246995626,-2.92772989371921,0.102669720428756,6.51903273821491e-180,4.46597202785976e-178
"gene-KLLA0_B14817g",138.327388768718,-2.19177800401208,0.272194628757765,9.16319477962986e-17,6.04603556365002e-16
"gene-KLLA0_C00506g",791.304351741438,-2.53499674779757,0.138402164067698,6.38680203497608e-76,1.33395889657346e-74
"gene-KLLA0_C00528g",101.749117178753,-2.254914293494,0.318602665571947,1.55342277739611e-13,8.83885518301353e-13
"gene-KLLA0_C00737g",963.583973813811,-3.98847707611367,0.143714705765489,1.33520949143812e-170,8.46951403334451e-169
"gene-KLLA0_C01155g",6186.60737768242,-2.07734570200564,0.0816574275294853,1.09205558544356e-143,5.05493837658471e-142
"gene-KLLA0_C01210g",1515.62485395314,-2.18254596671566,0.104990381530392,6.14830005326974e-97,1.63678578620207e-95
"gene-KLLA0_C01276g",5779.80078868949,-3.59681198059472,0.0879847729341381,0,0
"gene-KLLA0_C01496g",6096.33068263766,-2.6044260302031,0.0883809686432075,6.19025235137945e-192,5.12992202925607e-190
"gene-KLLA0_C01782g",29537.8120218346,2.04942458815652,0.0733715954362338,1.34290146670502e-172,8.73395915940556e-171
"gene-KLLA0_C02123g",1227.76716145276,2.29766978420737,0.117013470763813,8.43902573656975e-87,2.01673089462769e-85
