gene_id,tp,log2FC
orf19.4336,t0150,-3.624000824907325
orf19.4336,t0180,-3.3623442731139312
orf19.4336,t0210,-3.310393761494089
orf19.4336,t0240,-3.464393362177285
orf19.4336,t0360,-3.4821056916008444
orf19.4336,t0480,-3.130500678313207
orf19.4337,t0015,-2.2547980638268688
orf19.4337,t0030,-2.398469377680569
orf19.4337,t0045,-1.9272247359679713
orf19.4337,t0060,-1.9210663016257912
orf19.4337,t0090,-1.917179783896207
orf19.4337,t0120,-1.738782776054635
orf19.4337,t0150,-1.6680604897010098
orf19.4337,t0180,-1.71683912700271
orf19.4337,t0210,-1.6043522692055991
orf19.4337,t0240,-1.7162534522040969
orf19.4337,t0360,-1.540766679247329
orf19.4337,t0480,-1.3887510633717794
orf19.434,t0015,0
orf19.434,t0030,-1.7205848259039938
orf19.434,t0045,-1.6724021927212611
orf19.434,t0060,-1.317694832341504
orf19.434,t0090,0
orf19.434,t0120,0
orf19.434,t0150,-1.2330315729425112
orf19.434,t0180,-1.4363349721901526
orf19.434,t0210,-1.7047888685666994
orf19.434,t0240,-1.7644477404501768
orf19.434,t0360,-1.7370277948221995
orf19.434,t0480,-1.7726326313663971
orf19.4340.1,t0015,0
orf19.4340.1,t0030,0
orf19.4340.1,t0045,1.0372732730315413
orf19.4340.1,t0060,0
orf19.4340.1,t0090,0
orf19.4340.1,t0120,0
orf19.4340.1,t0150,0
orf19.4340.1,t0180,0
orf19.4340.1,t0210,0
orf19.4340.1,t0240,0
orf19.4340.1,t0360,0
orf19.4340.1,t0480,0
orf19.4342,t0015,0
orf19.4342,t0030,0
orf19.4342,t0045,3.8792919002630666
orf19.4342,t0060,3.532432133620488
orf19.4342,t0090,2.817509678298599
orf19.4342,t0120,1.473901364408009
orf19.4342,t0150,0
orf19.4342,t0180,1.9130057429493872
orf19.4342,t0210,1.9991088272520507
orf19.4342,t0240,1.665361521777433
orf19.4342,t0360,2.233725034052193
orf19.4342,t0480,2.6934337344232975
orf19.4346,t0015,0
orf19.4346,t0030,0
orf19.4346,t0045,0
orf19.4346,t0060,0
orf19.4346,t0090,0
orf19.4346,t0120,0
orf19.4346,t0150,0
orf19.4346,t0180,0
orf19.4346,t0210,0
orf19.4346,t0240,-1.0343887913189411
orf19.4346,t0360,-1.515224344405475
orf19.4346,t0480,-1.4901743925214386
orf19.4348,t0015,0
orf19.4348,t0030,0
orf19.4348,t0045,0
orf19.4348,t0060,0
orf19.4348,t0090,0
orf19.4348,t0120,0
orf19.4348,t0150,0
orf19.4348,t0180,0
orf19.4348,t0210,-1.0616307414127188
orf19.4348,t0240,-1.0329939280384055
orf19.4348,t0360,-1.1551101736508178
orf19.4348,t0480,-1.0348927134207593
orf19.4349,t0015,0
orf19.4349,t0030,0
orf19.4349,t0045,0
orf19.4349,t0060,0
orf19.4349,t0090,0
orf19.4349,t0120,0
orf19.4349,t0150,0
orf19.4349,t0180,-1.0818055342203798
orf19.4349,t0210,-1.741545420817478
orf19.4349,t0240,-1.6478149864286686
orf19.4349,t0360,-2.4703538097830298
orf19.4349,t0480,-2.4027201170964605
orf19.4354,t0015,-1.4449197978759307
orf19.4354,t0030,0
orf19.4354,t0045,0
orf19.4354,t0060,0
orf19.4354,t0090,0
orf19.4354,t0120,0
orf19.4354,t0150,0
orf19.4354,t0180,0
orf19.4354,t0210,0
orf19.4354,t0240,0
orf19.4354,t0360,0
orf19.4354,t0480,0
orf19.4355,t0015,2.1463849470474785
orf19.4355,t0030,2.457488229870221
orf19.4355,t0045,2.2874275535068325
orf19.4355,t0060,1.8314036165231111
orf19.4355,t0090,3.2145179775966928
orf19.4355,t0120,4.530998178800108
orf19.4355,t0150,4.8937394739964075
orf19.4355,t0180,5.473788656331092
orf19.4355,t0210,5.611159576976582
orf19.4355,t0240,5.68284586327678
orf19.4355,t0360,6.246643515536779
orf19.4355,t0480,6.635913882681941
orf19.4356,t0015,0
orf19.4356,t0030,-1.7570838354756448
orf19.4356,t0045,-1.5001829920040006
orf19.4356,t0060,0
orf19.4356,t0090,0
orf19.4356,t0120,0
orf19.4356,t0150,0
orf19.4356,t0180,0
orf19.4356,t0210,0
orf19.4356,t0240,0
orf19.4356,t0360,0
orf19.4356,t0480,0
orf19.4358,t0015,0
orf19.4358,t0030,0
orf19.4358,t0045,0
orf19.4358,t0060,0
orf19.4358,t0090,1.189286863568986
orf19.4358,t0120,1.1838497368381518
orf19.4358,t0150,0
orf19.4358,t0180,0
orf19.4358,t0210,0
orf19.4358,t0240,0
orf19.4358,t0360,1.1698108374922989
orf19.4358,t0480,1.1894033410600475
orf19.4363,t0015,2.739192107552638
orf19.4363,t0030,3.0190820196276498
orf19.4363,t0045,3.037234847841542
orf19.4363,t0060,2.0342442104910594
orf19.4363,t0090,0
orf19.4363,t0120,0
orf19.4363,t0150,1.1780867650769238
orf19.4363,t0180,1.7822326002313025
orf19.4363,t0210,2.0043132648050315
orf19.4363,t0240,2.1473341688814283
orf19.4363,t0360,2.1324441118023376
orf19.4363,t0480,2.0142590617803955
orf19.4365,t0015,1.9474201995475429
orf19.4365,t0030,2.3340007133929546
orf19.4365,t0045,2.3865196283381658
orf19.4365,t0060,1.683778379480247
orf19.4365,t0090,0
orf19.4365,t0120,0
orf19.4365,t0150,0
orf19.4365,t0180,0
orf19.4365,t0210,0
orf19.4365,t0240,0
orf19.4365,t0360,0
orf19.4365,t0480,0
orf19.4367,t0015,-1.405306084293105
orf19.4367,t0030,0
orf19.4367,t0045,0
orf19.4367,t0060,0
orf19.4367,t0090,0
orf19.4367,t0120,0
orf19.4367,t0150,0
orf19.4367,t0180,0
orf19.4367,t0210,0
orf19.4367,t0240,0
orf19.4367,t0360,0
orf19.4367,t0480,-1.0337363794696122
orf19.4368,t0015,0
orf19.4368,t0030,0
orf19.4368,t0045,-1.3426188982286646
orf19.4368,t0060,-1.2196602193075263
orf19.4368,t0090,0
orf19.4368,t0120,0
orf19.4368,t0150,0
orf19.4368,t0180,0
orf19.4368,t0210,0
orf19.4368,t0240,0
orf19.4368,t0360,1.1322202133750183
orf19.4368,t0480,1.1209594802444982
orf19.437,t0015,0
orf19.437,t0030,0
orf19.437,t0045,0
orf19.437,t0060,0
orf19.437,t0090,-1.5044404579357211
orf19.437,t0120,-1.7015717085509918
orf19.437,t0150,-1.970936712613388
orf19.437,t0180,-1.8497941311541488
orf19.437,t0210,-1.8787176195957191
orf19.437,t0240,-1.8201383102352464
orf19.437,t0360,-1.7505079027984407
orf19.437,t0480,-1.8255530737867312
orf19.4370,t0015,1.3199581962817093
orf19.4370,t0030,0
orf19.4370,t0045,0
orf19.4370,t0060,0
orf19.4370,t0090,0
orf19.4370,t0120,0
orf19.4370,t0150,0
orf19.4370,t0180,0
orf19.4370,t0210,0
orf19.4370,t0240,0
orf19.4370,t0360,0
orf19.4370,t0480,0
orf19.4371,t0015,0
orf19.4371,t0030,0
orf19.4371,t0045,0
orf19.4371,t0060,0
orf19.4371,t0090,1.2929113676481896
orf19.4371,t0120,1.5718550885626408
orf19.4371,t0150,1.0094898232785476
orf19.4371,t0180,0
orf19.4371,t0210,0
orf19.4371,t0240,0
orf19.4371,t0360,1.000634470444252
orf19.4371,t0480,0
orf19.4372,t0015,-1.0158144917748992
orf19.4372,t0030,-1.9214774250096935
orf19.4372,t0045,-1.92925914396213
orf19.4372,t0060,-1.337496997047438
orf19.4372,t0090,-1.3170030985942458
orf19.4372,t0120,-1.4176883124565425
orf19.4372,t0150,-1.1100272622436278
orf19.4372,t0180,-1.6368981599776928
orf19.4372,t0210,-1.6354457931164046
orf19.4372,t0240,-1.30574015670353
orf19.4372,t0360,0
orf19.4372,t0480,0
orf19.4375,t0015,1.626414576217219
orf19.4375,t0030,1.951310634891893
orf19.4375,t0045,1.9895761177682965
orf19.4375,t0060,1.4641525464046643
orf19.4375,t0090,0
orf19.4375,t0120,0
orf19.4375,t0150,0
orf19.4375,t0180,0
orf19.4375,t0210,0
orf19.4375,t0240,0
orf19.4375,t0360,1.1916896838363074
orf19.4375,t0480,1.267213480232633
orf19.4375.1,t0015,0
orf19.4375.1,t0030,0
orf19.4375.1,t0045,1.248414315257275
orf19.4375.1,t0060,0
orf19.4375.1,t0090,0
orf19.4375.1,t0120,-1.2754089948361222
orf19.4375.1,t0150,-2.270569599707424
orf19.4375.1,t0180,-2.02799108250583
orf19.4375.1,t0210,-1.9201782204441509
orf19.4375.1,t0240,-1.8704416483394484
orf19.4375.1,t0360,-1.5644311304734435
orf19.4375.1,t0480,-1.5564107276089818
orf19.4376,t0015,0
orf19.4376,t0030,0
orf19.4376,t0045,0
orf19.4376,t0060,0
orf19.4376,t0090,0
orf19.4376,t0120,0
orf19.4376,t0150,0
orf19.4376,t0180,-1.4442585677577575
orf19.4376,t0210,-1.354188842574776
orf19.4376,t0240,-1.6531819691137628
orf19.4376,t0360,-1.2721613331478578
orf19.4376,t0480,0
orf19.4377,t0015,2.4897462724669115
orf19.4377,t0030,1.5952083575024754
orf19.4377,t0045,1.4351441557403437
orf19.4377,t0060,1.1275868627587462
orf19.4377,t0090,0
orf19.4377,t0120,0
orf19.4377,t0150,0
orf19.4377,t0180,0
orf19.4377,t0210,0
orf19.4377,t0240,0
orf19.4377,t0360,0
orf19.4377,t0480,1.0721292620916925
orf19.4379,t0015,0
orf19.4379,t0030,0
orf19.4379,t0045,-1.1496124963140837
orf19.4379,t0060,0
orf19.4379,t0090,0
orf19.4379,t0120,0
orf19.4379,t0150,0
orf19.4379,t0180,0
orf19.4379,t0210,0
orf19.4379,t0240,0
orf19.4379,t0360,0
orf19.4379,t0480,0
orf19.4380.1,t0015,0
orf19.4380.1,t0030,0
orf19.4380.1,t0045,-1.261027176850163
orf19.4380.1,t0060,0
orf19.4380.1,t0090,0
orf19.4380.1,t0120,0
orf19.4380.1,t0150,0
orf19.4380.1,t0180,0
orf19.4380.1,t0210,0
orf19.4380.1,t0240,0
orf19.4380.1,t0360,0
orf19.4380.1,t0480,0
orf19.4381,t0015,1.535792260752732
orf19.4381,t0030,2.5410696710033087
orf19.4381,t0045,3.4417309937419067
orf19.4381,t0060,3.4328817706947876
orf19.4381,t0090,2.9209917797043103
orf19.4381,t0120,2.6070979115779553
orf19.4381,t0150,2.350779324215742
orf19.4381,t0180,2.314933274749541
orf19.4381,t0210,2.04819678397892
orf19.4381,t0240,2.041704104082595
orf19.4381,t0360,1.7645734045066297
orf19.4381,t0480,1.6985622363972364
orf19.4384.1,t0015,0
orf19.4384.1,t0030,0
orf19.4384.1,t0045,0
orf19.4384.1,t0060,0
orf19.4384.1,t0090,1.1365129789600408
orf19.4384.1,t0120,0
orf19.4384.1,t0150,0
orf19.4384.1,t0180,0
orf19.4384.1,t0210,1.1785563858843031
orf19.4384.1,t0240,1.424411047679605
orf19.4384.1,t0360,1.2315091660691688
orf19.4384.1,t0480,1.3779348595795478
orf19.4390,t0015,-2.212538263416829
orf19.4390,t0030,-1.0541248170739546
orf19.4390,t0045,-1.2523112375079093
orf19.4390,t0060,-1.495505664341913
orf19.4390,t0090,0
orf19.4390,t0120,0
orf19.4390,t0150,0
orf19.4390,t0180,0
orf19.4390,t0210,0
orf19.4390,t0240,0
orf19.4390,t0360,0
orf19.4390,t0480,0
orf19.4391,t0015,0
orf19.4391,t0030,-1.4234497012455518
orf19.4391,t0045,0
orf19.4391,t0060,0
orf19.4391,t0090,1.8453717763578228
orf19.4391,t0120,1.5266670591518636
orf19.4391,t0150,1.7751217885455317
orf19.4391,t0180,1.463918039326117
orf19.4391,t0210,1.535130766124474
orf19.4391,t0240,1.6018064615499954
orf19.4391,t0360,2.027400574732284
orf19.4391,t0480,1.8717046208720032
orf19.4393,t0015,1.645904377511515
orf19.4393,t0030,1.0115062852551624
orf19.4393,t0045,1.7840773804026275
orf19.4393,t0060,2.02627773919531
orf19.4393,t0090,2.0213894226251528
orf19.4393,t0120,2.0387393982219533
orf19.4393,t0150,1.4410068052561325
orf19.4393,t0180,1.3340445903505675
orf19.4393,t0210,1.1720965256057263
orf19.4393,t0240,1.1180888258754014
orf19.4393,t0360,0
orf19.4393,t0480,0
orf19.4395,t0015,0
orf19.4395,t0030,-1.125586618096558
orf19.4395,t0045,-1.0104948606206894
orf19.4395,t0060,0
orf19.4395,t0090,0
orf19.4395,t0120,0
orf19.4395,t0150,0
orf19.4395,t0180,0
orf19.4395,t0210,0
orf19.4395,t0240,0
orf19.4395,t0360,0
orf19.4395,t0480,0
orf19.4399,t0015,2.820108526187419
orf19.4399,t0030,2.9733790008643255
orf19.4399,t0045,2.9161356007150987
orf19.4399,t0060,1.7383913040975214
orf19.4399,t0090,0
orf19.4399,t0120,0
orf19.4399,t0150,1.3350510921533925
orf19.4399,t0180,2.044349363643175
orf19.4399,t0210,2.1738080835169566
orf19.4399,t0240,2.458910421993276
orf19.4399,t0360,2.596659637340125
orf19.4399,t0480,2.501468170848786
orf19.4400,t0015,0
orf19.4400,t0030,0
orf19.4400,t0045,0
orf19.4400,t0060,0
orf19.4400,t0090,0
orf19.4400,t0120,0
orf19.4400,t0150,0
orf19.4400,t0180,1.0539123966748245
orf19.4400,t0210,1.0226841668358002
orf19.4400,t0240,0
orf19.4400,t0360,0
orf19.4400,t0480,0
orf19.4401,t0015,3.02007143714374
orf19.4401,t0030,3.761241709289659
orf19.4401,t0045,3.7545888252794137
orf19.4401,t0060,2.4490714609357496
orf19.4401,t0090,0
orf19.4401,t0120,0
orf19.4401,t0150,1.9893708980732576
orf19.4401,t0180,2.9062553478781257
orf19.4401,t0210,3.3017196620741824
orf19.4401,t0240,3.4352965782612537
orf19.4401,t0360,3.574352846560162
orf19.4401,t0480,3.573391469316193
orf19.4403,t0015,0
orf19.4403,t0030,-1.0079239717046848
orf19.4403,t0045,0
orf19.4403,t0060,0
orf19.4403,t0090,0
orf19.4403,t0120,0
orf19.4403,t0150,0
orf19.4403,t0180,0
orf19.4403,t0210,-1.0424805715598615
orf19.4403,t0240,0
orf19.4403,t0360,-1.109024544593414
orf19.4403,t0480,-1.2062591564458105
orf19.4404,t0015,0
orf19.4404,t0030,0
orf19.4404,t0045,-1.0580633186995525
orf19.4404,t0060,0
orf19.4404,t0090,0
orf19.4404,t0120,0
orf19.4404,t0150,0
orf19.4404,t0180,0
orf19.4404,t0210,0
orf19.4404,t0240,0
orf19.4404,t0360,0
orf19.4404,t0480,0
orf19.441,t0015,0
orf19.441,t0030,0
orf19.441,t0045,0
orf19.441,t0060,0
orf19.441,t0090,0
orf19.441,t0120,0
orf19.441,t0150,0
orf19.441,t0180,0
orf19.441,t0210,0
orf19.441,t0240,0
orf19.441,t0360,0
orf19.441,t0480,-1.0423826443450956
orf19.4413,t0015,0
orf19.4413,t0030,0
orf19.4413,t0045,0
orf19.4413,t0060,0
orf19.4413,t0090,0
orf19.4413,t0120,1.1950124762496803
orf19.4413,t0150,0
orf19.4413,t0180,0
orf19.4413,t0210,1.0179582969559215
orf19.4413,t0240,0
orf19.4413,t0360,1.0539792636121308
orf19.4413,t0480,0
orf19.4416,t0015,0
orf19.4416,t0030,0
orf19.4416,t0045,0
orf19.4416,t0060,0
orf19.4416,t0090,0
orf19.4416,t0120,0
orf19.4416,t0150,0
orf19.4416,t0180,1.0389065157271862
orf19.4416,t0210,1.296743335705438
orf19.4416,t0240,1.3275123704317005
orf19.4416,t0360,0
orf19.4416,t0480,0
orf19.4418.1,t0015,0
orf19.4418.1,t0030,0
orf19.4418.1,t0045,0
orf19.4418.1,t0060,0
orf19.4418.1,t0090,0
orf19.4418.1,t0120,0
orf19.4418.1,t0150,0
orf19.4418.1,t0180,0
orf19.4418.1,t0210,1.4319173342518965
orf19.4418.1,t0240,1.6369003074822832
orf19.4418.1,t0360,1.6286377951404365
orf19.4418.1,t0480,0
orf19.4424,t0015,0
orf19.4424,t0030,4.930589238365508
orf19.4424,t0045,11.052720596332442
orf19.4424,t0060,13.338022701784416
orf19.4424,t0090,13.895079257617004
orf19.4424,t0120,14.387466588406896
orf19.4424,t0150,14.235364681500329
orf19.4424,t0180,14.519117041288627
orf19.4424,t0210,14.537918475615248
orf19.4424,t0240,14.602788562776611
orf19.4424,t0360,14.763005991192427
orf19.4424,t0480,14.852759731059296
orf19.4426,t0015,0
orf19.4426,t0030,0
orf19.4426,t0045,1.4839610917370478
orf19.4426,t0060,1.8390720117290509
orf19.4426,t0090,1.4415054455181882
orf19.4426,t0120,1.4007249301374292
orf19.4426,t0150,1.246727642781968
orf19.4426,t0180,1.2979829587665723
orf19.4426,t0210,1.2879664412116545
orf19.4426,t0240,1.269737270367516
orf19.4426,t0360,1.3345547173760597
orf19.4426,t0480,1.258877027936066
orf19.443,t0015,1.984983863530634
orf19.443,t0030,2.488113129547107
orf19.443,t0045,2.533390025051722
orf19.443,t0060,1.5686467817662255
orf19.443,t0090,0
orf19.443,t0120,0
orf19.443,t0150,0
orf19.443,t0180,1.3303667191589037
orf19.443,t0210,1.4037292568953132
orf19.443,t0240,1.5926772904059734
orf19.443,t0360,1.924255222950041
orf19.443,t0480,1.7414491448543152
orf19.4430,t0015,0
orf19.4430,t0030,0
orf19.4430,t0045,0
orf19.4430,t0060,0
orf19.4430,t0090,0
orf19.4430,t0120,0
orf19.4430,t0150,0
orf19.4430,t0180,0
orf19.4430,t0210,-1.2738924254115602
orf19.4430,t0240,-1.4100713730577676
orf19.4430,t0360,-1.511126550657938
orf19.4430,t0480,-1.443821091315194
orf19.4433,t0015,0
orf19.4433,t0030,0
orf19.4433,t0045,0
orf19.4433,t0060,0
orf19.4433,t0090,0
orf19.4433,t0120,0
orf19.4433,t0150,0
orf19.4433,t0180,0
orf19.4433,t0210,0
orf19.4433,t0240,-1.072697182003038
orf19.4433,t0360,-1.8290261440193905
orf19.4433,t0480,-1.4442602377756746
orf19.4435,t0015,-1.7283171563725384
orf19.4435,t0030,0
orf19.4435,t0045,0
orf19.4435,t0060,0
orf19.4435,t0090,0
orf19.4435,t0120,0
orf19.4435,t0150,0
orf19.4435,t0180,0
orf19.4435,t0210,-1.0467236839612344
orf19.4435,t0240,-1.289042242227637
orf19.4435,t0360,-1.5425491843797017
orf19.4435,t0480,-1.192651837023009
orf19.4436,t0015,0
orf19.4436,t0030,0
orf19.4436,t0045,0
orf19.4436,t0060,0
orf19.4436,t0090,0
orf19.4436,t0120,0
orf19.4436,t0150,0
orf19.4436,t0180,0
orf19.4436,t0210,0
orf19.4436,t0240,1.022636971851151
orf19.4436,t0360,1.345366721957279
orf19.4436,t0480,1.352028682418877
orf19.4437,t0015,0
orf19.4437,t0030,0
orf19.4437,t0045,0
orf19.4437,t0060,0
orf19.4437,t0090,0
orf19.4437,t0120,0
orf19.4437,t0150,0
orf19.4437,t0180,0
orf19.4437,t0210,0
orf19.4437,t0240,-1.0280348303690727
orf19.4437,t0360,-1.2024261518771315
orf19.4437,t0480,-1.2406055358858223
orf19.4438,t0015,-1.7756535782854246
orf19.4438,t0030,-3.3675197488831667
orf19.4438,t0045,-2.874420797069836
orf19.4438,t0060,-1.9017014465783888
orf19.4438,t0090,-1.0474112982015995
orf19.4438,t0120,0
orf19.4438,t0150,0
orf19.4438,t0180,0
orf19.4438,t0210,0
orf19.4438,t0240,0
orf19.4438,t0360,0
orf19.4438,t0480,1.3047128197698654
orf19.4439.1,t0015,0
orf19.4439.1,t0030,0
orf19.4439.1,t0045,0
orf19.4439.1,t0060,0
orf19.4439.1,t0090,0
orf19.4439.1,t0120,0
orf19.4439.1,t0150,0
orf19.4439.1,t0180,0
orf19.4439.1,t0210,1.3580042979486635
orf19.4439.1,t0240,1.6827078642045057
orf19.4439.1,t0360,2.0086087613581696
orf19.4439.1,t0480,2.059386731227477
orf19.444,t0015,0
orf19.444,t0030,1.598968840196055
orf19.444,t0045,1.4139660373987968
orf19.444,t0060,0
orf19.444,t0090,0
orf19.444,t0120,0
orf19.444,t0150,0
orf19.444,t0180,0
orf19.444,t0210,0
orf19.444,t0240,0
orf19.444,t0360,0
orf19.444,t0480,0
orf19.4443,t0015,1.3602334989220557
orf19.4443,t0030,0
orf19.4443,t0045,0
orf19.4443,t0060,0
orf19.4443,t0090,0
orf19.4443,t0120,0
orf19.4443,t0150,0
orf19.4443,t0180,0
orf19.4443,t0210,0
orf19.4443,t0240,0
orf19.4443,t0360,0
orf19.4443,t0480,0
orf19.4444,t0015,0
orf19.4444,t0030,-3.017211739183007
orf19.4444,t0045,-2.415986754228314
orf19.4444,t0060,-1.0514967240469557
orf19.4444,t0090,0
orf19.4444,t0120,0
orf19.4444,t0150,0
orf19.4444,t0180,0
orf19.4444,t0210,0
orf19.4444,t0240,0
orf19.4444,t0360,0
orf19.4444,t0480,0
orf19.4445,t0015,2.6642121667473235
orf19.4445,t0030,0
orf19.4445,t0045,-1.43863209555028
orf19.4445,t0060,-2.1836213779445317
orf19.4445,t0090,-2.514059105369319
orf19.4445,t0120,-1.8086853883435845
orf19.4445,t0150,0
orf19.4445,t0180,0
orf19.4445,t0210,0
orf19.4445,t0240,0
orf19.4445,t0360,1.170057394070419
orf19.4445,t0480,1.433311605670697
orf19.4447,t0015,0
orf19.4447,t0030,0
orf19.4447,t0045,0
orf19.4447,t0060,0
orf19.4447,t0090,0
orf19.4447,t0120,0
orf19.4447,t0150,-1.055732508316383
orf19.4447,t0180,0
orf19.4447,t0210,0
orf19.4447,t0240,0
orf19.4447,t0360,0
orf19.4447,t0480,0
orf19.445,t0015,1.0597970760733793
orf19.445,t0030,1.4266817783205068
orf19.445,t0045,1.4023057391164788
orf19.445,t0060,0
orf19.445,t0090,0
orf19.445,t0120,0
orf19.445,t0150,0
orf19.445,t0180,0
orf19.445,t0210,0
orf19.445,t0240,0
orf19.445,t0360,0
orf19.445,t0480,0
orf19.4450,t0015,0
orf19.4450,t0030,1.3004830343863198
orf19.4450,t0045,1.6953988277708685
orf19.4450,t0060,1.5932659171444246
orf19.4450,t0090,1.0073950206288635
orf19.4450,t0120,0
orf19.4450,t0150,0
orf19.4450,t0180,0
orf19.4450,t0210,0
orf19.4450,t0240,0
orf19.4450,t0360,0
orf19.4450,t0480,0
orf19.4450.2,t0015,0
orf19.4450.2,t0030,0
orf19.4450.2,t0045,0
orf19.4450.2,t0060,0
orf19.4450.2,t0090,0
orf19.4450.2,t0120,0
orf19.4450.2,t0150,0
orf19.4450.2,t0180,0
orf19.4450.2,t0210,1.2390942038526715
orf19.4450.2,t0240,1.1237240203262622
orf19.4450.2,t0360,1.6142281222712391
orf19.4450.2,t0480,1.6668586289931722
orf19.4451,t0015,0
orf19.4451,t0030,0
orf19.4451,t0045,0
orf19.4451,t0060,-1.0776666604903602
orf19.4451,t0090,-1.5696946347389769
orf19.4451,t0120,-1.605045072037152
orf19.4451,t0150,-1.3761336554563732
orf19.4451,t0180,-1.128974176099443
orf19.4451,t0210,-1.1844000908890204
orf19.4451,t0240,-1.13286808499419
orf19.4451,t0360,-1.3123067886813884
orf19.4451,t0480,-1.4787720716657646
orf19.4455,t0015,1.080059911842617
orf19.4455,t0030,1.1614077834276288
orf19.4455,t0045,1.1521887573862386
orf19.4455,t0060,0
orf19.4455,t0090,0
orf19.4455,t0120,0
orf19.4455,t0150,0
orf19.4455,t0180,0
orf19.4455,t0210,0
orf19.4455,t0240,0
orf19.4455,t0360,0
orf19.4455,t0480,0
orf19.4459,t0015,-2.6660456980940084
orf19.4459,t0030,-2.335093009049839
orf19.4459,t0045,-2.791621810627555
orf19.4459,t0060,-2.7731605793267557
orf19.4459,t0090,-3.309143670272546
orf19.4459,t0120,-3.7349457841784064
orf19.4459,t0150,-3.17274682363712
orf19.4459,t0180,-3.7160500585908465
orf19.4459,t0210,-4.314490450286271
orf19.4459,t0240,-3.983195447704841
orf19.4459,t0360,-3.550717239379374
orf19.4459,t0480,-1.9483087950677016
orf19.446.2,t0015,0
orf19.446.2,t0030,0
orf19.446.2,t0045,0
orf19.446.2,t0060,0
orf19.446.2,t0090,0
orf19.446.2,t0120,0
orf19.446.2,t0150,0
orf19.446.2,t0180,0
orf19.446.2,t0210,1.1350265603123
orf19.446.2,t0240,1.1701110346957704
orf19.446.2,t0360,1.2109582490084945
orf19.446.2,t0480,0
orf19.4464,t0015,1.2693007264941876
orf19.4464,t0030,1.2989198222690554
orf19.4464,t0045,1.4398871020214887
orf19.4464,t0060,0
orf19.4464,t0090,0
orf19.4464,t0120,0
orf19.4464,t0150,0
orf19.4464,t0180,0
orf19.4464,t0210,1.3004426391196389
orf19.4464,t0240,1.287588328082814
orf19.4464,t0360,1.3861794838995487
orf19.4464,t0480,1.472722798180371
orf19.4465,t0015,0
orf19.4465,t0030,0
orf19.4465,t0045,0
orf19.4465,t0060,0
orf19.4465,t0090,0
orf19.4465,t0120,0
orf19.4465,t0150,0
orf19.4465,t0180,0
orf19.4465,t0210,0
orf19.4465,t0240,0
orf19.4465,t0360,1.1357586311792198
orf19.4465,t0480,0
orf19.4468,t0015,0
orf19.4468,t0030,0
orf19.4468,t0045,1.157030041095687
orf19.4468,t0060,1.2567305023543551
orf19.4468,t0090,1.0256894530897274
orf19.4468,t0120,0
orf19.4468,t0150,0
orf19.4468,t0180,0
orf19.4468,t0210,0
orf19.4468,t0240,0
orf19.4468,t0360,0
orf19.4468,t0480,0
orf19.4476,t0015,1.5264202992029894
orf19.4476,t0030,2.8088378093830104
orf19.4476,t0045,2.507973351718605
orf19.4476,t0060,3.282505236130672
orf19.4476,t0090,5.396365096749691
orf19.4476,t0120,6.022759601681278
orf19.4476,t0150,5.767780058191045
orf19.4476,t0180,5.769072922741953
orf19.4476,t0210,5.83865092755644
orf19.4476,t0240,5.946797847013712
orf19.4476,t0360,6.569357761122229
orf19.4476,t0480,6.591320200047024
orf19.4477,t0015,0
orf19.4477,t0030,1.863183825089639
orf19.4477,t0045,0
orf19.4477,t0060,0
orf19.4477,t0090,1.4012046949839505
orf19.4477,t0120,2.3286886565995353
orf19.4477,t0150,2.6020568486625733
orf19.4477,t0180,3.069520798059465
orf19.4477,t0210,3.216080827569806
orf19.4477,t0240,3.334623395521424
orf19.4477,t0360,3.821252754230569
orf19.4477,t0480,3.8054201489511974
orf19.4479,t0015,3.7695049083913865
orf19.4479,t0030,4.1784810160316646
orf19.4479,t0045,4.092745060536247
orf19.4479,t0060,2.737065143305409
orf19.4479,t0090,0
orf19.4479,t0120,0
orf19.4479,t0150,1.7884194853318929
orf19.4479,t0180,2.655685870527728
orf19.4479,t0210,2.80164167297552
orf19.4479,t0240,2.8168077316766373
orf19.4479,t0360,2.8631748901834495
orf19.4479,t0480,2.690480364061033
orf19.448,t0015,0
orf19.448,t0030,-1.122501207657991
orf19.448,t0045,-1.038440942524303
orf19.448,t0060,0
orf19.448,t0090,0
orf19.448,t0120,0
orf19.448,t0150,0
orf19.448,t0180,0
orf19.448,t0210,0
orf19.448,t0240,0
orf19.448,t0360,0
orf19.448,t0480,0
orf19.4482,t0015,-1.066493429346173
orf19.4482,t0030,-1.6440588210177545
orf19.4482,t0045,-1.355775137350967
orf19.4482,t0060,0
orf19.4482,t0090,0
orf19.4482,t0120,0
orf19.4482,t0150,0
orf19.4482,t0180,0
orf19.4482,t0210,0
orf19.4482,t0240,0
orf19.4482,t0360,0
orf19.4482,t0480,0
orf19.449,t0015,0
orf19.449,t0030,-4.307101860909611
orf19.449,t0045,-3.4378583826274585
orf19.449,t0060,-2.9576716299979124
orf19.449,t0090,-2.2473423117244766
orf19.449,t0120,-2.0026491388898617
orf19.449,t0150,-1.984409612652228
orf19.449,t0180,-1.9980414823018116
orf19.449,t0210,-1.8793291678141
orf19.449,t0240,-1.919900942678956
orf19.449,t0360,-1.7867660206551397
orf19.449,t0480,-1.7695426040650868
orf19.4490,t0015,0
orf19.4490,t0030,1.3103983133106176
orf19.4490,t0045,1.5414860821372642
