gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-YBR229C,3399,3239,2173,1991
gene-YBR230C,6012,6401,508,489
gene-YBR230W-A,212,196,68,64
gene-YBR231C,892,949,394,340
gene-YBR233W,836,863,524,492
gene-YBR233W-A,54,59,85,78
gene-YBR234C,5266,5609,2805,2651
gene-YBR235W,1942,1876,1416,1409
gene-YBR236C,1248,1232,756,653
gene-YBR237W,1246,1186,895,774
gene-YBR238C,134,148,561,486
gene-YBR239C,336,369,322,295
gene-YBR240C,160,139,75,70
gene-YBR241C,2298,2246,495,453
gene-YBR242W,269,320,679,568
gene-YBR243C,1327,1201,1227,1153
gene-YBR244W,454,531,343,329
gene-YBR245C,1800,1899,2409,2116
gene-YBR246W,913,1040,1117,945
gene-YBR247C,230,306,1462,1422
gene-YBR248C,2071,2326,2236,2127
gene-YBR249C,4692,5437,7617,7118
gene-YBR250W,68,42,44,47
gene-YBR251W,869,992,396,430
gene-YBR252W,463,476,741,710
gene-YBR253W,392,321,296,273
gene-YBR254C,262,275,247,270
gene-YBR255C-A,167,205,137,125
gene-YBR255W,1012,1063,727,588
gene-YBR256C,3046,3652,1724,1800
gene-YBR257W,220,260,300,298
gene-YBR258C,134,120,118,84
gene-YBR259W,385,393,456,453
gene-YBR260C,1112,1223,771,710
gene-YBR261C,655,676,821,817
gene-YBR262C,189,205,119,108
gene-YBR263W,3309,3709,5411,4632
gene-YBR264C,826,839,436,471
gene-YBR265W,1285,1440,1448,1188
gene-YBR266C,0,0,0,0
gene-YBR267W,187,215,1315,1217
gene-YBR268W,477,506,277,298
gene-YBR269C,1274,1277,322,272
gene-YBR270C,366,329,310,277
gene-YBR271W,252,269,695,641
gene-YBR272C,1170,1164,578,539
gene-YBR273C,1974,2037,853,802
gene-YBR274W,797,863,520,506
gene-YBR275C,799,806,1633,1427
gene-YBR276C,1875,1937,2186,1906
gene-YBR278W,412,425,287,275
gene-YBR279W,2184,2274,1531,1480
gene-YBR280C,1674,1677,349,272
gene-YBR281C,1109,977,1067,928
gene-YBR282W,652,736,297,306
gene-YBR283C,5610,5932,6285,5674
gene-YBR284W,476,425,92,69
gene-YBR285W,965,1003,23,14
gene-YBR286W,47110,46964,21185,18895
gene-YBR287W,3326,3617,1502,1363
gene-YBR288C,1187,1249,1169,1124
gene-YBR289W,1354,1429,914,909
gene-YBR290W,1412,1476,731,713
gene-YBR291C,253,286,268,236
gene-YBR292C,4,7,4,4
gene-YBR293W,491,471,530,436
gene-YBR294W,419,478,391,328
gene-YBR295W,399,385,536,441
gene-YBR296C,70,50,21,30
gene-YBR296C-A,1,0,0,0
gene-YBR297W,340,318,68,65
gene-YBR298C,884,970,356,320
gene-YBR298C-A,0,0,0,0
gene-YBR299W,227,211,22,58
gene-YBR301W,1,1,1,0
gene-YBR302C,1969,1982,1355,1113
gene-YCL001W,1278,1492,1421,1326
gene-YCL001W-A,5,19,17,4
gene-YCL001W-B,8,15,2,4
gene-YCL002C,451,501,618,564
gene-YCL004W,539,560,385,350
gene-YCL005W,571,612,524,486
gene-YCL005W-A,377,486,430,440
gene-YCL008C,1277,1394,725,600
gene-YCL009C,4228,5078,3935,3632
gene-YCL010C,862,889,736,637
gene-YCL011C,4513,4584,4870,4347
gene-YCL012C,165,237,157,120
gene-YCL014W,959,934,1085,951
gene-YCL016C,363,397,307,280
gene-YCL017C,1784,1797,1466,1441
gene-YCL018W,3167,3656,3579,3221
gene-YCL019W,12350,10775,5063,4507
gene-YCL020W,0,0,0,0
gene-YCL021W-A,52,59,70,43
gene-YCL024W,571,642,1316,1141
gene-YCL025C,6121,6256,3310,2903
gene-YCL026C-A,5,9,12,11
gene-YCL026C-B,309,265,58,61
gene-YCL027W,667,563,678,614
gene-YCL028W,2886,3077,2033,1977
gene-YCL029C,534,534,602,546
gene-YCL030C,6234,7345,5840,5332
gene-YCL031C,1430,1422,1793,1622
gene-YCL032W,793,852,524,478
gene-YCL033C,1055,1080,366,398
gene-YCL034W,3503,3748,1329,1167
gene-YCL035C,2473,2832,580,543
gene-YCL036W,92,105,681,674
gene-YCL037C,245,151,775,667
gene-YCL038C,1212,1196,596,596
gene-YCL039W,2326,2269,910,841
gene-YCL040W,48535,52452,4096,3599
gene-YCL042W,486,603,46,66
gene-YCL043C,23709,25875,13869,12272
gene-YCL044C,918,968,442,347
gene-YCL045C,4937,4812,4627,4225
gene-YCL047C,374,401,277,298
gene-YCL048W,7,13,12,12
gene-YCL048W-A,60,62,1,3
gene-YCL049C,746,781,379,309
gene-YCL050C,5593,5699,3861,3607
gene-YCL051W,1478,1544,806,724
gene-YCL052C,2583,2640,1224,1077
gene-YCL054W,447,369,2987,2879
gene-YCL054W-A,0,0,0,0
gene-YCL055W,774,721,724,709
gene-YCL056C,332,372,241,237
gene-YCL057C-A,958,1055,572,474
gene-YCL057W,6415,6578,3003,2755
gene-YCL058C,31,23,123,129
gene-YCL058W-A,53,66,245,237
gene-YCL059C,320,415,1991,1919
gene-YCL061C,745,709,1046,980
gene-YCL063W,493,452,530,478
gene-YCL064C,14078,10678,1408,1320
gene-YCL066W,300,304,318,301
gene-YCL067C,1488,1433,964,936
gene-YCL068C,0,0,0,0
gene-YCL069W,1,0,1,0
gene-YCL073C,0,2,0,1
gene-YCL074W,0,0,0,0
gene-YCL075W,0,0,0,0
gene-YCR001W,18,15,12,13
gene-YCR002C,1797,1921,1547,1492
gene-YCR003W,423,465,279,283
gene-YCR004C,9363,9918,2206,2036
gene-YCR005C,5036,3351,2723,2579
gene-YCR006C,40,42,40,37
gene-YCR007C,198,220,75,123
gene-YCR008W,2090,2061,1885,1736
gene-YCR009C,3363,3688,2073,1912
gene-YCR010C,192,149,40,37
gene-YCR011C,7969,8364,3068,2748
gene-YCR012W,123619,129235,86434,77667
gene-YCR014C,413,445,467,394
gene-YCR015C,349,346,241,243
gene-YCR016W,296,296,1052,1020
gene-YCR017C,3970,4138,4243,3764
gene-YCR018C,312,368,165,161
gene-YCR019W,510,544,366,309
gene-YCR020C,148,167,111,117
gene-YCR020C-A,147,198,191,161
gene-YCR020W-B,68,75,55,56
gene-YCR021C,98,140,173,173
gene-YCR022C,5,5,5,5
gene-YCR023C,1337,1415,1347,1288
gene-YCR024C,680,670,246,230
gene-YCR024C-A,13,7,27,14
gene-YCR024C-B,1702,1764,2714,2552
gene-YCR025C,33,33,11,16
gene-YCR026C,1614,1706,1256,1198
gene-YCR027C,248,325,230,182
gene-YCR028C,621,661,835,774
gene-YCR028C-A,1202,1403,1210,1134
gene-YCR030C,3512,3962,1547,1281
gene-YCR031C,11848,14028,17409,17362
gene-YCR032W,1086,1055,853,804
gene-YCR033W,2180,2276,2134,1903
gene-YCR034W,1735,1781,4476,4223
gene-YCR035C,906,964,1264,1169
gene-YCR036W,2340,2334,1063,945
gene-YCR037C,1707,1737,1307,1284
gene-YCR038C,441,456,177,196
gene-YCR039C,1485,1705,967,935
gene-YCR040W,299,301,319,302
gene-YCR041W,319,351,274,216
gene-YCR042C,2325,2248,1821,1701
gene-YCR043C,384,458,502,504
gene-YCR044C,1376,1374,1135,1031
gene-YCR045C,559,538,533,436
gene-YCR046C,1355,1433,601,639
gene-YCR047C,281,311,1046,982
gene-YCR048W,1069,1212,1361,1234
gene-YCR050C,71,57,72,61
gene-YCR051W,914,1103,1582,1457
gene-YCR052W,1846,1981,1653,1560
gene-YCR053W,7462,7948,9191,8116
gene-YCR054C,325,331,369,401
gene-YCR057C,491,449,2710,2522
gene-YCR059C,451,534,879,715
gene-YCR060W,261,277,306,274
gene-YCR061W,1757,1763,499,388
gene-YCR063W,65,46,98,88
gene-YCR065W,1143,1217,1740,1419
gene-YCR066W,359,386,278,214
gene-YCR067C,2884,2998,1763,1585
gene-YCR068W,784,811,430,385
gene-YCR069W,2476,2618,1580,1350
gene-YCR071C,400,445,220,225
gene-YCR072C,134,137,855,845
gene-YCR073C,339,354,695,586
gene-YCR073W-A,1665,1785,593,584
gene-YCR075C,689,713,430,405
gene-YCR075W-A,168,184,106,106
gene-YCR076C,771,862,431,407
gene-YCR077C,2465,2641,2316,1998
gene-YCR079W,977,983,464,431
gene-YCR081W,680,759,546,436
gene-YCR082W,900,929,433,404
gene-YCR083W,660,766,216,191
gene-YCR084C,3546,3626,3645,3061
gene-YCR085W,20,8,15,16
gene-YCR086W,287,288,190,183
gene-YCR087C-A,168,192,673,647
gene-YCR088W,6724,7680,3124,2727
gene-YCR089W,657,709,1123,901
gene-YCR090C,440,519,450,446
gene-YCR091W,1762,1805,315,256
gene-YCR092C,979,908,897,855
gene-YCR093W,2667,2731,2681,2327
gene-YCR094W,876,884,653,611
gene-YCR095C,450,413,392,378
gene-YCR095W-A,0,1,0,0
gene-YCR096C,0,0,0,0
gene-YCR097W,0,0,0,0
gene-YCR098C,71,29,31,35
gene-YCR099C,74,86,48,43
gene-YCR100C,145,141,100,81
gene-YCR101C,50,47,42,30
gene-YCR102C,43,56,71,62
gene-YCR104W,2,10,2,2
gene-YCR105W,172,141,72,62
gene-YCR106W,105,126,205,194
gene-YCR107W,98,107,148,141
gene-YCR108C,0,0,0,0
gene-YDL001W,532,548,487,522
gene-YDL002C,555,551,443,423
gene-YDL003W,515,500,1550,1492
gene-YDL004W,1928,2058,1062,1060
gene-YDL005C,2151,2173,1373,1290
gene-YDL006W,816,888,627,522
gene-YDL007C-A,0,0,0,0
gene-YDL007W,8181,8648,4238,4051
gene-YDL008W,285,325,219,218
gene-YDL009C,229,269,127,109
gene-YDL010W,1116,1062,614,514
gene-YDL012C,338,335,325,281
