gene_id,treated_b1,treated_b2,untreated_b1,untreated_b2
gene-GWK60_C03245,3414,3461,4324,3781
gene-GWK60_C03267,1152,1124,1502,1314
gene-GWK60_C03289,347,340,377,301
gene-GWK60_C03311,569,577,313,256
gene-GWK60_C03333,0,0,0,0
gene-GWK60_C03355,2016,1793,626,509
gene-GWK60_C03377,575,449,615,474
gene-GWK60_C03399,604,567,1187,984
gene-GWK60_C03421,0,0,0,0
gene-GWK60_C03443,60,48,71,69
gene-GWK60_C03465,1547,1541,2113,1738
gene-GWK60_C03487,1409,1347,1827,1824
gene-GWK60_C03509,2598,2183,2152,2050
gene-GWK60_C03531,341,322,720,609
gene-GWK60_C03553,345,357,275,213
gene-GWK60_C03575,603,566,745,687
gene-GWK60_C03597,4158,3859,5735,5354
gene-GWK60_C03619,0,0,0,0
gene-GWK60_C03641,1133,1044,1011,870
gene-GWK60_C03663,11760,10445,16984,14100
gene-GWK60_C03685,5838,5387,7446,6161
gene-GWK60_C03707,1107,1065,986,794
gene-GWK60_C03729,4533,4048,2237,1973
gene-GWK60_C03751,4,3,1,4
gene-GWK60_C03773,647,687,792,696
gene-GWK60_C03795,1275,1096,1217,1008
gene-GWK60_C03817,794,717,853,718
gene-GWK60_C03839,4773,4540,6458,5179
gene-GWK60_C03861,246,218,74,78
gene-GWK60_C03883,1107,1111,1160,977
gene-GWK60_C03905,8137,7747,10772,8999
gene-GWK60_C03927,8168,7631,12104,10132
gene-GWK60_C03949,4033,3905,3912,3287
gene-GWK60_C03971,1680,1513,1005,1014
gene-GWK60_C03993,2503,2467,3316,3000
gene-GWK60_C04015,1858,1706,1697,1538
gene-GWK60_C04037,0,0,0,0
gene-GWK60_C04059,1462,1456,1409,1207
gene-GWK60_C04081,213,203,171,146
