gene_id,treated_b1,untreated_b1,untreated_b2
gene-KLLA0_E21209g,3860,2077,2566
gene-KLLA0_E21231g,441,177,221
gene-KLLA0_E21253g,1199,2106,2366
gene-KLLA0_E21275g,880,617,649
gene-KLLA0_E21297g,1940,1936,2226
gene-KLLA0_E21319g,1948,784,1171
gene-KLLA0_E21341g,1489,817,949
gene-KLLA0_E21363g,1187,911,1092
gene-KLLA0_E21385g,654,440,528
gene-KLLA0_E21407g,1136,552,690
gene-KLLA0_E21429g,1457,693,813
gene-KLLA0_E21451g,2030,2181,2322
gene-KLLA0_E21473g,7083,5335,5905
gene-KLLA0_E21495g,753,268,340
gene-KLLA0_E21517g,1717,981,1084
gene-KLLA0_E21539g,453,462,555
gene-KLLA0_E21561g,1648,1449,1648
gene-KLLA0_E21583g,4273,3618,4092
gene-KLLA0_E21605g,4316,3417,4146
gene-KLLA0_E21627g,17396,11879,13887
gene-KLLA0_E21649g,1417,1693,1824
gene-KLLA0_E21671g,3250,3222,3399
gene-KLLA0_E21693g,1854,1718,1439
gene-KLLA0_E21715g,756,760,883
gene-KLLA0_E21737g,650,433,516
gene-KLLA0_E21759g,602,394,401
gene-KLLA0_E21781g,1024,696,866
gene-KLLA0_E21803g,658,585,642
gene-KLLA0_E21825g,385,435,435
gene-KLLA0_E21847g,1729,1788,1977
gene-KLLA0_E21869g,1585,1657,2050
gene-KLLA0_E21891g,10977,7384,8566
gene-KLLA0_E21913g,115,185,199
gene-KLLA0_E21935g,11770,9163,10829
gene-KLLA0_E21957g,642,682,761
gene-KLLA0_E21979g,369,17024,20663
gene-KLLA0_E22001g,544,18074,21071
gene-KLLA0_E22023g,492,4429,5831
gene-KLLA0_E22045g,1765,1734,1965
gene-KLLA0_E22089g,739,527,682
gene-KLLA0_E22111g,1850,590,667
gene-KLLA0_E22133g,2317,1708,2021
gene-KLLA0_E22155g,1040,1801,2069
gene-KLLA0_E22177g,6,4,2
gene-KLLA0_E22199g,4508,7302,9742
gene-KLLA0_E22221r,0,0,0
gene-KLLA0_E22243g,2677,2214,2295
gene-KLLA0_E22265g,8068,6161,6777
gene-KLLA0_E22287g,1529,821,972
gene-KLLA0_E22309g,10855,11385,13226
gene-KLLA0_E22331g,891,580,801
gene-KLLA0_E22353r,0,0,0
gene-KLLA0_E22375g,648,1397,1762
gene-KLLA0_E22397g,9278,2236,2786
gene-KLLA0_E22419g,1142,710,767
gene-KLLA0_E22441g,5152,4088,4931
gene-KLLA0_E22463g,1917,1865,2070
gene-KLLA0_E22485g,772,800,810
gene-KLLA0_E22507g,1594,1586,1921
gene-KLLA0_E22529g,960,1411,2064
gene-KLLA0_E22551g,548,269,306
gene-KLLA0_E22573g,2047,2304,2578
gene-KLLA0_E22595g,715,431,488
gene-KLLA0_E22617g,1019,511,483
gene-KLLA0_E22639r,0,0,0
gene-KLLA0_E22661g,132,130,189
gene-KLLA0_E22683g,2188,1878,2025
gene-KLLA0_E22705g,748,378,479
gene-KLLA0_E22727g,4360,3848,4244
gene-KLLA0_E22749g,670,313,400
gene-KLLA0_E22771g,1692,1370,1716
gene-KLLA0_E22793g,448,497,728
gene-KLLA0_E22815r,229,41,27
gene-KLLA0_E22859g,1661,798,947
gene-KLLA0_E22881g,627,566,606
gene-KLLA0_E22903g,1657,1450,2017
gene-KLLA0_E22925g,1443,889,1091
gene-KLLA0_E22947g,1903,1537,1782
gene-KLLA0_E22969g,1919,1712,1498
gene-KLLA0_E22991g,2239,2712,3396
gene-KLLA0_E23013g,592,411,498
gene-KLLA0_E23035g,608,297,353
gene-KLLA0_E23057g,719,765,879
gene-KLLA0_E23079g,909,1368,1444
gene-KLLA0_E23101g,2614,4151,5089
gene-KLLA0_E23123g,746,450,499
gene-KLLA0_E23145g,968,460,545
gene-KLLA0_E23167g,868,1287,1546
gene-KLLA0_E23189g,1624,2010,2156
gene-KLLA0_E23211g,739,1218,960
gene-KLLA0_E23233g,1100,582,725
gene-KLLA0_E23255g,223,164,163
gene-KLLA0_E23277g,922,677,844
gene-KLLA0_E23299g,507,437,561
gene-KLLA0_E23321g,597,481,516
gene-KLLA0_E23343g,429,170,172
gene-KLLA0_E23365g,1072,1317,1405
gene-KLLA0_E23387g,1403,1231,1346
gene-KLLA0_E23409g,1488,1015,1054
gene-KLLA0_E23431g,4330,3643,4047
gene-KLLA0_E23453g,4810,4548,4774
gene-KLLA0_E23475g,482,491,464
gene-KLLA0_E23497g,364,157,202
gene-KLLA0_E23519g,77348,57309,69397
gene-KLLA0_E23541g,1087,846,972
gene-KLLA0_E23563g,4395,4123,5040
gene-KLLA0_E23585g,259,126,199
gene-KLLA0_E23607g,592,490,530
gene-KLLA0_E23629g,542,757,898
gene-KLLA0_E23651g,265,14795,19353
gene-KLLA0_E23673g,220,12133,13888
gene-KLLA0_E23695g,506,2089,2454
gene-KLLA0_E23717g,1840,3222,3465
gene-KLLA0_E23739g,121,87,75
gene-KLLA0_E23761g,3536,2162,2336
gene-KLLA0_E23783g,1419,638,690
gene-KLLA0_E23805g,10,11,8
gene-KLLA0_E23827r,0,0,0
gene-KLLA0_E23849g,433,369,453
gene-KLLA0_E23871g,2346,1130,1290
gene-KLLA0_E23893g,803,1121,1377
gene-KLLA0_E23915g,4725,6156,6257
gene-KLLA0_E23937g,1355,1139,1264
gene-KLLA0_E23959g,2337,1941,2390
gene-KLLA0_E23981g,2139,2037,2647
gene-KLLA0_E24003g,8968,2773,3189
gene-KLLA0_E24025g,1120,1670,1676
gene-KLLA0_E24047g,455,28031,34752
gene-KLLA0_E24069g,4921,4038,5230
gene-KLLA0_E24091g,805,888,880
gene-KLLA0_E24113g,1902,693,734
gene-KLLA0_E24135g,805,2608,3251
gene-KLLA0_E24157g,671,431,430
gene-KLLA0_E24179g,910,1016,1157
gene-KLLA0_E24201g,4537,8173,9654
gene-KLLA0_E24223g,922,580,674
gene-KLLA0_E24245g,126,64,79
gene-KLLA0_E24267g,333,385,418
gene-KLLA0_E24289g,220,333,316
gene-KLLA0_E24311g,184,211,251
gene-KLLA0_E24333g,1923,899,1132
gene-KLLA0_E24355g,819,841,936
gene-KLLA0_E24377g,674,620,649
gene-KLLA0_E24399g,623,564,688
gene-KLLA0_E24421g,70,16,19
gene-KLLA0_E24443g,4,2,1
gene-KLLA0_E24465g,577,940,1068
gene-KLLA0_E24487g,273,293,365
gene-KLLA0_E24509g,2400,1386,1737
gene-KLLA0_E24531g,2272,4484,4724
gene-KLLA0_E24553g,715,988,1388
gene-KLLA0_E24575g,1562,1098,1191
gene-KLLA0_E24597g,15558,12496,14841
gene-KLLA0_E24619g,470,388,519
gene-KLLA0_E24641g,672,288,322
gene-KLLA0_E24663g,430,125,174
gene-KLLA0_E24685g,370,360,443
gene-KLLA0_E24707g,77,30,39
gene-KLLA0_E24729g,1242,983,1203
gene-KLLA0_E24751g,324,353,334
gene-KLLA0_E24773g,1326,1054,1207
gene-KLLA0_E24795g,2374,1378,1712
gene-KLLA0_E24817g,73,35,39
gene-KLLA0_E24861g,2864,375,489
gene-KLLA0_E24883g,1847,239,227
gene-KLLA0_E24905g,2496,406,488
gene-KLLA0_E24927g,8265,1106,1200
gene-KLLA0_E24949g,6324,398,496
gene-KLLA0_E24993g,100,65,64
gene-KLLA0_E25015g,376,154,178
gene-KLLA0_E25081g,296,189,185
gene-KLLA0_E25147g,978,1499,1574
gene-KLLA0_E25180g,884,693,698
gene-KLLA0_F00132g,87,0,11
gene-KLLA0_F00154g,495,105,56
gene-KLLA0_F00176g,5,2,2
gene-KLLA0_F00220g,9674,1158,1339
gene-KLLA0_F00242g,1234,786,960
gene-KLLA0_F00264g,512,509,541
gene-KLLA0_F00286g,545,388,444
gene-KLLA0_F00308g,183,92,106
gene-KLLA0_F00330g,390,340,421
gene-KLLA0_F00352g,1355,9522,13777
gene-KLLA0_F00374g,1751,1068,1095
gene-KLLA0_F00396g,1364,1448,1281
gene-KLLA0_F00418g,1829,1183,1248
gene-KLLA0_F00440g,64512,10776,12960
gene-KLLA0_F00462g,2845,2238,2890
gene-KLLA0_F00484g,619,323,363
gene-KLLA0_F00506g,25183,8252,9238
gene-KLLA0_F00528g,5688,2041,2579
gene-KLLA0_F00572g,2229,1189,1359
gene-KLLA0_F00594g,12857,2884,3735
gene-KLLA0_F00616g,778,1038,1102
gene-KLLA0_F00638g,424,183,216
gene-KLLA0_F00660g,23375,1754,1837
gene-KLLA0_F00682g,1025,134,159
gene-KLLA0_F00704g,1895,2625,3528
gene-KLLA0_F00726g,1287,1383,1487
gene-KLLA0_F00748g,827,848,956
gene-KLLA0_F00770g,1148,787,812
gene-KLLA0_F00792g,802,735,952
gene-KLLA0_F00814g,2300,2955,3041
gene-KLLA0_F00836g,1486,1718,2006
gene-KLLA0_F00843g,131,164,115
gene-KLLA0_F00858g,2898,2128,2230
gene-KLLA0_F00880g,2134,1577,1761
gene-KLLA0_F00902g,2499,7208,8741
gene-KLLA0_F00924g,914,2787,3142
gene-KLLA0_F00946g,198,366,389
gene-KLLA0_F00968g,659,808,1076
gene-KLLA0_F00990g,1262,1701,1895
gene-KLLA0_F01012g,40,41,64
gene-KLLA0_F01034g,1572,7045,8469
gene-KLLA0_F01056g,1032,775,990
gene-KLLA0_F01078g,1075,1768,1990
gene-KLLA0_F01100g,60,24,19
gene-KLLA0_F01122g,712,1852,2035
gene-KLLA0_F01144g,1017,714,779
gene-KLLA0_F01166g,1588,572,611
gene-KLLA0_F01188g,602,503,502
gene-KLLA0_F01210g,12511,5701,6017
gene-KLLA0_F01232g,449,275,349
gene-KLLA0_F01254g,2219,1669,1969
gene-KLLA0_F01276g,1623,696,858
gene-KLLA0_F01298g,2326,1019,1338
gene-KLLA0_F01320g,956,685,718
gene-KLLA0_F01342g,1073,720,788
gene-KLLA0_F01364g,2749,2413,2718
gene-KLLA0_F01386g,1431,1134,1110
gene-KLLA0_F01408g,188,104,141
gene-KLLA0_F01419g,943,569,714
gene-KLLA0_F01441g,919,1149,1401
gene-KLLA0_F01463g,1539,1869,1874
gene-KLLA0_F01485g,2865,1076,1430
gene-KLLA0_F01507g,1622,506,554
gene-KLLA0_F01529g,354,211,275
gene-KLLA0_F01551g,839,582,651
gene-KLLA0_F01573g,136,104,91
gene-KLLA0_F01595g,73805,67244,71731
gene-KLLA0_F01617g,2075,1080,1320
gene-KLLA0_F01639g,222,116,141
gene-KLLA0_F01661g,851,1440,1539
gene-KLLA0_F01683g,137,321,359
gene-KLLA0_F01705g,701,666,831
gene-KLLA0_F01727g,481,702,741
gene-KLLA0_F01749g,563,575,623
gene-KLLA0_F01771g,61,122,188
gene-KLLA0_F01793g,460,826,1013
gene-KLLA0_F01815g,3486,2005,2612
gene-KLLA0_F01837g,1693,1248,1411
gene-KLLA0_F01859g,519,227,310
gene-KLLA0_F01881g,2276,872,1019
gene-KLLA0_F01903g,971,328,416
gene-KLLA0_F01925g,1481,1456,1779
gene-KLLA0_F01947g,2604,1843,2280
gene-KLLA0_F01969g,1789,541,618
gene-KLLA0_F01991g,1260,1143,1262
gene-KLLA0_F02013g,596,1041,1098
gene-KLLA0_F02035g,225,343,400
gene-KLLA0_F02057g,4028,7509,8206
gene-KLLA0_F02079g,499,273,291
gene-KLLA0_F02101g,829,586,766
gene-KLLA0_F02112r,0,0,0
gene-KLLA0_F02123g,1801,1169,1285
gene-KLLA0_F02145g,1002,517,584
gene-KLLA0_F02167g,856,651,671
gene-KLLA0_F02189g,278,163,215
gene-KLLA0_F02211g,262,187,306
gene-KLLA0_F02233g,546,472,565
gene-KLLA0_F02255g,534,687,747
gene-KLLA0_F02277g,77,113,138
gene-KLLA0_F02299g,1131,1857,1752
gene-KLLA0_F02321g,598,634,798
gene-KLLA0_F02343g,321,181,230
gene-KLLA0_F02365g,617,234,214
gene-KLLA0_F02387g,280,307,239
gene-KLLA0_F02409g,2006,1769,1979
gene-KLLA0_F02431g,4773,6505,7627
gene-KLLA0_F02453g,221,191,187
gene-KLLA0_F02475g,890,674,676
gene-KLLA0_F02497g,1070,981,947
gene-KLLA0_F02519g,334,268,334
gene-KLLA0_F02541g,8158,4273,5411
gene-KLLA0_F02596g,970,875,793
gene-KLLA0_F02610g,120,81,62
gene-KLLA0_F02640g,1619,946,1149
gene-KLLA0_F02662g,449,222,250
gene-KLLA0_F02684g,1136,982,1033
gene-KLLA0_F02706g,4181,2394,2746
gene-KLLA0_F02728g,27461,5657,7427
gene-KLLA0_F02750g,1943,2092,2112
gene-KLLA0_F02772g,832,590,686
gene-KLLA0_F02794g,2419,1055,1447
gene-KLLA0_F02816g,2802,1373,1515
gene-KLLA0_F02838g,113,100,93
gene-KLLA0_F02860g,107,606,760
gene-KLLA0_F02882g,1669,2233,2216
gene-KLLA0_F02904g,571,445,554
gene-KLLA0_F02926g,930,746,851
gene-KLLA0_F02948g,1158,1138,1308
gene-KLLA0_F02970g,1120,672,670
gene-KLLA0_F02992g,1287,1501,1824
gene-KLLA0_F03014g,2827,7361,8517
gene-KLLA0_F03036g,7883,6533,7100
gene-KLLA0_F03058g,446,656,734
gene-KLLA0_F03080g,1381,833,1100
gene-KLLA0_F03102g,1767,2180,2424
gene-KLLA0_F03124g,3536,4648,5895
gene-KLLA0_F03146g,926,650,700
gene-KLLA0_F03168g,904,576,615
gene-KLLA0_F03179g,73,54,57
gene-KLLA0_F03190g,2066,3003,3236
gene-KLLA0_F03212g,969,368,416
gene-KLLA0_F03234g,75,35,44
gene-KLLA0_F03256g,1677,3478,4378
gene-KLLA0_F03311g,3023,2275,2518
gene-KLLA0_F03333g,5186,2757,3027
gene-KLLA0_F03355g,857,312,355
gene-KLLA0_F03377g,766,627,702
gene-KLLA0_F03399g,1207,2399,2862
gene-KLLA0_F03421g,2228,1757,2010
gene-KLLA0_F03443g,1158,1114,1424
gene-KLLA0_F03465g,951,544,507
gene-KLLA0_F03487g,519,199,276
gene-KLLA0_F03509g,2685,2144,2836
gene-KLLA0_F03531g,2766,2227,2355
gene-KLLA0_F03553g,34591,11322,13851
gene-KLLA0_F03575g,2204,1488,1480
gene-KLLA0_F03597g,559,534,466
gene-KLLA0_F03619g,2310,1669,1616
gene-KLLA0_F03641g,2637,3872,5417
gene-KLLA0_F03663g,533,551,639
gene-KLLA0_F03685g,1159,691,728
gene-KLLA0_F03707g,629,371,409
gene-KLLA0_F03729g,5644,5944,6285
gene-KLLA0_F03751g,1711,1100,1305
gene-KLLA0_F03773g,6066,3768,3886
gene-KLLA0_F03795g,1081,620,642
gene-KLLA0_F03817g,1050,712,846
gene-KLLA0_F03839g,3730,3683,4033
gene-KLLA0_F03861g,1064,497,619
gene-KLLA0_F03883g,3328,3010,3269
gene-KLLA0_F03905g,2626,1814,2281
gene-KLLA0_F03927g,969,372,438
gene-KLLA0_F03949g,915,498,546
gene-KLLA0_F03971g,932,572,746
gene-KLLA0_F03993g,1167,995,1215
gene-KLLA0_F04015g,3699,3987,4123
gene-KLLA0_F04037g,9620,1030,1257
gene-KLLA0_F04059g,2386,967,1155
gene-KLLA0_F04081g,156,283,375
gene-KLLA0_F04103g,9417,7839,8956
gene-KLLA0_F04125g,1111,1272,1463
gene-KLLA0_F04147r,0,0,0
gene-KLLA0_F04169g,41572,590,624
gene-KLLA0_F04191g,1171,946,1023
gene-KLLA0_F04213g,1582,1007,1128
gene-KLLA0_F04235g,1691,2393,2820
gene-KLLA0_F04257g,533,700,784
gene-KLLA0_F04279g,1504,1383,1665
gene-KLLA0_F04301g,4530,2150,2585
gene-KLLA0_F04323g,10322,2792,3551
gene-KLLA0_F04345g,2912,2318,2316
gene-KLLA0_F04367g,1762,1442,1733
gene-KLLA0_F04389g,1987,2080,2254
gene-KLLA0_F04411g,641,592,573
gene-KLLA0_F04433g,3842,3714,3637
gene-KLLA0_F04455g,1880,1209,1422
gene-KLLA0_F04477g,16626,12939,14596
gene-KLLA0_F04499g,127,3313,4292
gene-KLLA0_F04521g,3385,3912,4461
gene-KLLA0_F04543g,354,268,287
gene-KLLA0_F04565g,1691,1758,1944
gene-KLLA0_F04587g,3082,2569,2749
gene-KLLA0_F04609g,3186,2067,2185
gene-KLLA0_F04631g,1496,2346,2073
gene-KLLA0_F04653g,314,210,259
gene-KLLA0_F04675g,374,21819,30104
gene-KLLA0_F04697g,170,251,330
gene-KLLA0_F04741g,3992,4321,4756
gene-KLLA0_F04774g,452,445,539
gene-KLLA0_F04796g,514,574,662
gene-KLLA0_F04807r,0,0,0
gene-KLLA0_F04818g,875,682,764
gene-KLLA0_F04840g,2157,3146,2565
gene-KLLA0_F04862g,433,315,372
gene-KLLA0_F04884g,7974,8196,8640
gene-KLLA0_F04906g,557,59,55
gene-KLLA0_F04928g,804,591,790
gene-KLLA0_F04950g,4106,3731,4004
gene-KLLA0_F04972g,919,658,790
gene-KLLA0_F05005g,3490,3389,4293
gene-KLLA0_F05027g,231,416,455
gene-KLLA0_F05049g,1615,5019,5974
gene-KLLA0_F05071g,6347,8252,7859
gene-KLLA0_F05093g,6263,1307,1670
gene-KLLA0_F05115g,412,126,177
gene-KLLA0_F05137g,132,99,87
gene-KLLA0_F05159g,8273,8483,7507
gene-KLLA0_F05181g,1058,1026,1007
gene-KLLA0_F05203g,2449,855,958
gene-KLLA0_F05225g,8079,5616,7401
gene-KLLA0_F05247g,524,13740,15832
gene-KLLA0_F05269g,1246,1269,1283
gene-KLLA0_F05291g,534,471,450
gene-KLLA0_F05313g,1082,742,927
gene-KLLA0_F05335g,409,114,174
gene-KLLA0_F05357g,3829,3454,4330
gene-KLLA0_F05379g,11,3,2
gene-KLLA0_F05401g,20555,15979,18151
gene-KLLA0_F05423g,665,739,966
gene-KLLA0_F05445g,1023,903,1014
gene-KLLA0_F05467g,3565,3457,3910
gene-KLLA0_F05489g,10166,8564,10058
gene-KLLA0_F05511g,1351,814,930
gene-KLLA0_F05533r,0,0,0
gene-KLLA0_F05555g,526,3686,5566
gene-KLLA0_F05588g,477,569,669
gene-KLLA0_F05610g,688,557,549
gene-KLLA0_F05632g,1997,2673,2912
gene-KLLA0_F05654g,1189,1293,1302
gene-KLLA0_F05676g,18845,9524,11098
gene-KLLA0_F05731g,1719,731,903
gene-KLLA0_F05753g,2221,2175,2715
gene-KLLA0_F05775g,2684,812,1030
gene-KLLA0_F05797g,312,193,247
gene-KLLA0_F05819g,786,434,441
gene-KLLA0_F05841g,706,288,382
gene-KLLA0_F05874r,0,0,0
gene-KLLA0_F05896g,413,686,772
gene-KLLA0_F05918g,5170,8690,9880
gene-KLLA0_F05940g,1533,536,637
gene-KLLA0_F05962g,569,333,429
gene-KLLA0_F05984g,259,379,490
gene-KLLA0_F06006g,3313,8951,10379
gene-KLLA0_F06028g,148,182,210
gene-KLLA0_F06050g,323,1325,1784
gene-KLLA0_F06061g,89,40,56
gene-KLLA0_F06072g,25566,30178,30939
gene-KLLA0_F06094g,369,292,349
gene-KLLA0_F06116g,1526,1514,1620
gene-KLLA0_F06138g,488,1214,1228
gene-KLLA0_F06160g,5801,3981,4217
gene-KLLA0_F06182g,1351,1237,1465
gene-KLLA0_F06204g,1039,831,969
gene-KLLA0_F06226g,10421,10032,11900
gene-KLLA0_F06248g,37096,43166,49637
gene-KLLA0_F06270g,407,296,313
gene-KLLA0_F06292g,2319,4280,4368
gene-KLLA0_F06314g,210,173,206
gene-KLLA0_F06336g,1867,5152,5617
gene-KLLA0_F06358g,620,506,452
gene-KLLA0_F06380g,6102,3962,4603
gene-KLLA0_F06402g,1799,690,860
gene-KLLA0_F06424g,998,353,332
gene-KLLA0_F06446g,1684,1007,1076
gene-KLLA0_F06468g,1119,713,735
gene-KLLA0_F06490g,4333,6895,7582
gene-KLLA0_F06512g,80,78,85
gene-KLLA0_F06534g,552,482,515
gene-KLLA0_F06556g,5599,7691,9157
gene-KLLA0_F06578g,2265,1559,1852
gene-KLLA0_F06600g,1851,2039,2523
gene-KLLA0_F06622g,825,962,1150
gene-KLLA0_F06644g,475,285,374
gene-KLLA0_F06666g,1380,1724,1823
gene-KLLA0_F06688g,1451,1082,1346
gene-KLLA0_F06710g,5707,5139,5698
gene-KLLA0_F06732g,3911,1880,2199
gene-KLLA0_F06754g,1824,1470,1668
gene-KLLA0_F06776g,1414,612,752
gene-KLLA0_F06798g,908,732,771
gene-KLLA0_F06831g,337,17294,19106
gene-KLLA0_F06853g,1439,749,864
gene-KLLA0_F06875g,513,577,640
gene-KLLA0_F06897g,1286,1077,1169
gene-KLLA0_F06919g,1523,1055,1248
gene-KLLA0_F06941g,790,671,740
gene-KLLA0_F06963g,69,119,169
gene-KLLA0_F06985g,1829,950,1027
gene-KLLA0_F07007g,410,934,1077
gene-KLLA0_F07029g,4086,3074,3633
gene-KLLA0_F07073g,786,922,831
gene-KLLA0_F07095g,8430,8498,9487
gene-KLLA0_F07117g,476,480,529
gene-KLLA0_F07139g,1584,812,934
gene-KLLA0_F07161g,654,337,345
gene-KLLA0_F07183g,755,523,602
gene-KLLA0_F07205g,935,689,774
gene-KLLA0_F07227g,1627,1259,1458
gene-KLLA0_F07249g,341,154,173
gene-KLLA0_F07271g,26,3,8
gene-KLLA0_F07293g,221,117,169
gene-KLLA0_F07315g,1278,1220,1641
gene-KLLA0_F07337g,184,21,32
gene-KLLA0_F07348g,688,484,492
gene-KLLA0_F07359g,1019,521,513
gene-KLLA0_F07381g,2202,1522,1855
gene-KLLA0_F07403g,1182,3419,3949
gene-KLLA0_F07425g,367,265,277
gene-KLLA0_F07447g,1653,2134,2339
gene-KLLA0_F07469g,2400,1957,2263
gene-KLLA0_F07491r,0,0,0
gene-KLLA0_F07513g,1390,1514,1755
gene-KLLA0_F07557g,1434,1159,1290
gene-KLLA0_F07579g,5288,6501,5844
gene-KLLA0_F07601g,4,0,1
gene-KLLA0_F07623g,2064,2404,2721
gene-KLLA0_F07645g,1079,641,836
gene-KLLA0_F07667g,1005,523,543
gene-KLLA0_F07689g,3754,3665,4522
gene-KLLA0_F07711g,626,233,330
gene-KLLA0_F07733g,594,442,529
gene-KLLA0_F07755g,441,629,728
gene-KLLA0_F07777g,886,341,418
gene-KLLA0_F07799g,472,1027,1209
gene-KLLA0_F07821g,1697,1542,1638
gene-KLLA0_F07843g,126,5171,6168
gene-KLLA0_F07865g,21,2887,4159
gene-KLLA0_F07887g,17,25,20
gene-KLLA0_F07909g,713,1251,1593
gene-KLLA0_F07931g,1446,1031,1226
gene-KLLA0_F07953g,1938,565,684
gene-KLLA0_F07975g,741,719,840
gene-KLLA0_F07997g,1559,1196,1331
gene-KLLA0_F08019g,1687,1316,1439
gene-KLLA0_F08041g,735,811,853
gene-KLLA0_F08063g,769,892,1122
gene-KLLA0_F08074r,0,0,1
gene-KLLA0_F08085g,3553,3963,4259
gene-KLLA0_F08107g,2632,1834,2356
gene-KLLA0_F08129g,368,306,397
gene-KLLA0_F08162g,18690,10631,13124
gene-KLLA0_F08184g,1131,1392,1496
gene-KLLA0_F08206g,1504,1142,1226
gene-KLLA0_F08228g,4742,2687,3205
gene-KLLA0_F08261g,403,13783,16729
gene-KLLA0_F08283g,90,167,208
gene-KLLA0_F08305g,494,1685,1852
gene-KLLA0_F08327g,1629,2199,2213
gene-KLLA0_F08349g,346,478,543
gene-KLLA0_F08371g,107,11,13
gene-KLLA0_F08393g,566,1747,2064
gene-KLLA0_F08415g,941,1928,2187
gene-KLLA0_F08437g,1401,1273,1483
gene-KLLA0_F08459g,1410,3754,4237
gene-KLLA0_F08481g,832,663,830
gene-KLLA0_F08492g,63,64,51
gene-KLLA0_F08503g,398,375,459
gene-KLLA0_F08525g,1582,1945,2102
gene-KLLA0_F08547g,3951,5271,6371
gene-KLLA0_F08569g,534,827,834
gene-KLLA0_F08591g,1095,458,549
gene-KLLA0_F08613g,968,6315,7851
gene-KLLA0_F08635g,536,965,1322
gene-KLLA0_F08657g,247,11890,16380
gene-KLLA0_F08679g,93,82,94
gene-KLLA0_F08701g,103,148,164
gene-KLLA0_F08723g,2057,3061,3633
gene-KLLA0_F08745g,182,21,30
gene-KLLA0_F08767g,343,274,337
gene-KLLA0_F08789g,897,555,659
gene-KLLA0_F08811g,1675,1693,2022
gene-KLLA0_F08833g,884,1147,1313
gene-KLLA0_F08855g,2198,10974,11969
gene-KLLA0_F08877g,712,253,338
gene-KLLA0_F08899g,1358,971,1039
gene-KLLA0_F08921g,11427,6693,7497
gene-KLLA0_F08954g,1137,917,1063
gene-KLLA0_F08976g,23177,14757,19192
gene-KLLA0_F08998g,659,664,829
gene-KLLA0_F09053g,1954,2210,2685
gene-KLLA0_F09075g,2336,2844,3731
gene-KLLA0_F09097g,415,184,168
gene-KLLA0_F09119g,1080,890,976
gene-KLLA0_F09141g,228,62,71
gene-KLLA0_F09163g,1011,796,856
gene-KLLA0_F09185g,7577,3559,4414
gene-KLLA0_F09207g,275,287,345
gene-KLLA0_F09229g,162,120,137
gene-KLLA0_F09251g,803,280,294
gene-KLLA0_F09273g,1000,966,1110
gene-KLLA0_F09295g,305,361,446
gene-KLLA0_F09317g,1651,6118,7493
gene-KLLA0_F09339g,644,531,772
gene-KLLA0_F09361g,983,1053,1195
gene-KLLA0_F09383g,731,549,643
gene-KLLA0_F09405g,862,598,789
gene-KLLA0_F09427g,1664,54,82
gene-KLLA0_F09449g,10240,5241,6248
gene-KLLA0_F09482r,0,0,0
gene-KLLA0_F09526g,729,406,532
gene-KLLA0_F09559g,1400,1600,1964
gene-KLLA0_F09581g,2500,1674,1926
gene-KLLA0_F09603g,2429,1783,2141
gene-KLLA0_F09625g,603,499,455
gene-KLLA0_F09647g,3965,3408,3866
gene-KLLA0_F09669g,1400,1226,1447
gene-KLLA0_F09691g,1117,979,1211
gene-KLLA0_F09713g,279,208,222
gene-KLLA0_F09735g,1351,723,787
gene-KLLA0_F09757g,96,213,245
gene-KLLA0_F09768g,288,488,532
gene-KLLA0_F09790g,921,4115,5237
gene-KLLA0_F09812g,1160,32586,38532
gene-KLLA0_F09845g,1829,1579,1532
gene-KLLA0_F09867g,411,253,245
gene-KLLA0_F09889g,4686,5708,6577
gene-KLLA0_F09911g,13173,11469,12029
gene-KLLA0_F09933g,3095,4675,5238
gene-KLLA0_F09955g,3122,1870,2142
gene-KLLA0_F09977g,342,113,125
gene-KLLA0_F09999g,2961,2188,2700
gene-KLLA0_F10021g,7204,6748,7784
gene-KLLA0_F10043g,986,685,754
gene-KLLA0_F10065g,43214,13471,15046
gene-KLLA0_F10087g,3186,2539,2744
gene-KLLA0_F10109g,1726,2096,1990
gene-KLLA0_F10131g,512,727,883
gene-KLLA0_F10153g,722,570,748
gene-KLLA0_F10175g,12624,8062,9318
gene-KLLA0_F10198g,30,17,24
gene-KLLA0_F10219g,119,113,139
gene-KLLA0_F10241g,578,309,362
gene-KLLA0_F10263g,4779,5187,5788
gene-KLLA0_F10285g,3491,3740,4123
gene-KLLA0_F10307g,2254,1912,2327
gene-KLLA0_F10329g,220,336,349
gene-KLLA0_F10351g,675,601,798
gene-KLLA0_F10373g,201,30,35
gene-KLLA0_F10395g,4721,4840,5417
gene-KLLA0_F10417g,242,702,760
gene-KLLA0_F10439g,1814,712,911
gene-KLLA0_F10461g,6291,6311,7416
gene-KLLA0_F10483g,487,201,121
gene-KLLA0_F10505g,3364,1502,1690
gene-KLLA0_F10527g,899,873,987
gene-KLLA0_F10549g,1817,2031,2140
gene-KLLA0_F10571g,1026,1238,1187
gene-KLLA0_F10593g,427,752,843
gene-KLLA0_F10615g,9267,6591,7692
gene-KLLA0_F10637g,79,77,92
gene-KLLA0_F10659g,1247,1568,1815
gene-KLLA0_F10681g,928,870,866
gene-KLLA0_F10703g,1963,1327,1538
gene-KLLA0_F10725g,716,317,307
gene-KLLA0_F10747g,1559,1033,1147
gene-KLLA0_F10769g,1208,936,1272
