"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-GWK60_C00979",565.059417144916,4.07983826884166,0.16886778757781,1.02747496569759e-129,7.88980776579464e-129
"gene-GWK60_C01045",1580.49440821357,-2.49031756379132,0.0870587930960521,8.12729484740378e-181,8.68893717425689e-180
"gene-GWK60_C01243",701.44332507188,-5.41219227649264,0.205420057917361,2.7953511840847e-153,2.54386630247154e-152
"gene-GWK60_C01397",1153.49757803265,2.46915790051395,0.0969810380878986,9.79448872446975e-144,8.20366412272466e-143
"gene-GWK60_C01529",612.368563095768,-2.88282951900703,0.133970936534826,1.70881385797614e-103,1.09347456118668e-102
"gene-GWK60_C01815",2824.12821966208,-2.01686158846546,0.0673885849723302,1.9425852480523e-197,2.2706663121678e-196
"gene-GWK60_C01837",1204.75981918444,-2.02129833877894,0.0972893825720048,1.49767955055705e-96,9.02381951423836e-96
"gene-GWK60_C01903",208.264073678217,-3.53220424760716,0.250329537485867,4.50237174358609e-46,1.62766153754384e-45
"gene-GWK60_C01925",1590.76841588442,3.25715547203981,0.0932026218921252,2.58283892947726e-268,4.25885039782144e-267
"gene-GWK60_C01947",4020.87167660868,-3.1098484247268,0.066208284733647,0,0
"gene-GWK60_C01969",58.934919348732,2.51610722714915,0.421449632777544,4.01385413898758e-10,7.22548691686333e-10
"gene-GWK60_C02123",675.737531469899,-3.12148109994181,0.132325725415402,7.11192856668782e-124,5.26883721982788e-123
"gene-GWK60_C02365",6469.5154993786,4.17007882260467,0.064233899766008,0,0
"gene-GWK60_C02585",2565.57503197589,-2.86429692589237,0.0746169172270283,0,0
"gene-GWK60_C02673",8227.04290649039,2.49130255937792,0.0567105019262944,0,0
"gene-GWK60_C02827",2079.55659471239,4.6697227651259,0.106489973317656,0,0
"gene-GWK60_C02893",1369.3178424775,-2.89513808433978,0.0962706357461068,2.10073454987925e-199,2.48870804782993e-198
"gene-GWK60_C02981",1520.96603265328,-2.86343330173767,0.0937432777131287,6.58123903398645e-206,8.12613082600205e-205
"gene-GWK60_C03135",383.446263334396,-2.36806715131358,0.159145441390613,7.5038152868849e-51,2.8937000299864e-50
"gene-GWK60_C03311",801.412525583364,2.20596812618959,0.111783841552898,2.45937944256703e-87,1.37037456227782e-86
"gene-GWK60_C03729",6575.12495763335,2.38838263475261,0.0538573809736956,0,0
"gene-GWK60_C03751",10.5382160958681,2.26485410552485,1.01752188027774,0.00375715386227051,0.0049779922709176
"gene-GWK60_C03817",439.466193875321,-3.05617506393878,0.164992051978765,1.57712365617373e-77,8.03844034057543e-77
"gene-GWK60_C03861",208.769216438068,2.13260481315036,0.208354195337772,2.80052208581994e-25,7.25295232467401e-25
"gene-GWK60_C04059",3338.11235534794,2.03416072208087,0.0638958705169574,4.87320682350621e-223,6.57258151067761e-222
"gene-GWK60_C04103",13101.5084916361,4.25637631023019,0.0552098701610153,0,0
"gene-GWK60_C04433",47.7341682065801,2.10404052920709,0.444286630889958,4.60594877252637e-07,7.30838327103731e-07
"gene-GWK60_C04455",828.593509575482,2.43324783370926,0.111409292226243,1.72188416270104e-106,1.12650630544869e-105
"gene-GWK60_C04543",1992.27068960857,3.80208132631749,0.0924205865469587,0,0
"gene-GWK60_C04697",1274.97635990066,-2.10256211468463,0.0904366034582294,5.30287824148274e-120,3.82097802057524e-119
"gene-GWK60_C04895",45034.6850369188,-2.48931139934391,0.043774231260302,0,0
"gene-GWK60_D00121",1466.27679591201,-4.54657824303936,0.11973608045251,0,0
"gene-GWK60_D00253",1349.44001558997,2.53260548656171,0.0961597420073297,1.64362200064459e-153,1.50355682145923e-152
"gene-GWK60_D00473",561.518916087534,2.28916652655996,0.131100708284493,5.64197607489573e-69,2.66398511256298e-68
"gene-GWK60_D00649",2434.6099694774,-3.25140455751568,0.186529507220439,4.66483155283071e-69,2.20458346521919e-68
"gene-GWK60_D00715",18841.3584021136,-2.40080060738941,0.117982227332676,7.25297799855412e-93,4.23425796585957e-92
"gene-GWK60_D00781",816.375962760551,-3.15512858466996,0.122417991177027,2.30993638563646e-147,1.99511746936745e-146
"gene-GWK60_D00979",973.19813554218,-3.15067589033221,0.118581230902503,2.23387484230776e-156,2.06869395608078e-155
"gene-GWK60_D01001",1174.28328908372,-4.47776112709027,0.130639714640124,6.11969812531087e-258,9.46753298209858e-257
"gene-GWK60_D01089",1164.12406587417,2.5214033167005,0.100268376835444,2.12942875662277e-140,1.76113133016286e-139
"gene-GWK60_D02233",39412.0600832768,-2.071936094308,0.0470350973770304,0,0
"gene-GWK60_D02277",436.358841344747,2.15361973790834,0.145244458359501,2.15405724814599e-50,8.25826612627398e-50
"gene-GWK60_D02871",624.444469466056,-4.06670419725469,0.161416954519678,6.79881616821599e-141,5.64065820896153e-140
"gene-GWK60_D03003",716.368725757368,-3.70148468995226,0.140635203578889,1.62520527096092e-153,1.48929960370287e-152
"gene-GWK60_D03289",1364.0057505889,-4.1428329570014,0.114969764705039,7.41061847081041e-285,1.30367401861079e-283
"gene-GWK60_D03553",1179.45831298197,2.16273970849801,0.0970871204139911,1.54463799282295e-110,1.04030676597295e-109
"gene-GWK60_D03839",2696.38105244165,-3.75450898659902,0.082245929819987,0,0
"gene-GWK60_D04059",4556.94110042055,2.40703609897476,0.0607366719510012,0,0
"gene-GWK60_D04147",7681.70372528257,2.66398591642194,0.0531101837951233,0,0
"gene-GWK60_D04191",2444.38489832623,4.21950111652378,0.0906438122365727,0,0
"gene-GWK60_D04257",5231.51431030501,2.46720219168779,0.0596367895432674,0,0
"gene-GWK60_D04279",7612.23451387145,-2.49348157136983,0.056650724037775,0,0
"gene-GWK60_D04345",932.615593261261,-3.96768465123429,0.130484551308874,8.0560907868865e-204,9.80903646736644e-203
"gene-GWK60_D04741",827.762218330753,-2.39956622695193,0.1135590115684,6.35877525644449e-100,3.92572275221808e-99
"gene-GWK60_D04851",352.299269949424,2.4031914511337,0.164243563743114,3.43977737489326e-49,1.29422238855068e-48
"gene-GWK60_D04917",9441.27999865794,2.3638307020711,0.0512330414683061,0,0
"gene-GWK60_D05071",702.649410598475,-3.78946033830532,0.144148985569112,3.74888844293242e-153,3.39985400169388e-152
"gene-GWK60_D05203",616.661259817931,-2.23108447690177,0.128407287322288,2.4406598229705e-68,1.1431763730031e-67
"gene-GWK60_D05247",1364.11814173715,-3.51528393821935,0.102634655571466,5.46540588455769e-258,8.50533578484422e-257
