tx	gene_id	Klac.t0000.b1.L001	Klac.t0000.b1.L002	Klac.t0000.b2.L001	Klac.t0000.b2.L002	Klac.t0015.b3.L001	Klac.t0015.b3.L002	Klac.t0015.b4.L001	Klac.t0015.b4.L002	Klac.t0030.b3.L001	Klac.t0030.b3.L002	Klac.t0030.b4.L001	Klac.t0030.b4.L002	Klac.t0045.b3.L001	Klac.t0045.b3.L002	Klac.t0045.b4.L001	Klac.t0045.b4.L002	Klac.t0060.b3.L001	Klac.t0060.b3.L002	Klac.t0060.b4.L001	Klac.t0060.b4.L002	Klac.t0090.b3.L001	Klac.t0090.b3.L002	Klac.t0090.b4.L001	Klac.t0090.b4.L002	Klac.t0120.b4.L001	Klac.t0120.b4.L002	Klac.t0150.b1.L001	Klac.t0150.b1.L002	Klac.t0150.b2.L001	Klac.t0150.b2.L002	Klac.t0180.b3.L001	Klac.t0180.b3.L002	Klac.t0180.b4.L001	Klac.t0180.b4.L002	Klac.t0210.b3.L001	Klac.t0210.b3.L002	Klac.t0210.b4.L001	Klac.t0210.b4.L002	Klac.t0240.b3.L001	Klac.t0240.b3.L002	Klac.t0240.b4.L001	Klac.t0240.b4.L002	Klac.t0360.b3.L001	Klac.t0360.b3.L002	Klac.t0360.b4.L001	Klac.t0360.b4.L002	Klac.t0480.b3.L001	Klac.t0480.b3.L002	Klac.t0480.b4.L001	Klac.t0480.b4.L002
rna-XM_451940.2	gene-KLLA0_B09240g	19.828205	21.682684	17.202771	18.760233	116.396723	119.799937	103.698884	105.350371	22.140977	22.966653	21.409249	21.735197	8.85135	9.082112	7.846005	7.253713	7.181589	7.619732	10.120961	8.609322	13.341109	14.866227	14.620494	14.090978	15.275616	15.461682	14.969839	19.252967	20.618774	14.972379	17.816029	18.712235	16.842501	17.872867	19.913152	22.059103	20.866955	20.855682	22.120035	22.412118	24.3499	23.808607	29.352399	31.331095	22.952177	21.873449	40.904891	34.904454	35.931307	38.483522
rna-XM_451941.1	gene-KLLA0_B09262g	116.921019	117.94006	83.080786	79.262639	140.257905	136.434274	127.081399	124.155979	83.76074	80.973779	71.197331	70.923535	72.501696	69.252256	69.77781	67.668149	87.991525	87.456742	88.847963	87.700496	88.968295	88.400847	90.329066	87.812006	72.351968	75.183688	57.08616	53.735601	58.010957	56.110539	46.097954	48.655602	50.100375	50.139991	59.562642	52.639586	60.001458	58.812561	50.947667	53.610517	50.731522	50.773954	54.48678	52.047316	51.28734	47.795381	62.303206	64.446213	63.013731	63.289021
rna-XM_451942.1	gene-KLLA0_B09284g	87.418572	59.748876	80.983776	65.634137	59.465841	66.761723	69.185287	71.48554	48.828805	49.715078	44.467254	51.163716	57.819214	61.395299	49.954964	57.388632	87.595494	87.72164	54.132634	73.307924	98.838296	92.270262	85.235251	88.728137	94.72897	84.408119	103.10404	74.962168	82.626784	84.381637	72.267204	81.072238	73.586208	83.429513	79.581265	63.284276	58.437802	77.535684	82.490848	65.09116	68.269795	70.192446	77.884304	76.583848	84.050207	99.272705	83.740957	66.865187	86.826501	55.702121
rna-XM_451943.1	gene-KLLA0_B09306g	147.134234	160.898939	161.800065	166.699562	110.648392	114.435114	108.551606	115.425843	73.705699	73.531837	67.95567	61.86906	90.850057	96.593168	111.064866	112.04954	189.411733	185.650197	191.599574	190.832073	232.669235	235.716067	235.779762	239.756987	230.374476	225.966831	236.298893	244.899989	223.965332	250.51082	228.938748	229.027658	209.051797	234.133685	226.28466	233.123755	218.851831	211.256352	219.397108	221.656926	218.5388	246.959545	192.683977	177.72651	192.707165	197.142173	171.84123	170.383009	178.799913	162.161648
rna-KLLA0_B09328r	gene-KLLA0_B09328r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_451944.1	gene-KLLA0_B09350g	23.526986	23.668617	25.379746	24.340256	34.211239	26.886795	25.9605	28.02409	29.884704	29.176811	23.882418	26.656593	31.06002	31.724449	33.734293	32.635288	31.172392	30.58463	31.900093	35.023577	28.924743	31.905998	34.102887	30.562704	30.726368	31.407394	32.389521	33.415083	33.144596	35.011878	37.73051	34.916021	35.954743	35.076163	30.4682	34.534985	34.066979	35.213739	36.783313	43.055268	45.009673	43.665425	33.036417	41.973702	38.841525	39.105032	41.152623	36.179015	37.263707	36.660092
rna-XM_451945.1	gene-KLLA0_B09372g	418.874974	435.175665	450.119282	452.612514	448.303477	460.109729	441.729395	433.094113	848.140026	804.239561	846.641923	823.279058	1123.766181	1087.918735	1060.043043	1058.704135	787.543316	783.461009	814.141265	781.930039	253.986429	234.572878	261.071531	259.101369	297.515253	310.934138	362.718888	364.903339	371.940526	378.766103	400.391029	393.735769	400.467288	376.303195	376.507183	375.850079	392.497974	386.327595	370.060613	387.700655	382.883247	382.406984	377.472914	369.54129	349.212085	353.657832	389.537789	381.557069	339.741074	329.719829
rna-XM_451946.1	gene-KLLA0_B09394g	14.672565	15.576967	15.191221	12.366923	10.755518	11.883295	10.403175	13.893832	4.088005	4.326339	3.427964	3.955506	8.254761	7.558681	8.908378	9.34256	15.824661	15.629266	18.669757	18.743469	21.344114	18.732551	20.615138	22.520151	17.698311	19.774555	21.409327	20.581062	21.24716	22.841311	21.600083	19.5841	18.783557	20.843139	18.992126	21.724725	18.216416	21.837916	18.503145	17.973625	18.747735	21.689911	19.881884	18.539923	18.565084	19.932283	16.715508	17.589338	18.73858	18.686176
rna-XM_451947.1	gene-KLLA0_B09405g	131.020167	128.961316	138.15787	138.010228	61.437382	68.164416	65.384661	57.415351	39.247197	36.087223	35.9904	32.216399	56.217175	59.819222	64.117208	59.53863	106.000285	102.007318	101.638895	106.061426	145.558057	158.569731	159.423234	159.620774	172.823242	180.227617	188.24468	197.096959	191.000108	193.726382	182.809563	196.648127	194.111638	197.927354	202.141809	196.848076	188.295074	191.260497	199.05815	204.22774	206.412989	200.298445	225.217003	213.011837	197.082055	196.66118	218.051998	217.448876	217.717245	220.686621
rna-XM_451949.1	gene-KLLA0_B09427g	397.833156	392.361069	412.35827	451.92329	324.096226	361.778265	318.009377	318.40808	198.517249	207.763846	245.403644	217.357301	249.403664	231.499212	238.946691	237.146051	482.549896	495.376968	498.559157	496.655033	693.370895	691.509848	724.239197	693.031343	595.941201	617.17994	562.083005	558.771225	536.448137	577.935228	593.133648	564.457494	504.752337	519.144757	553.220861	542.204938	552.158923	539.451067	546.552392	567.718184	606.813255	580.372786	517.858554	535.487681	578.28168	587.275664	520.839956	508.080337	499.407643	505.479204
rna-XM_451950.1	gene-KLLA0_B09460g	37.91171	37.457264	22.191307	20.894897	20.162588	19.721456	18.263606	16.391823	6.812257	7.182672	6.6722	6.211004	14.722644	16.483445	15.231457	14.597024	42.290388	39.54673	43.26373	39.568108	46.273101	49.417357	46.832357	50.155775	42.858688	42.302996	32.227195	30.846395	33.355891	32.655309	23.346805	25.864411	24.465966	23.149107	29.886067	29.166854	31.524589	27.000907	26.93524	26.632577	23.589502	26.186026	22.135795	18.987954	17.9453	18.032674	24.71159	24.887911	23.267016	22.629669
rna-XM_451951.1	gene-KLLA0_B09482g	22.968876	28.486481	28.28316	27.278728	14.291122	18.734376	12.2909	15.39359	1.048775	3.203243	3.766113	2.699727	7.343959	10.724228	10.823198	9.907963	23.468516	23.688148	19.601876	22.562367	28.859034	38.393752	40.087992	36.298795	40.397757	37.186575	42.744053	33.059296	34.985029	42.976932	44.232573	46.758753	45.513668	37.950607	40.030852	37.172182	33.950153	41.905164	35.392101	35.682436	41.220764	45.192408	42.82355	40.476183	39.481252	47.102122	35.710779	34.390954	35.404814	34.750873
rna-XM_451952.1	gene-KLLA0_B09504g	33.481549	45.03086	40.087299	46.416858	34.687902	31.620581	31.204216	35.723681	23.370778	23.569962	31.991043	22.739344	33.861243	33.40537	37.960529	35.491272	35.97776	26.035749	39.983676	43.609412	35.655658	43.555916	33.933476	43.748838	38.443338	40.651465	49.104651	46.429181	44.406714	35.627768	46.202093	45.115352	37.708796	43.315204	64.260887	57.537968	58.281431	76.065508	61.412635	57.021271	52.079332	57.262809	73.633523	64.499952	68.280776	67.108645	87.693082	90.507467	79.27944	73.718408
rna-XM_451953.1	gene-KLLA0_B09526g	21.91293	16.49065	16.258754	15.786811	12.684171	10.790884	14.62626	14.0466	7.08215	6.563783	6.237876	6.345774	14.768102	15.339513	12.675486	15.038845	23.810098	25.219903	22.523097	23.42272	28.5841	33.076806	29.1674	27.647092	31.593103	30.157887	34.9977	33.76974	38.676017	33.859049	30.996894	34.74086	41.986051	34.469114	37.804045	40.032847	29.981168	41.476084	37.872995	37.140964	33.501144	36.908319	38.725801	35.29212	45.337462	48.0896	42.641303	38.90423	41.097704	42.573828
rna-XM_451954.1	gene-KLLA0_B09548g	427.995275	423.162338	486.514034	473.186709	439.669153	448.543793	448.235564	438.276642	503.120922	534.399334	532.650868	506.994551	555.368933	525.908863	526.144094	533.220868	627.008633	588.316564	585.933627	600.124977	533.853522	550.718366	533.708099	547.160121	438.383271	448.149615	468.459617	463.203626	433.958296	426.079021	448.498368	441.222464	452.505553	437.310302	399.641513	397.816276	387.313308	410.530023	398.535678	413.485672	425.20869	395.370741	404.984374	365.002616	460.715549	468.076782	380.764014	356.393874	373.885756	365.603454
rna-XM_451956.1	gene-KLLA0_B09592g	134.265275	128.979789	100.491151	100.370612	222.817623	209.660391	206.359107	198.064806	34.971645	30.160216	35.809099	38.175165	7.094095	4.768117	2.866639	4.505382	19.283388	17.579193	17.302393	15.720873	68.181761	69.876098	70.849507	77.391396	124.140468	127.107675	150.690121	170.351255	159.237479	167.299414	170.040303	179.471438	193.501829	194.494978	192.287978	185.235829	191.254929	190.988065	216.988311	215.025882	231.75445	221.010056	287.254443	276.971769	274.391635	272.252808	309.859021	328.525288	341.338692	375.040384
rna-KLLA0_B09614r	gene-KLLA0_B09614r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_451957.1	gene-KLLA0_B09636g	142.123772	145.787644	174.195021	153.145766	140.71823	129.437757	128.768449	119.569784	123.351542	122.261397	114.954741	120.30176	138.122017	127.992398	143.2038	127.241896	183.200557	170.254808	136.520164	162.343789	174.619135	169.224264	152.713343	171.256874	156.408853	155.363813	173.286435	198.838354	168.793211	189.121972	203.10669	198.468958	169.745407	180.472528	198.706367	205.508436	205.065836	212.565017	202.271364	220.879519	194.67049	191.798621	215.561343	196.258801	234.860627	255.327394	238.132159	210.482576	216.512981	215.95077
rna-XM_451958.1	gene-KLLA0_B09658g	19.479222	14.766877	18.282354	18.430625	7.698267	7.673938	8.680404	7.78476	2.632246	2.290456	1.861521	2.946529	4.138398	5.946462	7.185193	7.050642	47.195139	48.545249	51.280248	46.926134	108.260554	103.502909	103.776983	96.759809	118.212935	107.694493	101.795926	112.890989	97.606766	105.971521	95.089653	102.353197	107.434919	100.295357	88.945386	96.867162	97.817008	99.411174	108.840819	113.435431	114.66239	109.733762	142.086487	135.393058	132.133339	135.120595	121.29693	123.418792	125.979945	127.157327
rna-XM_451959.1	gene-KLLA0_B09680g	31.792234	33.286315	28.837062	30.322736	13.337588	11.500927	11.544584	10.555518	8.353695	7.017953	9.938681	7.54711	17.51324	17.223971	13.820843	16.094346	28.349966	27.517397	31.075654	31.846466	37.65416	35.136871	36.585746	35.027184	35.091217	37.69794	34.9058	28.416258	34.576396	36.037267	34.390706	38.211129	33.502646	30.910946	38.325831	37.74104	38.371797	36.457637	36.636878	37.514103	36.60521	34.712705	43.752556	44.529783	40.217933	38.987754	50.187248	42.025112	47.522752	47.420303
rna-XM_451960.1	gene-KLLA0_B09702g	22.635476	22.987198	21.056769	21.948104	29.289805	28.768235	28.031106	26.52687	11.343317	11.600894	13.932639	15.005939	12.299573	10.990124	9.830009	9.899225	9.291034	9.388833	10.378906	9.902073	10.021199	9.80954	10.372848	11.064819	10.138183	10.539235	7.489927	9.838808	9.738758	9.230545	8.951737	10.113401	10.728871	11.012308	11.986237	12.553913	12.911272	12.653865	12.943866	13.926757	12.93703	12.493834	16.839018	19.492581	15.754748	16.019102	21.500739	20.072357	20.012675	19.51845
rna-XM_451961.1	gene-KLLA0_B09724g	127.577689	151.42681	157.523681	154.342565	186.735201	187.104142	182.682656	160.361499	122.194574	121.490949	132.498172	136.174857	173.800667	168.862333	191.779092	143.309154	343.253016	382.05627	271.342348	279.073232	463.232961	492.932804	422.813357	422.102088	243.754942	260.526865	185.447307	190.557507	173.934797	194.906852	165.786629	189.070192	147.906392	160.503595	176.054011	180.622546	181.682422	123.541267	138.001528	136.95401	121.942955	103.226598	110.759375	133.087817	107.958743	116.238601	85.207895	76.174646	83.283186	90.548905
rna-XM_451962.1	gene-KLLA0_B09746g	334.239361	347.856452	331.619185	326.917172	400.273557	397.692708	394.171065	401.168391	338.058048	325.068901	331.575742	331.140557	279.195755	273.136888	256.677029	270.805023	313.528566	313.479609	311.315518	313.610867	418.311891	401.32063	408.163484	415.991507	336.394048	339.202344	255.259093	239.332358	248.118631	239.087708	185.622408	192.971752	196.293555	198.783977	166.590433	170.375119	164.241165	173.69861	151.014887	152.649591	150.541513	139.716702	105.397117	104.7875	115.090497	114.399639	82.974116	89.557596	78.439772	76.178108
rna-XM_451963.1	gene-KLLA0_B09768g	231.7018	213.254953	187.427751	183.736137	283.903916	284.900278	291.384502	281.212625	202.983662	205.313165	170.995328	168.843952	170.431765	177.499949	178.373136	179.701364	199.715746	200.888359	210.331955	209.335679	304.915476	321.127678	302.30412	317.72445	299.342837	309.770256	302.831533	283.985354	323.685875	300.379876	322.952476	337.191728	308.35337	315.696215	347.764942	346.982503	368.358269	348.463304	353.374974	374.020769	386.930421	385.924865	369.178279	374.533008	344.42973	342.807495	441.385059	422.156188	366.295332	364.097385
rna-XM_451964.1	gene-KLLA0_B09790g	104.155016	101.966732	101.338839	102.001582	89.475473	89.115907	82.757328	89.074732	49.011936	50.269383	53.06228	44.848522	56.399068	52.320554	63.035678	70.438274	108.503433	114.512911	120.843187	113.015211	142.011994	146.076901	132.51702	129.872422	128.400843	124.184812	116.140192	119.126173	120.157334	112.374646	129.953453	128.762095	124.581806	128.281331	123.073954	116.871175	124.908989	114.853437	114.233082	130.630862	117.054434	117.104384	102.537526	106.71421	91.790255	94.421598	82.378218	86.243481	80.621753	80.762485
rna-XM_451965.1	gene-KLLA0_B09812g	148.535715	145.569453	156.10158	159.938317	129.772566	124.55198	127.191	133.112061	91.098464	94.238208	93.687362	98.239523	112.733757	114.107859	113.19771	114.358983	176.233809	179.216965	160.335517	166.206872	178.1523	173.391479	188.434814	173.785962	146.533398	150.758729	146.43913	145.949328	141.43592	144.717992	149.762737	142.255454	131.380834	129.866085	133.114508	130.766438	126.216477	133.528739	131.527032	134.315395	127.476953	126.104782	113.742432	117.561231	105.073459	109.298464	95.886977	100.053521	90.249746	91.761645
rna-XM_451966.1	gene-KLLA0_B09834g	39.855794	43.685869	27.838739	29.813318	66.690323	64.911841	62.479591	67.585209	47.758466	46.666103	49.985385	51.500995	42.493153	39.829411	38.136657	41.152674	31.22468	34.654013	32.155009	30.087097	43.970078	35.371514	37.347872	38.325861	53.683919	50.057128	50.93169	52.646385	46.423578	48.668017	48.656531	44.549703	51.653576	41.733234	52.985621	52.453746	49.847745	52.647168	48.403828	49.100538	46.224711	55.37555	48.562322	54.273566	44.545786	50.393429	54.198141	48.603833	48.819837	51.98764
rna-XM_451967.1	gene-KLLA0_B09856g	62.019096	60.338896	47.341022	51.594494	37.118347	38.361776	36.206791	33.839459	38.691805	41.321209	42.286472	38.17669	55.767666	49.236472	52.19616	49.127404	67.171512	66.199642	68.864	71.204474	80.756791	81.940476	82.51193	80.095027	100.559084	91.085782	139.048718	133.263662	129.84106	135.571614	120.945798	122.889012	126.013526	124.174023	114.450752	108.353631	107.454255	108.921036	122.77956	126.845087	119.074773	133.830096	129.307137	135.688304	138.122743	134.738412	131.535982	134.397	126.444124	131.549439
rna-XM_451968.1	gene-KLLA0_B09878g	1.735003	1.972867	1.542092	2.039583	1.381275	3.702617	3.117209	1.812527	0.95793	1.054678	0.93911	0.239026	1.298775	0.31059	1.239375	1.163439	2.234597	1.792802	2.058751	2.32474	9.285909	9.282563	8.332879	8.322136	18.403651	20.651992	30.964042	31.839316	33.053858	31.089054	39.986458	39.757975	41.273807	44.007919	46.672717	49.046338	48.10104	48.392661	56.710009	53.190449	62.269705	54.856219	54.890374	61.208463	59.838963	55.346942	59.658227	56.482203	66.348042	65.012507
rna-XM_451969.1	gene-KLLA0_B09900g	15.037621	13.027757	14.639983	14.351169	10.049787	14.629802	11.2364	11.219922	4.725504	4.26341	4.798304	4.284291	6.702304	5.494035	6.384303	6.401129	11.554658	12.49817	14.125797	15.261094	28.91405	28.511248	32.087741	29.5708	43.757136	41.395257	43.580833	46.693902	45.079474	45.765279	49.88592	48.901384	48.677694	48.379971	52.47308	59.390301	57.966451	54.484277	59.755701	51.931852	59.399828	56.611307	67.603741	73.535113	76.206645	73.614615	82.042184	82.869059	88.591757	85.968176
rna-XM_451970.1	gene-KLLA0_B09922g	19.908322	19.080498	18.046454	20.184158	17.685371	15.995168	13.91219	15.572164	14.891162	14.077357	14.044567	12.596519	22.731667	21.41484	21.046527	21.936172	28.419561	27.094832	31.630667	31.638412	33.985287	37.527653	40.124126	40.307898	40.661577	46.560632	47.428294	49.317609	52.04274	50.180369	51.708637	53.653962	48.973933	51.520888	56.686469	55.928331	62.255392	56.792907	58.88624	60.76655	60.561734	58.17708	68.103225	69.276267	68.7053	70.230437	78.466401	79.508991	77.766324	84.67917
rna-XM_451971.1	gene-KLLA0_B09944g	24.971178	26.358506	21.17793	20.651434	17.294896	19.409915	14.716234	15.995647	11.495284	11.447928	10.721635	10.06056	15.382997	17.327541	15.742719	14.554299	24.091595	25.413896	24.54819	27.453371	33.665518	33.472949	31.380287	35.464062	37.972585	38.234255	32.565217	31.993321	35.65042	32.53766	30.863594	30.368083	31.018866	32.320508	35.861381	36.11638	33.154924	33.756932	30.507331	33.621874	29.91769	32.830978	33.087067	32.465578	32.54652	34.333293	32.825582	32.993216	35.973968	36.195705
rna-XM_451972.1	gene-KLLA0_B09966g	47.745977	50.495399	50.08644	55.944926	106.140851	114.006608	112.633023	115.69715	148.05496	135.007531	142.662883	148.350703	95.890232	91.181354	70.732263	81.825205	21.282861	18.809663	18.634446	18.179453	20.009926	19.153531	24.743064	22.682983	39.824585	48.764447	55.883078	53.876352	51.901151	56.714774	64.46898	60.86409	57.550475	55.409413	61.324175	57.425342	51.589199	52.620764	58.176751	55.262979	58.391683	56.857607	56.288064	51.543133	57.975208	57.351145	57.684256	52.50104	50.397684	54.112893
rna-XM_451973.1	gene-KLLA0_B09988g	50.103573	50.863448	40.899992	47.704064	103.546472	100.065789	107.382011	109.61036	83.519569	80.433183	73.50648	81.440794	60.24915	63.195501	74.029259	66.266199	79.623686	68.014092	80.6924	88.28995	83.140657	83.207151	84.15662	87.02051	94.26361	106.784962	72.178176	76.579547	73.010936	79.644538	73.607113	74.626691	76.176787	72.337012	75.905925	78.732675	86.371107	76.696047	78.886047	81.95795	80.4033	82.492011	84.8962	84.870243	74.157499	83.564728	118.155761	117.889058	110.5894	102.180879
rna-XM_451974.2	gene-KLLA0_B10010g	12.772616	14.452147	11.884995	14.719145	83.320113	72.645752	68.977564	80.552558	22.627036	20.43311	19.971379	20.728039	15.992768	16.503246	16.128628	14.181263	21.072151	20.881789	20.957049	16.66733	30.150837	24.096656	24.546249	20.640041	41.581633	32.405755	59.884595	53.168021	61.553271	57.856989	61.515317	67.043866	67.60788	69.00664	84.15109	92.673158	88.214098	88.744824	104.426479	102.372048	110.791887	106.492396	128.705558	140.913176	140.598414	128.89998	163.74543	149.928133	190.644126	174.844053
rna-XM_451975.1	gene-KLLA0_B10032g	38.873555	38.045961	43.580525	46.760725	73.421308	80.131193	64.965758	67.086281	65.184544	61.589599	59.616616	64.881238	71.50354	69.338055	74.742406	64.007289	66.380217	66.775318	62.903062	73.881918	65.376843	73.098451	71.776516	65.773465	74.737591	62.937977	79.047773	91.424553	71.784274	87.666945	88.185447	86.592073	87.393877	93.462474	92.465983	79.164784	72.969885	95.779556	89.712522	99.427461	82.818009	98.465928	90.968323	96.528586	103.304336	113.89753	97.563984	87.474239	103.717229	99.359011
rna-XM_451976.1	gene-KLLA0_B10054g	93.592875	99.227135	74.379276	71.571825	67.896616	74.179075	65.610251	71.072655	40.032157	35.970845	34.381073	33.214424	57.743006	58.76103	66.049034	66.791264	105.568334	98.632584	111.873245	92.853142	124.075296	109.514903	115.852782	110.001736	115.323909	137.545825	137.539397	137.047889	125.777128	118.793735	116.961377	132.343877	117.733875	128.979349	115.408488	116.528085	112.908069	134.561915	123.786721	112.516791	120.77051	110.112708	103.083343	119.90591	113.389742	103.507115	110.773881	110.694005	118.090357	130.632337
rna-XM_451977.1	gene-KLLA0_B10076g	16.718487	18.219419	14.705636	10.475062	195.600912	191.865886	173.518054	174.418025	52.703231	53.641736	48.656328	48.450231	35.989933	33.310308	31.353348	30.38264	27.391866	27.513285	24.344736	25.694549	32.751111	30.416177	26.508928	25.671712	21.06013	25.032328	25.607236	22.385765	24.235075	24.100776	29.799668	26.396673	29.211755	27.947537	31.882885	29.033207	32.191692	31.908923	36.001232	38.634923	33.034633	36.286539	39.436563	36.836006	33.40707	34.555476	48.681014	42.281607	39.178998	39.797191
