TXNAME	GENEID
orf19.1311-T	orf19.1311
orf19.1308-T	orf19.1308
orf19.1304-T	orf19.1304
orf19.1302-T	orf19.1302
orf19.1301-T	orf19.1301
orf19.1299-T	orf19.1299
orf19.1297-T	orf19.1297
orf19.5038-T	orf19.5038
orf19.5040-T	orf19.5040
orf19.5043-T	orf19.5043
orf19.5045-T	orf19.5045
orf19.1596-T	orf19.1596
orf19.1595-T	orf19.1595
orf19.787.1-T	orf19.787.1
orf19.1207-T	orf19.1207
orf19.5312-T	orf19.5312
orf19.5311-T	orf19.5311
orf19.5307-T	orf19.5307
orf19.5306-T	orf19.5306
orf19.5304-T	orf19.5304
orf19.5299.1-T	orf19.5299.1
orf19.5296-T	orf19.5296
orf19.5295-T	orf19.5295
orf19.5293-T	orf19.5293
orf19.1428-T	orf19.1428
orf19.1427-T	orf19.1427
orf19.1424-T	orf19.1424
orf19.1421-T	orf19.1421
orf19.1418-T	orf19.1418
orf19.1416-T	orf19.1416
orf19.1415-T	orf19.1415
orf19.1412-T	orf19.1412
orf19.1411-T	orf19.1411
orf19.1409.1-T	orf19.1409.1
orf19.3845-T	orf19.3845
orf19.3844-T	orf19.3844
orf19.3843-T	orf19.3843
orf19.3839-T	orf19.3839
orf19.3833-T	orf19.3833
orf19.3831-T	orf19.3831
orf19.3825-T	orf19.3825
orf19.3823-T	orf19.3823
orf19.3822-T	orf19.3822
orf19.3817-T	orf19.3817
orf19.3812-T	orf19.3812
orf19.3811-T	orf19.3811
orf19.3810-T	orf19.3810
orf19.3809-T	orf19.3809
tI(AAU)4-T	tI(AAU)4
orf19.3806-T	orf19.3806
orf19.3802-T	orf19.3802
orf19.3801-T	orf19.3801
orf19.3799-T	orf19.3799
orf19.3796-T	orf19.3796
orf19.3793-T	orf19.3793
orf19.3791-T	orf19.3791
orf19.3788.1-T	orf19.3788.1
orf19.3787-T	orf19.3787
orf19.3784-T	orf19.3784
orf19.3783-T	orf19.3783
orf19.3782-T	orf19.3782
orf19.3780-T	orf19.3780
orf19.3778-T	orf19.3778
orf19.3777-T	orf19.3777
orf19.3774.1-T	orf19.3774.1
orf19.3773-T	orf19.3773
orf19.745-T	orf19.745
orf19.6860-T	orf19.6860
orf19.6864-T	orf19.6864
orf19.2631-T	orf19.2631
orf19.2629-T	orf19.2629
orf19.1291-T	orf19.1291
orf19.1290-T	orf19.1290
orf19.1789-T	orf19.1789
orf19.1789.1-T	orf19.1789.1
orf19.1792-T	orf19.1792
orf19.1793-T	orf19.1793
orf19.1795-T	orf19.1795
orf19.1796-T	orf19.1796
orf19.1234-T	orf19.1234
orf19.1235-T	orf19.1235
orf19.1240-T	orf19.1240
orf19.1244-T	orf19.1244
orf19.1248-T	orf19.1248
orf19.1250-T	orf19.1250
orf19.1252-T	orf19.1252
orf19.1253-T	orf19.1253
orf19.1254-T	orf19.1254
orf19.1255-T	orf19.1255
orf19.1257-T	orf19.1257
orf19.1258-T	orf19.1258
orf19.1261-T	orf19.1261
orf19.1265-T	orf19.1265
orf19.1267-T	orf19.1267
orf19.1267.1-T	orf19.1267.1
orf19.1268-T	orf19.1268
orf19.1270-T	orf19.1270
orf19.1273-T	orf19.1273
orf19.1275-T	orf19.1275
orf19.1276-T	orf19.1276
orf19.4405-T	orf19.4405
orf19.4406-T	orf19.4406
orf19.4407-T	orf19.4407
tS(UGA)2-T	tS(UGA)2
orf19.4410-T	orf19.4410
orf19.4413-T	orf19.4413
orf19.4414-T	orf19.4414
orf19.4415-T	orf19.4415
orf19.4416-T	orf19.4416
orf19.4418.1-T	orf19.4418.1
orf19.4719-T	orf19.4719
orf19.4716-T	orf19.4716
orf19.4715-T	orf19.4715
orf19.2921-T	orf19.2921
orf19.2917.1-T	orf19.2917.1
orf19.2914-T	orf19.2914
orf19.2910-T	orf19.2910
orf19.2907.1-T	orf19.2907.1
orf19.2903-T	orf19.2903
orf19.2897-T	orf19.2897
orf19.2896-T	orf19.2896
orf19.2893-T	orf19.2893
orf19.2892-T	orf19.2892
orf19.2889-T	orf19.2889
orf19.2887-T	orf19.2887
orf19.2884-T	orf19.2884
snR10b-T	snR10b
orf19.2881-T	orf19.2881
orf19.2878-T	orf19.2878
orf19.2876-T	orf19.2876
orf19.2875-T	orf19.2875
orf19.2873-T	orf19.2873
orf19.2867-T	orf19.2867
orf19.2866-T	orf19.2866
orf19.3142-T	orf19.3142
orf19.3140-T	orf19.3140
orf19.3139-T	orf19.3139
orf19.3138-T	orf19.3138
orf19.3133-T	orf19.3133
orf19.3132-T	orf19.3132
orf19.3130-T	orf19.3130
orf19.3129-T	orf19.3129
orf19.3125-T	orf19.3125
orf19.3123-T	orf19.3123
orf19.3122-T	orf19.3122
orf19.3121-T	orf19.3121
orf19.3120-T	orf19.3120
orf19.3114-T	orf19.3114
orf19.3113-T	orf19.3113
orf19.3111-T	orf19.3111
orf19.3110-T	orf19.3110
orf19.3109-T	orf19.3109
orf19.3106-T	orf19.3106
orf19.3105-T	orf19.3105
orf19.3104-T	orf19.3104
orf19.3103-T	orf19.3103
orf19.3102-T	orf19.3102
orf19.3091-T	orf19.3091
orf19.3089-T	orf19.3089
orf19.3088-T	orf19.3088
orf19.3087.2-T	orf19.3087.2
orf19.3087-T	orf19.3087
orf19.3086-T	orf19.3086
orf19.3084-T	orf19.3084
orf19.3076-T	orf19.3076
orf19.3073-T	orf19.3073
orf19.366-T	orf19.366
orf19.374-T	orf19.374
orf19.376-T	orf19.376
orf19.5633-T	orf19.5633
orf19.5634-T	orf19.5634
orf19.5639-T	orf19.5639
orf19.5640-T	orf19.5640
orf19.5641-T	orf19.5641
orf19.5645-T	orf19.5645
orf19.5647-T	orf19.5647
orf19.5650-T	orf19.5650
orf19.5655-T	orf19.5655
orf19.5657-T	orf19.5657
orf19.5658-T	orf19.5658
orf19.5660-T	orf19.5660
orf19.5660.1-T	orf19.5660.1
orf19.5663-T	orf19.5663
orf19.5671-T	orf19.5671
orf19.5673-T	orf19.5673
orf19.5674-T	orf19.5674
orf19.5675-T	orf19.5675
orf19.5676-T	orf19.5676
orf19.4191-T	orf19.4191
orf19.4189-T	orf19.4189
orf19.4188-T	orf19.4188
tG(CCC)1-T	tG(CCC)1
orf19.4187-T	orf19.4187
orf19.4186-T	orf19.4186
orf19.4184-T	orf19.4184
orf19.4183-T	orf19.4183
orf19.4181-T	orf19.4181
orf19.4180-T	orf19.4180
orf19.4173-T	orf19.4173
orf19.4172-T	orf19.4172
orf19.4169-T	orf19.4169
orf19.4167-T	orf19.4167
orf19.4164-T	orf19.4164
orf19.4163-T	orf19.4163
orf19.4162-T	orf19.4162
orf19.4160-T	orf19.4160
orf19.4707-T	orf19.4707
orf19.4706-T	orf19.4706
tG(GCC)5-T	tG(GCC)5
orf19.4703-T	orf19.4703
orf19.4702-T	orf19.4702
orf19.4699-T	orf19.4699
orf19.4697-T	orf19.4697
orf19.4691-T	orf19.4691
orf19.4689-T	orf19.4689
orf19.4688-T	orf19.4688
orf19.4686-T	orf19.4686
orf19.4684.2-T	orf19.4684.2
orf19.4680-T	orf19.4680
orf19.4679-T	orf19.4679
orf19.4678-T	orf19.4678
orf19.4677-T	orf19.4677
orf19.4676-T	orf19.4676
orf19.4673-T	orf19.4673
orf19.4669-T	orf19.4669
tS(UGA)3-T	tS(UGA)3
orf19.4668-T	orf19.4668
orf19.4666-T	orf19.4666
orf19.4665-T	orf19.4665
orf19.4659-T	orf19.4659
orf19.4655-T	orf19.4655
orf19.4642-T	orf19.4642
orf19.4639-T	orf19.4639
orf19.4636-T	orf19.4636
orf19.4632-T	orf19.4632
orf19.4631-T	orf19.4631
orf19.4630-T	orf19.4630
orf19.4629-T	orf19.4629
snR72-T	snR72
snR73-T	snR73
snR74-T	snR74
snR75-T	snR75
snR76-T	snR76
snR77-T	snR77
snR77b-T	snR77b
snR78-T	snR78
orf19.4628-T	orf19.4628
orf19.4626-T	orf19.4626
orf19.4624-T	orf19.4624
orf19.4623.3-T	orf19.4623.3
orf19.4623-T	orf19.4623
orf19.4622-T	orf19.4622
orf19.4621-T	orf19.4621
orf19.4618-T	orf19.4618
orf19.4615-T	orf19.4615
orf19.4611-T	orf19.4611
orf19.4610-T	orf19.4610
orf19.4609-T	orf19.4609
orf19.4608-T	orf19.4608
orf19.4607-T	orf19.4607
orf19.4606-T	orf19.4606
orf19.4603-T	orf19.4603
orf19.4602-T	orf19.4602
orf19.4600-T	orf19.4600
orf19.4596-T	orf19.4596
orf19.4594-T	orf19.4594
orf19.4593-T	orf19.4593
orf19.4592-T	orf19.4592
orf19.4585-T	orf19.4585
orf19.4582-T	orf19.4582
orf19.4581-T	orf19.4581
orf19.4577.3-T	orf19.4577.3
orf19.4577-T	orf19.4577
orf19.4575-T	orf19.4575
orf19.4574-T	orf19.4574
orf19.4573-T	orf19.4573
orf19.4571-T	orf19.4571
orf19.4570-T	orf19.4570
orf19.4568-T	orf19.4568
orf19.4567-T	orf19.4567
orf19.4566-T	orf19.4566
orf19.4565-T	orf19.4565
orf19.4563-T	orf19.4563
orf19.4560-T	orf19.4560
orf19.2770.1-T	orf19.2770.1
orf19.2770-T	orf19.2770
orf19.2767-T	orf19.2767
orf19.2763-T	orf19.2763
orf19.2762-T	orf19.2762
orf19.2761-T	orf19.2761
orf19.2758-T	orf19.2758
orf19.2755-T	orf19.2755
orf19.2754-T	orf19.2754
orf19.2752-T	orf19.2752
orf19.2749-T	orf19.2749
orf19.2746-T	orf19.2746
orf19.2745-T	orf19.2745
orf19.2743-T	orf19.2743
orf19.2740-T	orf19.2740
orf19.2739-T	orf19.2739
orf19.2738-T	orf19.2738
orf19.2737-T	orf19.2737
orf19.2736-T	orf19.2736
orf19.2735-T	orf19.2735
snR79-T	snR79
orf19.2731-T	orf19.2731
orf19.2727-T	orf19.2727
orf19.2726-T	orf19.2726
orf19.2725-T	orf19.2725
orf19.2722-T	orf19.2722
orf19.2721-T	orf19.2721
orf19.2717-T	orf19.2717
orf19.2712-T	orf19.2712
orf19.2711.1-T	orf19.2711.1
orf19.2709-T	orf19.2709
orf19.2708-T	orf19.2708
orf19.2707.1-T	orf19.2707.1
orf19.2706-T	orf19.2706
orf19.2698-T	orf19.2698
orf19.2695-T	orf19.2695
orf19.2693-T	orf19.2693
orf19.2691-T	orf19.2691
orf19.2688-T	orf19.2688
orf19.2686-T	orf19.2686
orf19.2678-T	orf19.2678
orf19.2676-T	orf19.2676
orf19.2674-T	orf19.2674
orf19.2670-T	orf19.2670
orf19.2669-T	orf19.2669
orf19.2668-T	orf19.2668
orf19.1440.2-T	orf19.1440.2
orf19.1440.1-T	orf19.1440.1
orf19.1438-T	orf19.1438
orf19.3362-T	orf19.3362
orf19.3363-T	orf19.3363
orf19.3364-T	orf19.3364
orf19.3365-T	orf19.3365
orf19.3368-T	orf19.3368
orf19.3370-T	orf19.3370
orf19.3371-T	orf19.3371
orf19.3373-T	orf19.3373
orf19.3374-T	orf19.3374
orf19.3375-T	orf19.3375
orf19.3376-T	orf19.3376
orf19.3378-T	orf19.3378
orf19.3380-T	orf19.3380
orf19.1327-T	orf19.1327
orf19.1325-T	orf19.1325
orf19.1317-T	orf19.1317
orf19.1314-T	orf19.1314
tQ(UUG)1-T	tQ(UUG)1
orf19.1313-T	orf19.1313
tG(GCC)2-T	tG(GCC)2
tD(GUC)4-T	tD(GUC)4
orf19.1310-T	orf19.1310
orf19.1309-T	orf19.1309
orf19.1307-T	orf19.1307
orf19.1306-T	orf19.1306
orf19.1305-T	orf19.1305
orf19.1303-T	orf19.1303
orf19.1300-T	orf19.1300
orf19.1298-T	orf19.1298
orf19.5037-T	orf19.5037
orf19.5039-T	orf19.5039
orf19.5041-T	orf19.5041
orf19.5042-T	orf19.5042
orf19.5046-T	orf19.5046
orf19.789.1-T	orf19.789.1
orf19.789-T	orf19.789
orf19.787-T	orf19.787
orf19.1208-T	orf19.1208
orf19.5308-T	orf19.5308
orf19.5305-T	orf19.5305
orf19.5303-T	orf19.5303
orf19.5302-T	orf19.5302
orf19.5300-T	orf19.5300
orf19.5299-T	orf19.5299
orf19.5297-T	orf19.5297
orf19.5294-T	orf19.5294
orf19.5292-T	orf19.5292
orf19.5291-T	orf19.5291
orf19.5290-T	orf19.5290
orf19.1430-T	orf19.1430
orf19.1429-T	orf19.1429
orf19.1426-T	orf19.1426
orf19.1422-T	orf19.1422
orf19.1420-T	orf19.1420
orf19.1417-T	orf19.1417
orf19.1414-T	orf19.1414
orf19.1413-T	orf19.1413
orf19.1409-T	orf19.1409
orf19.1409.2-T	orf19.1409.2
orf19.1409.3-T	orf19.1409.3
orf19.3846-T	orf19.3846
orf19.3841-T	orf19.3841
orf19.3840-T	orf19.3840
orf19.3838-T	orf19.3838
snR18-T	snR18
orf19.3836-T	orf19.3836
orf19.3829-T	orf19.3829
orf19.3828-T	orf19.3828
orf19.3827-T	orf19.3827
orf19.3826-T	orf19.3826
orf19.3821-T	orf19.3821
orf19.3820-T	orf19.3820
orf19.3819-T	orf19.3819
orf19.3818-T	orf19.3818
orf19.3815-T	orf19.3815
orf19.3813-T	orf19.3813
tQ(UUG)5-T	tQ(UUG)5
tQ(UUG)4-T	tQ(UUG)4
orf19.3804-T	orf19.3804
orf19.3803-T	orf19.3803
orf19.3798-T	orf19.3798
orf19.3797-T	orf19.3797
orf19.3795-T	orf19.3795
orf19.3794-T	orf19.3794
orf19.3792-T	orf19.3792
orf19.3789-T	orf19.3789
orf19.3788-T	orf19.3788
orf19.3785-T	orf19.3785
orf19.3782.2-T	orf19.3782.2
orf19.3781-T	orf19.3781
orf19.3775-T	orf19.3775
orf19.3774-T	orf19.3774
orf19.3770-T	orf19.3770
orf19.3769-T	orf19.3769
orf19.736-T	orf19.736
orf19.738-T	orf19.738
orf19.740-T	orf19.740
orf19.741-T	orf19.741
orf19.742-T	orf19.742
orf19.744-T	orf19.744
orf19.746-T	orf19.746
orf19.747-T	orf19.747
orf19.748-T	orf19.748
orf19.6858-T	orf19.6858
orf19.6859-T	orf19.6859
orf19.6861-T	orf19.6861
orf19.6862-T	orf19.6862
orf19.6863-T	orf19.6863
orf19.2630-T	orf19.2630
orf19.1791-T	orf19.1791
orf19.1794-T	orf19.1794
orf19.1795.1-T	orf19.1795.1
orf19.1797-T	orf19.1797
orf19.1798-T	orf19.1798
orf19.1799-T	orf19.1799
orf19.1800-T	orf19.1800
orf19.1801-T	orf19.1801
orf19.1802-T	orf19.1802
orf19.1236-T	orf19.1236
orf19.1237-T	orf19.1237
orf19.1238-T	orf19.1238
orf19.1239-T	orf19.1239
orf19.1246-T	orf19.1246
orf19.1247-T	orf19.1247
orf19.1249-T	orf19.1249
orf19.1251-T	orf19.1251
orf19.1259-T	orf19.1259
orf19.1260-T	orf19.1260
orf19.1263-T	orf19.1263
orf19.1264-T	orf19.1264
orf19.1266-T	orf19.1266
orf19.1272-T	orf19.1272
orf19.1274-T	orf19.1274
orf19.1277-T	orf19.1277
orf19.4403-T	orf19.4403
orf19.4404-T	orf19.4404
tT(UGU)2-T	tT(UGU)2
orf19.4409-T	orf19.4409
orf19.4411-T	orf19.4411
orf19.4412-T	orf19.4412
orf19.4418-T	orf19.4418
orf19.4420-T	orf19.4420
orf19.4718-T	orf19.4718
orf19.2923-T	orf19.2923
orf19.2922-T	orf19.2922
orf19.2920-T	orf19.2920
SNRNAU4-T	SNRNAU4
orf19.2919-T	orf19.2919
orf19.2917-T	orf19.2917
orf19.2916-T	orf19.2916
orf19.2915-T	orf19.2915
orf19.2911-T	orf19.2911
orf19.2909-T	orf19.2909
orf19.2908-T	orf19.2908
orf19.2907-T	orf19.2907
orf19.2906-T	orf19.2906
orf19.2905-T	orf19.2905
orf19.2901-T	orf19.2901
orf19.2899-T	orf19.2899
orf19.2898-T	orf19.2898
orf19.2895-T	orf19.2895
orf19.2891-T	orf19.2891
orf19.2890-T	orf19.2890
orf19.2888-T	orf19.2888
orf19.2886-T	orf19.2886
orf19.2885-T	orf19.2885
orf19.2883-T	orf19.2883
orf19.2882-T	orf19.2882
orf19.2879-T	orf19.2879
orf19.2877-T	orf19.2877
orf19.2871-T	orf19.2871
orf19.2870-T	orf19.2870
orf19.2869-T	orf19.2869
orf19.2868-T	orf19.2868
orf19.3141-T	orf19.3141
orf19.3140.1-T	orf19.3140.1
orf19.3136-T	orf19.3136
orf19.3135-T	orf19.3135
orf19.3134-T	orf19.3134
orf19.3131-T	orf19.3131
orf19.3128-T	orf19.3128
orf19.3127-T	orf19.3127
orf19.3126-T	orf19.3126
orf19.3124-T	orf19.3124
orf19.3123.2-T	orf19.3123.2
orf19.3122.2-T	orf19.3122.2
orf19.3117-T	orf19.3117
orf19.3116-T	orf19.3116
orf19.3115-T	orf19.3115
orf19.3112-T	orf19.3112
orf19.3108-T	orf19.3108
orf19.3107-T	orf19.3107
orf19.3100-T	orf19.3100
orf19.3099-T	orf19.3099
orf19.3098-T	orf19.3098
orf19.3097-T	orf19.3097
orf19.3093-T	orf19.3093
orf19.3087.1-T	orf19.3087.1
orf19.3083-T	orf19.3083
orf19.3080-T	orf19.3080
orf19.3077-T	orf19.3077
orf19.3074-T	orf19.3074
orf19.5700-T	orf19.5700
orf19.5698-T	orf19.5698
orf19.5694-T	orf19.5694
orf19.5691-T	orf19.5691
orf19.5684.1-T	orf19.5684.1
orf19.5681-T	orf19.5681
orf19.5680-T	orf19.5680
orf19.980-T	orf19.980
orf19.974-T	orf19.974
orf19.971-T	orf19.971
orf19.969-T	orf19.969
orf19.968-T	orf19.968
orf19.966-T	orf19.966
orf19.961.2-T	orf19.961.2
orf19.955-T	orf19.955
orf19.953.1-T	orf19.953.1
orf19.952-T	orf19.952
orf19.948-T	orf19.948
orf19.946-T	orf19.946
orf19.939-T	orf19.939
orf19.938-T	orf19.938
orf19.937-T	orf19.937
orf19.936-T	orf19.936
orf19.933-T	orf19.933
orf19.932-T	orf19.932
orf19.931-T	orf19.931
orf19.930-T	orf19.930
orf19.927-T	orf19.927
orf19.920-T	orf19.920
orf19.570-T	orf19.570
orf19.575-T	orf19.575
orf19.576-T	orf19.576
orf19.578-T	orf19.578
orf19.585-T	orf19.585
orf19.587-T	orf19.587
orf19.1981-T	orf19.1981
orf19.1975-T	orf19.1975
tE(UUC)4-T	tE(UUC)4
tE(UUC)3-T	tE(UUC)3
orf19.1971-T	orf19.1971
tQ(CUG)1-T	tQ(CUG)1
orf19.1969-T	orf19.1969
snR32a-T	snR32a
orf19.1968-T	orf19.1968
orf19.1959-T	orf19.1959
orf19.1958-T	orf19.1958
orf19.1957-T	orf19.1957
orf19.1955-T	orf19.1955
orf19.1954-T	orf19.1954
orf19.1953-T	orf19.1953
orf19.1950-T	orf19.1950
orf19.1949-T	orf19.1949
orf19.1948-T	orf19.1948
orf19.1945-T	orf19.1945
orf19.1944-T	orf19.1944
orf19.1943-T	orf19.1943
orf19.1942-T	orf19.1942
orf19.1938-T	orf19.1938
orf19.1936-T	orf19.1936
orf19.1935-T	orf19.1935
orf19.1934-T	orf19.1934
orf19.1933-T	orf19.1933
orf19.1932-T	orf19.1932
orf19.1930-T	orf19.1930
orf19.1926-T	orf19.1926
orf19.4132-T	orf19.4132
orf19.4135-T	orf19.4135
orf19.4136-T	orf19.4136
orf19.4143-T	orf19.4143
orf19.4146-T	orf19.4146
orf19.4149.1-T	orf19.4149.1
orf19.4153-T	orf19.4153
orf19.6297-T	orf19.6297
orf19.6295-T	orf19.6295
orf19.3208-T	orf19.3208
orf19.3205-T	orf19.3205
orf19.3202-T	orf19.3202
orf19.3197-T	orf19.3197
orf19.3193-T	orf19.3193
orf19.3192-T	orf19.3192
orf19.3186-T	orf19.3186
orf19.3185-T	orf19.3185
orf19.3183-T	orf19.3183
orf19.3182-T	orf19.3182
orf19.3178-T	orf19.3178
orf19.3177-T	orf19.3177
orf19.3172-T	orf19.3172
orf19.3168-T	orf19.3168
orf19.3167-T	orf19.3167
orf19.3166-T	orf19.3166
orf19.3163-T	orf19.3163
orf19.3159.4-T	orf19.3159.4
orf19.4216-T	orf19.4216
orf19.4217-T	orf19.4217
orf19.4222-T	orf19.4222
orf19.4227-T	orf19.4227
orf19.4228-T	orf19.4228
orf19.4230-T	orf19.4230
orf19.4231-T	orf19.4231
orf19.4233-T	orf19.4233
orf19.4235-T	orf19.4235
orf19.4241-T	orf19.4241
orf19.4246-T	orf19.4246
orf19.4248-T	orf19.4248
orf19.4251-T	orf19.4251
orf19.4253-T	orf19.4253
orf19.4257-T	orf19.4257
orf19.4258-T	orf19.4258
orf19.4264-T	orf19.4264
orf19.4265-T	orf19.4265
orf19.4270-T	orf19.4270
orf19.4271-T	orf19.4271
orf19.4274-T	orf19.4274
orf19.4280-T	orf19.4280
orf19.4284-T	orf19.4284
orf19.4286-T	orf19.4286
orf19.4287-T	orf19.4287
orf19.4288-T	orf19.4288
orf19.4290-T	orf19.4290
orf19.4292-T	orf19.4292
orf19.4294-T	orf19.4294
orf19.4297-T	orf19.4297
orf19.4299-T	orf19.4299
orf19.4301-T	orf19.4301
orf19.4305.1-T	orf19.4305.1
orf19.4307-T	orf19.4307
snR10c-T	snR10c
orf19.4311-T	orf19.4311
orf19.4312-T	orf19.4312
orf19.4316-T	orf19.4316
orf19.4322-T	orf19.4322
orf19.4324-T	orf19.4324
orf19.4326-T	orf19.4326
orf19.4328-T	orf19.4328
orf19.4330-T	orf19.4330
orf19.4332-T	orf19.4332
orf19.4336-T	orf19.4336
orf19.4339-T	orf19.4339
orf19.4341-T	orf19.4341
orf19.4342-T	orf19.4342
orf19.4347-T	orf19.4347
orf19.4348-T	orf19.4348
orf19.2655-T	orf19.2655
orf19.2654-T	orf19.2654
orf19.2652-T	orf19.2652
orf19.2651-T	orf19.2651
orf19.2645-T	orf19.2645
orf19.2644-T	orf19.2644
orf19.2643-T	orf19.2643
orf19.2641-T	orf19.2641
tE(UUC)5-T	tE(UUC)5
orf19.2638-T	orf19.2638
orf19.2638.1-T	orf19.2638.1
snR40-T	snR40
orf19.6659-T	orf19.6659
orf19.6661-T	orf19.6661
orf19.6665-T	orf19.6665
orf19.6667-T	orf19.6667
orf19.6668-T	orf19.6668
orf19.6671-T	orf19.6671
orf19.6672-T	orf19.6672
orf19.6673-T	orf19.6673
orf19.6674-T	orf19.6674
orf19.6676-T	orf19.6676
orf19.6680-T	orf19.6680
orf19.6681-T	orf19.6681
orf19.1122-T	orf19.1122
orf19.1121-T	orf19.1121
orf19.1120-T	orf19.1120
orf19.1115-T	orf19.1115
orf19.1114-T	orf19.1114
orf19.1110-T	orf19.1110
orf19.1109-T	orf19.1109
orf19.1108-T	orf19.1108
orf19.1105.2-T	orf19.1105.2
orf19.3216-T	orf19.3216
orf19.3215-T	orf19.3215
orf19.3214-T	orf19.3214
orf19.3213-T	orf19.3213
orf19.3212-T	orf19.3212
orf19.3211-T	orf19.3211
orf19.1287-T	orf19.1287
orf19.1285-T	orf19.1285
orf19.1279-T	orf19.1279
orf19.3893-T	orf19.3893
orf19.3897-T	orf19.3897
orf19.3899-T	orf19.3899
orf19.3900-T	orf19.3900
orf19.3901-T	orf19.3901
orf19.3902-T	orf19.3902
orf19.3903-T	orf19.3903
orf19.3905-T	orf19.3905
orf19.3906-T	orf19.3906
orf19.3908-T	orf19.3908
orf19.3910-T	orf19.3910
orf19.3916-T	orf19.3916
orf19.3919.1-T	orf19.3919.1
orf19.3920-T	orf19.3920
orf19.3926-T	orf19.3926
orf19.3929-T	orf19.3929
orf19.3935-T	orf19.3935
orf19.3936-T	orf19.3936
orf19.3937-T	orf19.3937
orf19.3938-T	orf19.3938
orf19.3939-T	orf19.3939
orf19.3945-T	orf19.3945
orf19.3947-T	orf19.3947
orf19.3952-T	orf19.3952
orf19.3954-T	orf19.3954
orf19.3956-T	orf19.3956
tA(AGC)5-T	tA(AGC)5
orf19.3963-T	orf19.3963
orf19.3964-T	orf19.3964
orf19.3966-T	orf19.3966
orf19.3967-T	orf19.3967
orf19.3968-T	orf19.3968
orf19.3969-T	orf19.3969
orf19.3971-T	orf19.3971
orf19.3973-T	orf19.3973
orf19.3978-T	orf19.3978
orf19.3982-T	orf19.3982
orf19.3984-T	orf19.3984
orf19.3988-T	orf19.3988
orf19.3990-T	orf19.3990
orf19.3992-T	orf19.3992
orf19.3996-T	orf19.3996
orf19.3997-T	orf19.3997
orf19.3999-T	orf19.3999
orf19.4000-T	orf19.4000
orf19.4001-T	orf19.4001
orf19.4004-T	orf19.4004
orf19.4006-T	orf19.4006
orf19.4010-T	orf19.4010
orf19.4011-T	orf19.4011
orf19.4012-T	orf19.4012
orf19.4014-T	orf19.4014
orf19.4015-T	orf19.4015
orf19.4019-T	orf19.4019
orf19.4024-T	orf19.4024
orf19.4025-T	orf19.4025
orf19.4029-T	orf19.4029
orf19.4030-T	orf19.4030
orf19.4032-T	orf19.4032
orf19.4036-T	orf19.4036
orf19.4041-T	orf19.4041
orf19.4045-T	orf19.4045
orf19.4048-T	orf19.4048
orf19.5693-T	orf19.5693
orf19.5692-T	orf19.5692
orf19.5689-T	orf19.5689
orf19.5688-T	orf19.5688
orf19.5686-T	orf19.5686
orf19.5685-T	orf19.5685
orf19.5684-T	orf19.5684
orf19.5683-T	orf19.5683
orf19.5682-T	orf19.5682
orf19.979-T	orf19.979
orf19.978-T	orf19.978
orf19.976-T	orf19.976
orf19.972-T	orf19.972
orf19.970-T	orf19.970
orf19.967-T	orf19.967
orf19.964-T	orf19.964
orf19.962-T	orf19.962
orf19.956-T	orf19.956
orf19.954-T	orf19.954
tS(CAG)1-T	tS(CAG)1
orf19.951-T	orf19.951
orf19.949-T	orf19.949
orf19.947-T	orf19.947
orf19.945-T	orf19.945
orf19.944-T	orf19.944
orf19.943-T	orf19.943
orf19.942-T	orf19.942
orf19.941-T	orf19.941
orf19.940-T	orf19.940
orf19.935-T	orf19.935
orf19.934-T	orf19.934
orf19.929-T	orf19.929
orf19.928-T	orf19.928
orf19.926-T	orf19.926
orf19.925-T	orf19.925
orf19.923-T	orf19.923
orf19.922-T	orf19.922
orf19.921-T	orf19.921
orf19.567-T	orf19.567
orf19.568-T	orf19.568
orf19.577-T	orf19.577
orf19.579-T	orf19.579
orf19.580-T	orf19.580
orf19.581-T	orf19.581
orf19.583-T	orf19.583
orf19.584-T	orf19.584
orf19.586-T	orf19.586
orf19.588-T	orf19.588
orf19.1980-T	orf19.1980
orf19.1979-T	orf19.1979
orf19.1978-T	orf19.1978
orf19.1977-T	orf19.1977
orf19.1976-T	orf19.1976
orf19.1974-T	orf19.1974
orf19.1973-T	orf19.1973
orf19.1972-T	orf19.1972
orf19.1970-T	orf19.1970
orf19.1968.1-T	orf19.1968.1
orf19.1967-T	orf19.1967
orf19.1966-T	orf19.1966
orf19.1964-T	orf19.1964
orf19.1963-T	orf19.1963
orf19.1961-T	orf19.1961
orf19.1960-T	orf19.1960
orf19.1956-T	orf19.1956
snR189c-T	snR189c
snR69-T	snR69
orf19.1946-T	orf19.1946
orf19.1941-T	orf19.1941
orf19.1940-T	orf19.1940
orf19.1939-T	orf19.1939
orf19.1927-T	orf19.1927
orf19.4131-T	orf19.4131
orf19.4133-T	orf19.4133
orf19.4134-T	orf19.4134
orf19.4142-T	orf19.4142
orf19.4144-T	orf19.4144
orf19.4145-T	orf19.4145
orf19.4147-T	orf19.4147
orf19.4148-T	orf19.4148
orf19.4149-T	orf19.4149
orf19.4150-T	orf19.4150
orf19.4151-T	orf19.4151
orf19.4152-T	orf19.4152
orf19.6298-T	orf19.6298
orf19.6296-T	orf19.6296
orf19.6294-T	orf19.6294
orf19.3207-T	orf19.3207
orf19.3206-T	orf19.3206
orf19.3204-T	orf19.3204
orf19.3203-T	orf19.3203
orf19.3201-T	orf19.3201
orf19.3200-T	orf19.3200
